^SAMPLE = GSM182245
!Sample_title = Saccharomyces cerevisiae MA-A4 MA-A3
!Sample_geo_accession = GSM182245
!Sample_status = Public on Jun 01 2007
!Sample_submission_date = Apr 16 2007
!Sample_last_update_date = Jun 01 2007
!Sample_type = RNA
!Sample_channel_count = 2
!Sample_source_name_ch1 = Saccharomyces cerevisiae MA-A4
!Sample_organism_ch1 = Saccharomyces cerevisiae
!Sample_taxid_ch1 = 4932
!Sample_characteristics_ch1 = Saccharomyces cerevisiae MA-A4
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch1 = Cy5
!Sample_label_protocol_ch1 = Genisphere 3DNA System
!Sample_source_name_ch2 = Saccharomyces cerevisiae MA-A3
!Sample_organism_ch2 = Saccharomyces cerevisiae
!Sample_taxid_ch2 = 4932
!Sample_characteristics_ch2 = Saccharomyces cerevisiae MA-A3
!Sample_molecule_ch2 = total RNA
!Sample_extract_protocol_ch2 = See Townsend, Cavalieri and Hartl 2003, PMID: 12716989: http://www.ncbi.nlm.nih.gov/entrez/query.fcgi?db=PubMed&cmd=search&term=12716989
!Sample_label_ch2 = Cy3
!Sample_label_protocol_ch2 = Genisphere 3DNA System
!Sample_hyb_protocol = Genisphere 3DNA System
!Sample_scan_protocol = Axon scnanner and Genepix
!Sample_description = see Landry et al.
!Sample_data_processing = Spots of bad quality were given negative flags
!Sample_platform_id = GPL5092
!Sample_contact_name = Christian,,Landry
!Sample_contact_email = clandry@post.harvard.edu
!Sample_contact_laboratory = Hartl Laboratory
!Sample_contact_department = OEB
!Sample_contact_institute = Harvard University
!Sample_contact_address = 16 Divinity avenue
!Sample_contact_city = Cambridge
!Sample_contact_state = MA
!Sample_contact_zip/postal_code = 02138
!Sample_contact_country = USA
!Sample_supplementary_file = NONE
!Sample_series_id = GSE7537
!Sample_data_row_count = 7744
#ID_REF = Platform ID
#F635_Median = median spot intensity at 635
#B635_Median = median background intensity at 635
#F532_Median = median spot intensity at 532
#B532_Median = median background intensity at 532
#Flags = zero signififies pass, less than zero is a bad spot
#VALUE = same as UNF_VALUE but with flagged values removed
#UNF_VALUE = log ratio of median F635 divided by F532
!sample_table_begin
ID_REF	F635_Median	B635_Median	F532_Median	B532_Median	Flags	VALUE	UNF_VALUE
54	1870	45	2067	88	0	-0.14	-0.14
55	3599	55	8189	96	0	-1.19	-1.19
56	16871	56	14297	100	0	0.24	0.24
57	2462	45	3324	87	0	-0.43	-0.43
58	5149	46	6147	85	0	-0.26	-0.26
59	1887	46	2556	85	0	-0.44	-0.44
60	1465	45	1808	84	0	-0.30	-0.30
61	1734	46	2541	86	0	-0.55	-0.55
62	1958	45	2441	87	0	-0.32	-0.32
63	1324	45	1629	86	0	-0.30	-0.30
64	306	45	463	86	0	-0.60	-0.60
65	2189	45	3136	83	0	-0.52	-0.52
66	2404	46	1647	86	0	0.55	0.55
67	800	49	790	85	0	0.02	0.02
68	448	46	584	84	0	-0.38	-0.38
69	313	45	459	84	0	-0.55	-0.55
70	868	47	1205	87	0	-0.47	-0.47
71	7176	48	8139	88	0	-0.18	-0.18
72	1882	46	2572	89	0	-0.45	-0.45
73	52987	45	37255	86	0	0.51	0.51
74	9452	47	9841	89	0	-0.06	-0.06
75	65535	46	43629	86	0	0.59	0.59
76	6270	47	7680	87	0	-0.29	-0.29
77	54352	51	39868	93	0	0.45	0.45
78	735	54	823	96	0	-0.16	-0.16
79	152	47	252	89	0	-0.73	-0.73
80	894	47	1144	87	0	-0.36	-0.36
81	372	47	508	88	0	-0.45	-0.45
82	360	47	703	87	0	-0.97	-0.97
83	3332	47	3840	87	0	-0.20	-0.20
84	393	45	962	87	0	-1.29	-1.29
85	1238	46	1829	87	0	-0.56	-0.56
86	2445	46	3873	86	0	-0.66	-0.66
87	684	44	877	82	0	-0.36	-0.36
88	6185	45	6399	84	0	-0.05	-0.05
89	65535	51	44371	87	0	0.56	0.56
90	458	47	571	86	0	-0.32	-0.32
91	1746	45	2310	86	0	-0.40	-0.40
92	1940	46	2735	86	0	-0.50	-0.50
93	1169	46	3253	85	0	-1.48	-1.48
94	888	46	1268	86	0	-0.51	-0.51
95	14981	42	17664	84	0	-0.24	-0.24
96	411	45	703	87	0	-0.77	-0.77
97	1020	45	1093	86	0	-0.10	-0.10
98	850	44	905	84	0	-0.09	-0.09
99	358	48	554	86	0	-0.63	-0.63
100	4602	50	5247	91	0	-0.19	-0.19
101	1212	50	1747	91	0	-0.53	-0.53
102	12196	47	8216	89	0	0.57	0.57
103	3797	49	4865	91	0	-0.36	-0.36
104	270	49	440	90	0	-0.70	-0.70
105	29713	49	27541	92	0	0.11	0.11
106	264	48	375	89	0	-0.51	-0.51
107	2284	47	2873	89	0	-0.33	-0.33
108	569	46	767	88	0	-0.43	-0.43
109	2431	45	3335	85	0	-0.46	-0.46
110	5458	47	6966	85	0	-0.35	-0.35
111	3108	48	3908	85	0	-0.33	-0.33
112	4132	46	6899	86	0	-0.74	-0.74
113	12396	45	12768	84	0	-0.04	-0.04
114	2482	47	2312	85	0	0.10	0.10
115	927	47	1329	86	0	-0.52	-0.52
116	2664	45	3272	86	0	-0.30	-0.30
117	8437	41	10843	86	0	-0.36	-0.36
118	556	43	917	85	0	-0.72	-0.72
119	1219	45	1592	86	0	-0.39	-0.39
120	1742	44	1189	86	0	0.55	0.55
121	893	46	1274	87	0	-0.51	-0.51
122	10886	54	16387	96	0	-0.59	-0.59
123	4493	57	6188	102	0	-0.46	-0.46
124	2805	48	3332	91	0	-0.25	-0.25
125	5588	50	6649	93	0	-0.25	-0.25
126	2394	49	2391	94	0	0.00	0.00
127	2576	48	3584	92	0	-0.48	-0.48
128	1094	47	1487	90	0	-0.44	-0.44
129	433	48	669	90	0	-0.63	-0.63
130	6195	47	7257	88	0	-0.23	-0.23
131	559	47	819	87	0	-0.55	-0.55
132	7462	50	9169	87	0	-0.30	-0.30
133	12358	45	15299	85	0	-0.31	-0.31
134	158	46	291	87	0	-0.88	-0.88
135	1077	45	1261	88	0	-0.23	-0.23
136	7005	48	8882	87	0	-0.34	-0.34
137	5657	47	7572	88	0	-0.42	-0.42
138	991	44	1177	88	0	-0.25	-0.25
139	7274	42	8654	87	0	-0.25	-0.25
140	344	43	593	85	0	-0.79	-0.79
141	410	44	656	86	0	-0.68	-0.68
142	1301	44	1736	86	0	-0.42	-0.42
143	5541	46	8711	89	0	-0.65	-0.65
144	36229	55	15288	100	0	1.24	1.24
145	4038	68	4719	116	0	-0.22	-0.22
146	484	52	748	92	0	-0.63	-0.63
147	2312	50	2397	91	0	-0.05	-0.05
148	1291	48	1795	92	0	-0.48	-0.48
149	1461	48	1839	92	0	-0.33	-0.33
150	962	48	1420	91	0	-0.56	-0.56
151	2084	48	2352	91	0	-0.17	-0.17
152	164	49	267	90	0	-0.70	-0.70
153	1236	48	1598	91	0	-0.37	-0.37
154	1422	50	1958	89	0	-0.46	-0.46
155	543	46	778	85	0	-0.52	-0.52
156	3993	47	4602	85	0	-0.20	-0.20
157	1032	48	1441	88	0	-0.48	-0.48
158	1839	46	3483	85	0	-0.92	-0.92
159	1982	44	2647	85	0	-0.42	-0.42
160	6192	44	8343	88	0	-0.43	-0.43
161	3161	43	3964	86	0	-0.33	-0.33
162	1681	42	2324	84	0	-0.47	-0.47
163	2901	43	3454	86	0	-0.25	-0.25
164	703	44	827	84	0	-0.23	-0.23
165	1044	44	1388	86	0	-0.41	-0.41
166	983	47	2119	88	0	-1.11	-1.11
167	45856	52	41505	96	0	0.14	0.14
168	613	51	829	91	0	-0.44	-0.44
169	1562	49	1816	91	0	-0.22	-0.22
170	2968	49	4171	92	0	-0.49	-0.49
171	214	48	369	90	0	-0.79	-0.79
172	11762	49	8129	91	0	0.53	0.53
173	2485	47	2407	91	0	0.05	0.05
174	5169	48	6658	90	0	-0.37	-0.37
175	344	48	469	90	0	-0.45	-0.45
176	3658	50	4494	90	0	-0.30	-0.30
177	9874	46	9568	85	0	0.05	0.05
178	724	47	1837	88	0	-1.34	-1.34
179	1881	49	2336	90	0	-0.31	-0.31
180	2775	48	3480	87	0	-0.33	-0.33
181	5265	45	8005	85	0	-0.60	-0.60
182	2408	45	2869	88	0	-0.25	-0.25
183	12943	43	15678	86	0	-0.28	-0.28
184	2705	44	3496	84	0	-0.37	-0.37
185	5449	44	7903	85	0	-0.54	-0.54
186	5581	43	6920	85	0	-0.31	-0.31
187	155	43	303	83	0	-0.97	-0.97
188	174	44	300	83	0	-0.79	-0.79
189	96	45	192	87	0	-1.00	-1.00
190	2043	49	3294	89	0	-0.69	-0.69
191	3394	49	4154	89	0	-0.29	-0.29
192	10659	49	8728	91	0	0.29	0.29
193	495	47	654	88	0	-0.40	-0.40
194	46	47	88	89	-50		-0.94
195	47	46	84	90	-50		-0.84
196	370	47	680	90	0	-0.88	-0.88
197	1058	47	1496	87	0	-0.50	-0.50
198	3899	48	4343	88	0	-0.16	-0.16
199	632	50	1040	88	0	-0.72	-0.72
200	2197	47	3244	87	0	-0.56	-0.56
201	1007	49	1620	89	0	-0.69	-0.69
202	6440	48	7133	86	0	-0.15	-0.15
203	343	45	548	86	0	-0.68	-0.68
204	247	44	414	88	0	-0.75	-0.75
205	42	42	84	86	-50		-1.00
206	43	44	81	85	-50		-0.91
207	44	43	82	86	-50		-0.90
208	43	44	80	84	-50		-0.90
209	575	43	1061	84	0	-0.88	-0.88
210	527	42	758	84	0	-0.52	-0.52
211	45	49	86	92	-50		-0.93
212	45	49	80	91	-50		-0.83
213	2041	48	3329	87	0	-0.71	-0.71
214	186	48	331	90	0	-0.83	-0.83
215	3667	47	5270	87	0	-0.52	-0.52
216	2220	47	3919	87	0	-0.82	-0.82
217	46	46	76	88	-50		-0.72
218	46	47	86	89	-50		-0.90
219	7335	46	8765	86	0	-0.26	-0.26
220	6321	48	8832	88	0	-0.48	-0.48
221	2112	70	3114	109	0	-0.56	-0.56
222	439	49	682	89	0	-0.64	-0.64
223	1732	49	3336	92	0	-0.95	-0.95
224	7339	47	10415	89	0	-0.51	-0.51
225	3196	46	3669	88	0	-0.20	-0.20
226	619	45	1107	87	0	-0.84	-0.84
227	960	42	1242	84	0	-0.37	-0.37
228	9214	44	10319	83	0	-0.16	-0.16
229	3707	44	6876	84	0	-0.89	-0.89
230	3952	43	4219	80	0	-0.09	-0.09
231	233	43	337	82	0	-0.53	-0.53
232	4281	48	4812	89	0	-0.17	-0.17
233	6638	60	8128	104	0	-0.29	-0.29
234	324	54	467	98	0	-0.53	-0.53
235	56173	50	40398	90	0	0.48	0.48
236	29941	50	27308	91	0	0.13	0.13
237	1007	48	1405	86	0	-0.48	-0.48
238	274	46	400	87	0	-0.55	-0.55
239	1041	46	1509	88	0	-0.54	-0.54
240	571	46	584	89	0	-0.03	-0.03
241	1185	46	2789	86	0	-1.23	-1.23
242	123	47	235	88	0	-0.93	-0.93
243	3462	84	4836	128	0	-0.48	-0.48
244	487	50	713	93	0	-0.55	-0.55
245	12385	48	13411	90	0	-0.11	-0.11
246	4822	47	4039	90	0	0.26	0.26
247	513	47	801	90	0	-0.64	-0.64
248	1699	45	2528	89	0	-0.57	-0.57
249	2964	43	4377	87	0	-0.56	-0.56
250	1565	42	2576	84	0	-0.72	-0.72
251	5602	44	6649	85	0	-0.25	-0.25
252	3296	43	4854	82	0	-0.56	-0.56
253	3622	43	4039	84	0	-0.16	-0.16
254	1782	47	2060	87	0	-0.21	-0.21
255	929	53	766	93	0	0.28	0.28
256	318	50	605	94	0	-0.93	-0.93
257	9015	49	11707	90	0	-0.38	-0.38
258	2201	49	2780	90	0	-0.34	-0.34
259	34247	49	32370	89	0	0.08	0.08
260	6461	47	8679	89	0	-0.43	-0.43
261	2832	47	3552	89	0	-0.33	-0.33
262	2930	48	3701	91	0	-0.34	-0.34
263	446	47	678	90	0	-0.60	-0.60
264	4549	47	5305	89	0	-0.22	-0.22
265	419	67	685	109	0	-0.71	-0.71
266	1037	49	1441	89	0	-0.47	-0.47
267	2023	48	2871	90	0	-0.51	-0.51
268	483	48	748	91	0	-0.63	-0.63
269	9291	47	9469	90	0	-0.03	-0.03
270	1245	44	1582	88	0	-0.35	-0.35
271	937	42	1330	85	0	-0.51	-0.51
272	2851	43	3601	86	0	-0.34	-0.34
273	1472	43	2788	85	0	-0.92	-0.92
274	335	43	688	85	0	-1.04	-1.04
275	150	44	255	84	0	-0.77	-0.77
276	1004	47	1485	83	0	-0.56	-0.56
277	177	54	284	93	0	-0.68	-0.68
278	324	50	741	90	0	-1.19	-1.19
279	969	48	1419	88	0	-0.55	-0.55
280	1162	48	1660	92	0	-0.51	-0.51
281	1270	51	1657	93	0	-0.38	-0.38
282	28548	48	24872	91	0	0.20	0.20
283	136	45	229	86	0	-0.75	-0.75
284	376	46	636	88	0	-0.76	-0.76
285	1493	46	2134	91	0	-0.52	-0.52
286	1057	46	1799	89	0	-0.77	-0.77
287	2863	53	3969	97	0	-0.47	-0.47
288	6673	48	7971	90	0	-0.26	-0.26
289	693	48	1024	91	0	-0.56	-0.56
290	9349	47	15322	91	0	-0.71	-0.71
291	366	46	893	87	0	-1.29	-1.29
292	3973	46	7312	89	0	-0.88	-0.88
293	1125	43	2679	86	0	-1.25	-1.25
294	7761	43	11269	86	0	-0.54	-0.54
295	2026	43	4250	85	0	-1.07	-1.07
296	1202	43	2637	82	0	-1.13	-1.13
297	529	42	1331	82	0	-1.33	-1.33
298	1794	44	4005	83	0	-1.16	-1.16
299	1447	50	2653	93	0	-0.87	-0.87
300	617	48	1178	89	0	-0.93	-0.93
301	922	48	1599	91	0	-0.79	-0.79
302	10541	48	7427	92	0	0.51	0.51
303	315	49	579	93	0	-0.88	-0.88
304	134	47	242	89	0	-0.85	-0.85
305	350	47	824	91	0	-1.24	-1.24
306	4895	46	10008	90	0	-1.03	-1.03
307	806	46	1581	94	0	-0.97	-0.97
308	149	46	360	97	0	-1.27	-1.27
309	942	47	1984	86	0	-1.07	-1.07
310	3511	46	7184	90	0	-1.03	-1.03
311	5256	50	9278	91	0	-0.82	-0.82
312	7419	47	12263	88	0	-0.73	-0.73
313	548	48	1233	89	0	-1.17	-1.17
314	11534	45	21465	88	0	-0.90	-0.90
315	1238	45	2721	89	0	-1.14	-1.14
316	42854	45	48946	87	0	-0.19	-0.19
317	447	44	988	82	0	-1.14	-1.14
318	945	42	2133	79	0	-1.17	-1.17
319	1140	42	2116	82	0	-0.89	-0.89
320	163	43	395	85	0	-1.28	-1.28
321	932	45	2716	87	0	-1.54	-1.54
322	269	45	629	88	0	-1.23	-1.23
323	7438	46	16423	92	0	-1.14	-1.14
324	1556	45	3504	88	0	-1.17	-1.17
325	4681	48	8741	89	0	-0.90	-0.90
326	464	48	1035	91	0	-1.16	-1.16
327	7532	48	9927	91	0	-0.40	-0.40
328	705	46	1383	88	0	-0.97	-0.97
329	203	45	405	92	0	-1.00	-1.00
330	630	46	1533	94	0	-1.28	-1.28
331	103	46	233	87	0	-1.18	-1.18
332	3293	45	6385	90	0	-0.96	-0.96
333	5330	48	10743	89	0	-1.01	-1.01
334	6887	47	15094	88	0	-1.13	-1.13
335	1070	48	2566	92	0	-1.26	-1.26
336	977	44	2928	85	0	-1.58	-1.58
337	813	44	1309	87	0	-0.69	-0.69
338	284	44	413	86	0	-0.54	-0.54
339	221	42	336	85	0	-0.60	-0.60
340	8604	43	8986	84	0	-0.06	-0.06
341	2975	45	3952	86	0	-0.41	-0.41
342	4074	50	3702	93	0	0.14	0.14
343	2502	50	3088	94	0	-0.30	-0.30
344	1075	49	1692	92	0	-0.65	-0.65
345	27365	48	27013	92	0	0.02	0.02
346	1356	47	2414	90	0	-0.83	-0.83
347	2369	47	3390	90	0	-0.52	-0.52
348	2480	47	3546	89	0	-0.52	-0.52
349	1390	48	1895	90	0	-0.45	-0.45
350	1843	48	2608	90	0	-0.50	-0.50
351	1377	47	1356	90	0	0.02	0.02
352	6784	46	8618	89	0	-0.35	-0.35
353	894	44	1193	84	0	-0.42	-0.42
354	820	44	1526	86	0	-0.90	-0.90
355	1290	48	1861	88	0	-0.53	-0.53
356	896	48	1354	87	0	-0.60	-0.60
357	1475	47	2416	90	0	-0.71	-0.71
358	1338	45	1960	86	0	-0.55	-0.55
359	1044	44	2753	87	0	-1.40	-1.40
360	5997	43	7800	85	0	-0.38	-0.38
361	1769	42	2265	86	0	-0.36	-0.36
362	527	44	1103	85	0	-1.07	-1.07
363	1958	47	2639	88	0	-0.43	-0.43
364	1777	58	2709	102	0	-0.61	-0.61
365	1179	53	1939	98	0	-0.72	-0.72
366	1550	47	2251	91	0	-0.54	-0.54
367	569	46	859	89	0	-0.59	-0.59
368	4207	47	5695	91	0	-0.44	-0.44
369	1789	47	2346	91	0	-0.39	-0.39
370	5175	47	7761	90	0	-0.58	-0.58
371	2028	47	3104	90	0	-0.61	-0.61
372	5436	47	8573	88	0	-0.66	-0.66
373	3805	47	4674	90	0	-0.30	-0.30
374	1292	46	1508	86	0	-0.22	-0.22
375	230	44	337	86	0	-0.55	-0.55
376	3060	45	4333	85	0	-0.50	-0.50
377	1966	45	2988	86	0	-0.60	-0.60
378	1089	48	1557	88	0	-0.52	-0.52
379	1402	46	2120	87	0	-0.60	-0.60
380	11272	44	8101	85	0	0.48	0.48
381	3282	44	3790	87	0	-0.21	-0.21
382	5035	43	6471	84	0	-0.36	-0.36
383	1320	42	1657	86	0	-0.33	-0.33
384	720	43	1127	86	0	-0.65	-0.65
385	1214	45	1787	88	0	-0.56	-0.56
386	4098	54	4877	99	0	-0.25	-0.25
387	1205	50	1714	95	0	-0.51	-0.51
388	915	48	1780	92	0	-0.96	-0.96
389	5776	49	6810	92	0	-0.24	-0.24
390	516	47	722	91	0	-0.48	-0.48
391	342	48	543	91	0	-0.67	-0.67
392	484	47	756	90	0	-0.64	-0.64
393	4118	47	5757	90	0	-0.48	-0.48
394	461	48	970	88	0	-1.07	-1.07
395	1252	45	1946	88	0	-0.64	-0.64
396	1206	45	1600	86	0	-0.41	-0.41
397	5862	45	7045	88	0	-0.27	-0.27
398	1258	44	2173	90	0	-0.79	-0.79
399	199	47	312	90	0	-0.65	-0.65
400	1450	47	2187	89	0	-0.59	-0.59
401	12600	45	14024	88	0	-0.15	-0.15
402	1371	43	1876	87	0	-0.45	-0.45
403	1030	42	1456	88	0	-0.50	-0.50
404	651	42	954	87	0	-0.55	-0.55
405	2307	42	3136	87	0	-0.44	-0.44
406	956	43	1745	85	0	-0.87	-0.87
407	153	44	296	86	0	-0.95	-0.95
408	839	47	1283	89	0	-0.61	-0.61
409	2854	48	3547	91	0	-0.31	-0.31
410	10393	47	8832	91	0	0.23	0.23
411	997	48	1592	88	0	-0.68	-0.68
412	7596	47	12261	90	0	-0.69	-0.69
413	185	47	379	90	0	-1.03	-1.03
414	322	47	508	91	0	-0.66	-0.66
415	6743	47	8611	93	0	-0.35	-0.35
416	10080	47	10802	90	0	-0.10	-0.10
417	524	46	753	86	0	-0.52	-0.52
418	1933	45	2787	87	0	-0.53	-0.53
419	1083	44	1678	84	0	-0.63	-0.63
420	3409	44	4130	87	0	-0.28	-0.28
421	10589	47	13173	91	0	-0.32	-0.32
422	2632	47	3934	88	0	-0.58	-0.58
423	5537	44	7118	85	0	-0.36	-0.36
424	187	43	353	86	0	-0.92	-0.92
425	324	42	387	85	0	-0.26	-0.26
426	164	42	268	84	0	-0.71	-0.71
427	62	41	115	85	-75		-0.89
428	72	43	132	86	-75		-0.87
429	59	43	96	86	-75		-0.70
430	64	45	109	89	-75		-0.77
431	69	47	116	87	-75		-0.75
432	14567	45	15266	88	-75		-0.07
433	75	45	122	88	-75		-0.70
434	69	45	113	87	-75		-0.71
435	50	45	100	85	-75		-1.00
436	53	45	93	85	-75		-0.81
437	67	45	110	88	-75		-0.72
438	56	45	102	88	-75		-0.87
439	51	45	85	86	-75		-0.74
440	59	43	92	86	-75		-0.64
441	55	43	105	84	-75		-0.93
442	66	45	114	87	-75		-0.79
443	57	46	103	88	-75		-0.85
444	83	43	124	88	-75		-0.58
445	57	42	103	87	-75		-0.85
446	54	42	98	87	-75		-0.86
447	49	42	96	87	-75		-0.97
448	51	42	92	85	-75		-0.85
449	51	41	92	85	-75		-0.85
450	54	43	91	87	-75		-0.75
451	57	46	100	88	-75		-0.81
452	64	47	97	91	-75		-0.60
453	59	46	110	88	-75		-0.90
454	54	45	95	86	-75		-0.81
455	63	44	104	86	-75		-0.72
456	58	45	113	88	-75		-0.96
457	617	45	863	79	0	-0.48	-0.48
458	47	47	90	85	-50		-0.94
459	6789	46	8411	92	0	-0.31	-0.31
460	15255	47	15381	91	0	-0.01	-0.01
461	621	46	818	87	0	-0.40	-0.40
462	42332	45	30895	86	0	0.45	0.45
463	1015	48	1346	90	0	-0.41	-0.41
464	529	42	3714	84	0	-2.81	-2.81
465	7587	45	9644	87	0	-0.35	-0.35
466	44031	46	35780	90	0	0.30	0.30
467	750	44	1020	89	0	-0.44	-0.44
468	47318	44	34303	90	0	0.46	0.46
469	915	43	1216	89	0	-0.41	-0.41
470	45	44	83	90	-50		-0.88
471	7287	47	9038	93	0	-0.31	-0.31
472	41706	48	33958	92	0	0.30	0.30
473	1066	55	1360	100	0	-0.35	-0.35
474	48430	65	34487	110	0	0.49	0.49
475	796	48	1032	93	0	-0.37	-0.37
476	317	47	2557	89	0	-3.01	-3.01
477	7085	49	8544	91	0	-0.27	-0.27
478	31349	48	26939	94	0	0.22	0.22
479	495	51	691	95	0	-0.48	-0.48
480	45824	50	32569	94	0	0.49	0.49
481	50	48	94	92	-50		-0.91
482	48	47	92	88	-50		-0.94
483	47	46	87	89	-50		-0.89
484	46	46	88	87	-50		-0.94
485	2034	47	2256	90	0	-0.15	-0.15
486	1158	48	12612	86	0	-3.45	-3.45
487	12666	50	14163	92	0	-0.16	-0.16
488	65116	49	43786	89	0	0.57	0.57
489	1320	47	1629	90	0	-0.30	-0.30
490	65535	48	43155	88	0	0.60	0.60
491	1988	46	2206	88	0	-0.15	-0.15
492	1157	47	12090	89	0	-3.39	-3.39
493	13842	49	14822	90	0	-0.10	-0.10
494	65456	51	44007	92	0	0.57	0.57
495	849	49	1213	90	0	-0.51	-0.51
496	65535	50	45563	88	0	0.52	0.52
497	2418	52	2643	90	0	-0.13	-0.13
498	1205	54	13851	92	0	-3.52	-3.52
499	13504	49	15064	91	0	-0.16	-0.16
500	64606	50	43189	89	0	0.58	0.58
501	728	48	1127	88	0	-0.63	-0.63
502	37139	50	24514	89	0	0.60	0.60
503	1566	53	1885	91	0	-0.27	-0.27
504	1122	53	12902	93	0	-3.52	-3.52
505	11974	53	13734	97	0	-0.20	-0.20
506	63972	56	43899	96	0	0.54	0.54
507	731	49	1089	90	0	-0.58	-0.58
