	(0, 1]	(1, 2]	(2, 3]	(3, 4]	(4, 5]	(5, 6]	(6, 7]
trial_77	0	0	1	5	31	137	60
trial_78	0	0	0	1	29	144	68
trial_79	0	0	0	4	21	152	56
trial_80	0	0	1	5	30	141	65
trial_81	0	0	1	3	32	147	60
trial_82	0	0	0	6	23	146	60
trial_83	0	0	0	1	25	150	68
trial_84	0	0	0	2	29	132	79
trial_85	0	0	0	2	31	130	65
trial_86	0	0	0	2	30	142	71
trial_87	0	0	0	2	35	140	60
trial_88	0	0	0	3	26	136	78
trial_89	0	0	0	3	27	144	73
trial_90	0	0	0	2	32	141	69
trial_91	0	0	0	2	30	140	71
trial_92	0	0	0	2	24	145	69
trial_93	0	0	0	0	33	147	67
trial_94	0	0	0	3	22	138	82
trial_95	0	0	1	2	22	135	79
trial_96	0	0	0	3	29	154	62
trial_97	0	0	0	3	28	144	72
trial_98	0	0	1	2	28	141	64
trial_99	0	0	0	1	36	143	61
trial_100	0	0	0	9	26	142	62
trial_101	0	0	0	0	29	145	63
trial_102	0	0	3	4	30	138	60
trial_103	0	0	0	1	24	136	76
trial_104	0	0	1	4	20	152	70
trial_105	0	0	0	9	23	148	60
trial_106	0	0	0	3	27	149	64
trial_107	0	0	0	9	23	148	66
trial_108	0	0	0	3	28	135	73
trial_109	0	0	0	4	29	145	67
trial_110	0	0	0	4	36	143	59
trial_111	0	0	0	2	32	145	68
trial_112	0	0	0	2	27	135	68
trial_113	0	0	1	3	27	152	64
trial_114	0	0	0	2	27	152	63
trial_115	0	0	1	4	28	132	70
trial_116	0	0	0	4	26	147	64
trial_117	0	0	1	2	20	139	75
trial_118	0	0	1	5	13	150	70
trial_119	0	0	0	5	30	149	56
trial_120	0	0	0	2	23	148	72
trial_121	0	0	1	5	27	140	61
trial_122	0	0	1	3	26	144	62
trial_123	0	0	0	3	25	146	71
trial_124	0	0	1	4	24	141	73
trial_125	0	0	0	7	24	141	70
trial_126	0	0	0	3	31	128	78
trial_127	0	0	0	1	29	143	66
trial_128	0	0	1	4	25	140	67
trial_129	0	0	1	3	22	143	70
trial_130	0	0	0	2	28	139	72
trial_131	0	0	0	4	20	152	56
trial_132	0	0	1	2	29	142	60
trial_133	0	0	0	2	28	141	62
trial_134	0	0	0	2	27	129	79
trial_135	0	0	0	5	29	132	67
trial_136	0	0	2	7	20	135	80
trial_137	0	0	0	4	37	137	52
trial_138	0	0	0	0	23	157	63
trial_139	0	0	0	1	27	138	65
trial_140	0	0	0	1	26	152	63
trial_141	0	0	0	1	28	143	66
trial_142	0	0	0	1	36	135	64
trial_143	0	0	0	5	25	152	59
trial_144	0	0	1	3	28	143	63
trial_145	0	0	1	2	25	147	64
trial_146	0	0	0	3	27	140	63
trial_147	0	0	0	5	31	137	64
trial_148	0	0	1	3	20	144	76
trial_149	0	0	0	2	31	136	69
trial_150	0	0	0	6	22	142	67
trial_151	0	0	0	1	37	148	54
trial_152	0	0	1	1	27	123	84
trial_153	0	0	0	2	25	146	67
trial_154	0	0	1	6	21	140	78
trial_155	0	0	2	7	27	140	71
trial_156	0	0	0	4	33	139	61
trial_157	0	0	2	2	26	136	70
trial_158	0	0	0	2	32	139	68
trial_159	0	0	0	4	29	141	74
trial_160	0	0	0	2	37	141	57
trial_161	0	0	0	4	27	149	58
trial_162	0	0	1	1	30	152	57
trial_163	0	0	0	5	25	162	53
trial_164	0	0	1	4	20	152	61
trial_165	0	0	0	3	17	145	77
trial_166	0	0	0	0	31	152	67
trial_167	0	0	0	2	32	143	54
trial_168	0	0	0	4	34	140	69
trial_169	0	0	0	1	34	163	51
trial_170	0	0	0	4	30	138	62
trial_171	0	0	0	2	30	145	60
trial_172	0	0	1	2	29	131	73
trial_173	0	0	1	0	26	137	76
trial_174	0	0	2	1	35	119	70
trial_175	0	0	1	2	32	134	64
trial_176	0	0	1	7	30	133	68
trial_177	0	0	0	2	21	157	57
trial_178	0	0	0	2	31	148	58
trial_179	0	0	0	2	34	139	61
trial_180	0	0	0	2	18	142	71
trial_181	0	0	0	2	29	137	79
trial_182	0	0	0	3	22	146	68
trial_183	0	0	0	4	27	147	61
trial_184	0	0	0	4	27	155	63
trial_185	0	0	0	2	24	151	64
trial_186	0	0	0	1	21	155	58
trial_187	0	0	0	1	28	141	66
trial_188	0	0	0	3	37	139	59
trial_189	0	0	0	1	22	131	80
trial_190	0	0	1	3	27	149	61
trial_191	0	0	0	0	21	155	63
trial_192	0	0	1	1	31	141	67
trial_193	0	0	0	4	21	127	80
trial_194	0	0	0	3	27	137	69
trial_195	0	0	0	2	26	152	60
trial_196	0	0	0	6	23	149	60
trial_197	0	0	0	2	31	142	73
trial_198	0	0	1	2	32	138	68
trial_199	0	0	1	3	32	136	62
trial_200	0	0	1	4	30	132	76
trial_201	0	0	1	4	31	145	59
trial_202	0	0	0	3	26	142	72
trial_203	0	0	0	0	22	144	72
trial_204	0	0	0	4	25	148	57
trial_205	0	0	0	1	27	136	77
trial_206	0	0	0	4	29	144	56
trial_207	0	0	2	2	36	143	59
trial_208	0	0	0	2	35	132	79
trial_209	0	0	0	4	26	161	57
trial_210	0	0	0	3	37	141	59
trial_211	0	0	0	2	24	143	65
trial_212	0	0	0	3	23	139	76
trial_213	0	0	0	1	25	140	71
trial_214	0	0	2	3	25	146	69
trial_215	0	0	0	7	29	136	76
trial_216	0	0	1	5	26	150	60
trial_217	0	0	1	1	26	164	46
trial_218	0	0	1	1	28	136	64
trial_219	0	0	0	1	22	152	69
trial_220	0	0	0	0	27	132	77
trial_221	0	0	0	5	27	140	66
trial_222	0	0	0	3	27	159	58
trial_223	0	0	1	1	34	145	56
trial_224	0	0	0	6	32	139	66
trial_225	0	0	0	2	34	139	66
trial_226	0	0	0	3	32	147	62
trial_227	0	0	0	4	19	147	71
trial_228	0	0	3	2	25	136	69
trial_229	0	0	1	0	17	148	74
trial_230	0	0	0	3	33	130	73
trial_231	0	0	0	5	26	149	66
trial_232	0	0	0	3	29	143	64
trial_233	0	0	1	2	22	138	70
trial_234	0	0	1	3	33	146	58
trial_235	0	0	0	3	25	145	68
trial_236	0	0	0	3	31	134	71
trial_237	0	0	2	2	28	158	59
trial_238	0	0	0	4	26	147	63
trial_239	0	0	0	2	32	133	70
trial_240	0	0	1	3	37	134	58
trial_241	0	0	0	4	26	146	54
trial_242	0	0	0	3	26	145	67
trial_243	0	0	0	1	26	147	68
trial_244	0	0	0	4	24	140	72
trial_245	0	0	0	1	33	135	60
trial_246	0	0	0	6	32	138	63
trial_247	0	0	0	3	24	151	75
trial_248	0	0	0	3	23	142	76
trial_249	0	0	0	2	27	139	78
trial_250	0	0	0	3	22	137	78
trial_251	0	0	0	2	28	160	54
trial_252	0	0	1	1	31	138	69
trial_253	0	0	3	3	36	147	56
trial_254	0	0	0	3	27	148	59
trial_255	0	0	0	2	24	149	59
trial_256	0	0	2	5	26	138	59
trial_257	0	0	0	0	24	138	82
trial_258	0	0	0	2	25	146	62
trial_259	0	0	0	0	27	141	71
trial_260	0	0	0	2	29	149	58
trial_261	0	0	0	0	30	149	67
trial_262	0	0	1	5	22	148	69
trial_263	0	0	1	3	28	140	65
trial_264	0	0	0	6	28	138	70
trial_265	0	0	0	1	30	138	66
trial_266	0	0	1	8	28	135	69
trial_267	0	0	0	5	28	136	73
trial_268	0	0	1	1	28	142	77
trial_269	0	0	0	5	27	134	64
trial_270	0	0	0	2	14	151	71
trial_271	0	0	0	3	20	153	61
trial_272	0	0	0	4	24	140	74
trial_273	0	0	0	3	20	155	68
trial_274	0	0	0	5	28	141	68
trial_275	0	0	0	3	23	123	84
trial_276	0	0	0	8	19	150	62
trial_277	0	0	0	3	35	132	64
trial_278	0	0	0	0	30	131	70
trial_279	0	0	1	2	28	137	71
trial_280	0	0	0	4	27	147	54
trial_281	0	0	0	2	24	136	74
trial_282	0	0	0	1	32	135	77
trial_283	0	0	0	6	29	150	56
trial_284	0	0	2	3	29	149	66
trial_285	0	0	0	3	28	155	56
trial_286	0	0	0	5	23	137	70
trial_287	0	0	0	0	28	149	65
trial_288	0	0	0	2	30	132	80
trial_289	0	0	0	1	24	152	63
trial_290	0	0	1	1	36	140	64
trial_291	0	0	0	4	33	130	63
trial_292	0	0	0	3	29	141	69
trial_293	0	0	0	3	27	151	57
trial_294	0	0	1	1	33	137	71
trial_295	0	0	0	2	29	148	56
trial_296	0	0	0	4	29	133	64
trial_297	0	0	0	2	26	138	75
trial_298	0	0	0	2	35	137	69
trial_299	0	0	0	4	34	144	67
trial_300	0	0	1	4	28	143	67
trial_301	0	0	0	3	34	148	54
trial_302	0	0	2	2	30	126	77
trial_303	0	0	0	4	33	137	68
trial_304	0	0	0	5	28	137	70
trial_305	0	0	0	1	26	153	68
trial_306	0	0	2	2	30	147	59
trial_307	0	0	0	2	21	150	63
trial_308	0	0	0	3	35	145	66
trial_309	0	0	0	3	35	132	70
trial_310	0	0	0	5	23	144	65
trial_311	0	0	0	1	39	142	62
trial_312	0	0	0	5	25	134	75
trial_313	0	0	1	1	28	118	86
trial_314	0	0	0	2	25	157	56
trial_315	0	0	0	3	31	130	75
trial_316	0	0	0	1	33	150	60
trial_317	0	0	0	3	25	146	72
trial_318	0	0	0	1	39	129	69
trial_319	0	0	1	0	26	141	68
trial_320	0	0	1	4	18	145	74
trial_321	0	0	0	3	25	152	61
trial_322	0	0	0	5	27	147	68
trial_323	0	0	1	5	25	140	64
trial_324	0	0	0	2	25	130	70
trial_325	0	0	0	3	25	151	61
trial_326	0	0	2	1	31	144	59
trial_327	0	0	0	3	26	138	74
trial_328	0	0	0	2	24	152	60
trial_329	0	0	0	5	26	140	69
trial_330	0	0	1	4	20	148	57
trial_331	0	0	0	3	26	148	65
trial_332	0	0	0	4	25	144	69
trial_333	0	0	0	2	37	128	74
trial_334	0	0	1	3	31	144	66
trial_335	0	0	1	2	33	134	74
trial_336	0	0	1	0	31	149	61
trial_337	0	0	0	6	32	156	49
trial_338	0	0	0	4	28	142	68
trial_339	0	0	0	2	28	154	54
trial_340	0	0	0	2	29	139	77
trial_341	0	0	0	2	34	148	61
trial_342	0	0	0	2	29	145	61
trial_343	0	0	1	5	29	138	66
trial_344	0	0	0	1	29	129	74
trial_345	0	0	0	2	23	141	77
trial_346	0	0	0	0	30	145	56
trial_347	0	0	0	6	23	153	60
trial_348	0	0	0	1	27	141	71
trial_349	0	0	1	2	19	142	69
trial_350	0	0	1	2	22	156	67
trial_351	0	0	0	5	25	138	64
trial_352	0	0	1	2	27	161	53
trial_353	0	0	0	1	31	155	49
trial_354	0	0	0	2	34	136	65
trial_355	0	0	0	3	31	127	74
trial_356	0	0	1	2	36	132	63
trial_357	0	0	2	3	26	134	74
trial_358	0	0	0	2	22	156	66
trial_359	0	0	0	2	31	122	74
trial_360	0	0	0	7	27	130	81
trial_361	0	0	1	4	31	151	52
trial_362	0	0	1	2	26	139	69
trial_363	0	0	0	3	32	137	64
trial_364	0	0	0	3	15	150	75
trial_365	0	0	0	3	35	148	51
trial_366	0	0	0	4	25	141	71
trial_367	0	0	0	4	35	138	63
trial_368	0	0	1	1	36	150	53
trial_369	0	0	3	3	25	153	59
trial_370	0	0	1	0	25	143	77
trial_371	0	0	0	2	32	129	70
trial_372	0	0	0	0	31	143	62
trial_373	0	0	0	3	26	140	73
trial_374	0	0	0	5	34	136	64
trial_375	0	0	0	1	26	141	70
trial_376	0	0	0	3	23	153	64
trial_377	0	0	0	2	31	140	69
trial_378	0	0	0	4	26	145	64
trial_379	0	0	0	2	27	148	65
trial_380	0	0	1	4	18	146	69
trial_381	0	0	1	3	18	144	73
trial_382	0	0	1	4	25	149	59
trial_383	0	0	0	6	24	132	80
trial_384	0	0	0	6	29	135	69
trial_385	0	0	0	2	29	140	67
trial_386	0	0	0	3	32	147	65
trial_387	0	0	1	3	37	147	59
trial_388	0	0	0	3	35	149	55
trial_389	0	0	0	1	26	150	67
trial_390	0	0	0	3	33	145	68
trial_391	0	0	0	3	23	149	67
trial_392	0	0	2	1	18	149	75
trial_393	0	0	0	2	34	145	61
trial_394	0	0	0	2	28	160	57
trial_395	0	0	0	3	37	124	76
trial_396	0	0	0	1	21	152	71
trial_397	0	0	0	1	20	149	62
trial_398	0	0	0	1	18	148	80
trial_399	0	0	0	6	28	138	64
trial_400	0	0	0	4	21	144	65
trial_401	0	0	0	2	29	139	72
trial_402	0	0	0	1	29	131	77
trial_403	0	0	0	3	28	136	76
trial_404	0	0	0	6	25	146	60
trial_405	0	0	2	5	29	146	55
trial_406	0	0	0	2	26	137	68
trial_407	0	0	1	4	27	149	57
trial_408	0	0	1	3	27	143	67
trial_409	0	0	1	3	24	135	73
trial_410	0	0	0	4	30	147	66
trial_411	0	0	0	5	24	151	65
trial_412	0	0	0	3	32	148	59
trial_413	0	0	0	3	31	148	59
trial_414	0	0	0	1	21	143	72
trial_415	0	0	0	2	23	143	59
trial_416	0	0	0	3	25	129	75
trial_417	0	0	0	1	33	135	73
trial_418	0	0	0	2	28	152	63
trial_419	0	0	0	3	22	146	60
trial_420	0	0	0	3	27	136	76
trial_421	0	0	2	6	24	150	62
trial_422	0	0	0	4	32	145	58
trial_423	0	0	1	4	25	144	58
trial_424	0	0	0	5	38	138	61
trial_425	0	0	0	3	35	137	68
trial_426	0	0	0	2	26	146	58
trial_427	0	0	0	3	29	155	65
trial_428	0	0	1	2	23	143	70
trial_429	0	0	0	2	29	140	64
trial_430	0	0	0	3	29	143	69
trial_431	0	0	0	5	24	142	72
trial_432	0	0	0	3	33	140	67
trial_433	0	0	1	5	29	137	72
trial_434	0	0	1	2	29	145	59
trial_435	0	0	0	0	27	141	68
trial_436	0	0	0	4	25	146	61
trial_437	0	0	1	3	26	137	75
trial_438	0	0	1	3	28	138	68
trial_439	0	0	0	5	30	147	61
trial_440	0	0	0	2	26	129	86
trial_441	0	0	0	4	31	136	70
trial_442	0	0	0	3	29	148	63
trial_443	0	0	0	5	21	142	76
trial_444	0	0	0	4	22	156	57
trial_445	0	0	0	7	17	158	65
trial_446	0	0	1	3	25	140	72
trial_447	0	0	0	2	32	149	56
trial_448	0	0	0	3	26	139	70
trial_449	0	0	0	5	30	139	65
trial_450	0	0	1	0	36	138	55
trial_451	0	0	0	2	29	140	70
trial_452	0	0	0	1	34	139	66
trial_453	0	0	0	3	22	149	60
trial_454	0	0	0	1	29	133	81
trial_455	0	0	1	4	21	150	63
trial_456	0	0	0	5	25	137	75
trial_457	0	0	1	2	30	144	66
trial_458	0	0	0	1	29	128	74
trial_459	0	0	0	1	29	135	75
trial_460	0	0	1	0	23	153	77
trial_461	0	0	0	2	37	138	69
trial_462	0	0	1	2	23	144	67
trial_463	0	0	1	1	17	160	69
trial_464	0	0	1	2	28	131	69
trial_465	0	0	0	2	28	147	60
trial_466	0	0	0	1	32	145	57
trial_467	0	0	1	4	35	128	68
trial_468	0	0	1	0	36	143	64
trial_469	0	0	0	7	27	147	65
trial_470	0	0	0	3	23	151	58
trial_471	0	0	0	5	25	123	78
trial_472	0	0	1	1	27	127	77
trial_473	0	0	0	3	24	150	62
trial_474	0	0	0	1	32	146	57
trial_475	0	0	0	1	18	143	71
trial_476	0	0	0	2	33	153	55
trial_477	0	0	0	0	25	144	71
trial_478	0	0	1	2	25	130	77
trial_479	0	0	0	0	32	137	72
trial_480	0	0	0	1	25	142	69
trial_481	0	0	1	3	24	149	64
trial_482	0	0	1	5	27	143	69
trial_483	0	0	0	2	23	142	73
trial_484	0	0	0	6	12	145	72
trial_485	0	0	1	3	25	137	69
trial_486	0	0	0	2	32	132	70
trial_487	0	0	0	9	30	146	55
trial_488	0	0	0	0	29	148	68
trial_489	0	0	0	3	16	149	62
trial_490	0	0	0	5	29	148	65
trial_491	0	0	0	2	26	132	66
trial_492	0	0	0	2	24	158	61
trial_493	0	0	0	4	21	139	72
trial_494	0	0	1	2	21	151	65
trial_495	0	0	0	3	31	145	59
trial_496	0	0	0	2	22	148	71
trial_497	0	0	0	2	29	149	58
trial_498	0	0	0	4	25	148	67
trial_499	0	0	0	2	35	152	56
trial_500	0	0	0	2	28	155	53
trial_501	0	0	0	4	24	161	58
trial_502	0	0	0	3	26	145	63
trial_503	0	0	0	1	32	139	71
trial_504	0	0	0	1	29	137	70
trial_505	0	0	1	5	25	138	68
trial_506	0	0	0	2	30	136	61
trial_507	0	0	0	7	17	147	71
trial_508	0	0	2	4	22	157	53
trial_509	0	0	0	3	31	140	70
trial_510	0	0	1	2	36	140	61
trial_511	0	0	0	1	25	150	70
trial_512	0	0	1	3	35	138	70
trial_513	0	0	0	4	39	123	72
trial_514	0	0	0	4	22	154	67
trial_515	0	0	0	0	30	148	58
trial_516	0	0	1	6	21	143	73
trial_517	0	0	0	0	28	146	61
trial_518	0	0	0	2	23	142	77
trial_519	0	0	2	2	31	144	65
trial_520	0	0	0	1	24	149	77
trial_521	0	0	0	2	25	147	67
trial_522	0	0	0	2	30	136	75
trial_523	0	0	1	2	28	138	78
trial_524	0	0	0	3	30	138	75
trial_525	0	0	0	3	27	146	65
trial_526	0	0	0	1	29	140	69
trial_527	0	0	0	5	29	131	75
trial_528	0	0	0	5	37	149	54
trial_529	0	0	1	2	32	140	60
trial_530	0	0	0	1	32	142	65
trial_531	0	0	0	4	26	152	52
trial_532	0	0	1	5	28	136	65
trial_533	0	0	0	5	25	150	61
trial_534	0	0	0	2	32	137	62
trial_535	0	0	0	5	16	150	69
trial_536	0	0	0	4	28	128	70
trial_537	0	0	0	6	30	134	69
trial_538	0	0	0	4	31	137	64
trial_539	0	0	1	1	24	162	51
trial_540	0	0	1	4	29	141	70
trial_541	0	0	0	3	33	141	75
trial_542	0	0	1	4	31	133	64
trial_543	0	0	0	4	25	143	75
trial_544	0	0	0	1	24	155	57
trial_545	0	0	2	6	22	141	65
trial_546	0	0	1	1	23	153	64
trial_547	0	0	1	1	23	144	80
trial_548	0	0	0	0	26	147	71
trial_549	0	0	1	4	34	131	69
trial_550	0	0	0	3	28	142	63
trial_551	0	0	0	3	32	137	66
trial_552	0	0	0	2	26	155	54
trial_553	0	0	0	7	25	135	73
trial_554	0	0	0	4	37	148	55
trial_555	0	0	0	2	23	149	74
trial_556	0	0	0	2	25	151	62
trial_557	0	0	0	3	22	151	72
trial_558	0	0	0	5	31	136	66
trial_559	0	0	1	7	23	131	73
trial_560	0	0	0	3	31	128	70
trial_561	0	0	0	7	36	144	54
trial_562	0	0	0	1	23	141	78
trial_563	0	0	0	3	30	146	74
trial_564	0	0	1	4	32	142	69
trial_565	0	0	0	4	27	158	50
trial_566	0	0	0	1	26	157	53
trial_567	0	0	0	2	37	142	65
trial_568	0	0	0	3	25	150	66
trial_569	0	0	0	1	36	131	74
trial_570	0	0	1	1	26	140	70
trial_571	0	0	0	1	34	148	60
trial_572	0	0	0	5	32	140	67
trial_573	0	0	0	4	38	132	69
trial_574	0	0	1	1	30	134	74
trial_575	0	0	1	4	26	134	64
trial_576	0	0	0	4	33	128	76
trial_577	0	0	2	4	29	153	63
trial_578	0	0	0	4	28	132	73
trial_579	0	0	0	2	30	146	70
trial_580	0	0	0	5	23	144	66
trial_581	0	0	0	3	31	137	68
trial_582	0	0	1	2	27	136	73
trial_583	0	0	1	1	22	138	75
trial_584	0	0	0	0	25	167	55
trial_585	0	0	0	1	35	136	73
trial_586	0	0	0	3	37	137	61
trial_587	0	0	0	5	30	149	55
trial_588	0	0	0	2	31	141	66
trial_589	0	0	0	2	30	142	72
trial_590	0	0	0	5	24	133	78
trial_591	0	0	0	1	30	145	71
trial_592	0	0	2	3	40	123	76
trial_593	0	0	1	2	34	136	65
trial_594	0	0	0	3	25	155	65
trial_595	0	0	0	3	33	145	62
trial_596	0	0	0	0	30	138	71
trial_597	0	0	0	1	31	142	68
trial_598	0	0	0	2	24	144	65
trial_599	0	0	2	2	27	147	67
trial_600	0	0	0	2	27	150	67
trial_601	0	0	0	3	31	147	58
trial_602	0	0	1	3	31	141	62
trial_603	0	0	0	2	22	135	78
trial_604	0	0	0	3	29	153	52
trial_605	0	0	0	6	34	136	72
trial_606	0	0	0	4	18	145	69
trial_607	0	0	2	5	28	141	70
trial_608	0	0	0	3	17	139	77
trial_609	0	0	0	3	32	131	76
trial_610	0	0	0	2	26	145	65
trial_611	0	0	0	3	35	147	58
trial_612	0	0	0	2	26	151	64
trial_613	0	0	0	0	20	154	69
trial_614	0	0	0	2	26	145	73
trial_615	0	0	0	4	27	142	71
trial_616	0	0	0	2	23	138	77
trial_617	0	0	1	4	32	147	61
trial_618	0	0	0	4	31	152	56
trial_619	0	0	0	6	33	132	73
trial_620	0	0	0	1	21	151	65
trial_621	0	0	1	5	24	150	65
trial_622	0	0	1	1	30	145	68
trial_623	0	0	2	3	26	143	71
trial_624	0	0	0	3	30	136	67
trial_625	0	0	0	0	24	142	69
trial_626	0	0	0	0	29	147	67
trial_627	0	0	0	3	19	153	70
trial_628	0	0	0	2	20	135	82
trial_629	0	0	0	4	26	159	52
trial_630	0	0	0	2	28	139	71
trial_631	0	0	0	2	32	151	61
trial_632	0	0	0	2	31	145	59
trial_633	0	0	0	3	27	139	74
trial_634	0	0	0	3	28	133	73
trial_635	0	0	1	4	23	140	73
trial_636	0	0	0	2	25	151	63
trial_637	0	0	1	1	27	144	67
trial_638	0	0	0	2	27	143	66
trial_639	0	0	0	3	27	143	65
trial_640	0	0	0	5	14	137	82
trial_641	0	0	0	2	34	142	65
trial_642	0	0	0	2	39	132	67
trial_643	0	0	0	2	31	128	79
trial_644	0	0	0	2	24	136	67
trial_645	0	0	0	6	26	123	74
trial_646	0	0	0	1	17	151	69
trial_647	0	0	0	3	28	143	72
trial_648	0	0	1	5	22	138	73
trial_649	0	0	0	6	20	152	58
trial_650	0	0	0	2	32	139	74
trial_651	0	0	0	3	29	144	62
trial_652	0	0	0	2	24	143	70
trial_653	0	0	0	5	24	146	70
trial_654	0	0	0	4	22	143	71
trial_655	0	0	0	3	28	149	60
trial_656	0	0	1	8	36	139	53
trial_657	0	0	0	2	27	148	66
trial_658	0	0	0	2	28	136	73
trial_659	0	0	0	3	24	138	74
trial_660	0	0	0	5	24	140	66
trial_661	0	0	1	1	27	156	57
trial_662	0	0	0	3	14	145	76
trial_663	0	0	0	5	19	144	71
trial_664	0	0	0	5	34	140	64
trial_665	0	0	0	1	34	146	68
trial_666	0	0	0	1	28	132	74
trial_667	0	0	0	7	27	136	74
trial_668	0	0	0	4	21	150	64
trial_669	0	0	0	0	32	142	59
trial_670	0	0	0	5	31	138	63
trial_671	0	0	0	2	34	141	67
trial_672	0	0	0	0	28	142	74
trial_673	0	0	0	5	28	141	68
trial_674	0	0	0	2	28	139	67
trial_675	0	0	1	3	30	128	78
trial_676	0	0	0	3	33	143	67
trial_677	0	0	0	2	33	140	59
trial_678	0	0	1	0	22	148	72
trial_679	0	0	0	2	21	156	65
trial_680	0	0	1	2	32	129	72
trial_681	0	0	0	3	30	141	69
trial_682	0	0	0	3	41	138	54
trial_683	0	0	0	3	36	130	68
trial_684	0	0	0	2	27	134	76
trial_685	0	0	0	5	27	148	62
trial_686	0	0	1	1	32	136	70
trial_687	0	0	1	0	32	135	73
trial_688	0	0	1	1	27	138	72
trial_689	0	0	0	4	31	154	50
trial_690	0	0	0	2	25	159	51
trial_691	0	0	0	7	26	142	69
trial_692	0	0	1	1	26	150	65
trial_693	0	0	0	5	25	158	58
trial_694	0	0	1	4	23	128	74
trial_695	0	0	0	3	20	157	65
trial_696	0	0	0	4	20	146	65
trial_697	0	0	1	3	24	140	70
trial_698	0	0	2	5	25	141	64
trial_699	0	0	0	2	23	152	61
trial_700	0	0	0	3	26	149	62
trial_701	0	0	1	4	28	132	68
trial_702	0	0	1	3	20	137	76
trial_703	0	0	0	6	32	141	62
trial_704	0	0	1	1	33	146	60
trial_705	0	0	0	2	30	140	54
trial_706	0	0	0	4	19	145	70
trial_707	0	0	0	1	25	156	61
trial_708	0	0	0	1	20	148	75
trial_709	0	0	0	5	30	147	63
trial_710	0	0	0	3	34	130	71
trial_711	0	0	1	2	25	142	73
trial_712	0	0	1	1	29	150	63
trial_713	0	0	0	1	37	132	68
trial_714	0	0	1	2	21	151	60
trial_715	0	0	0	2	30	140	71
trial_716	0	0	0	2	24	145	65
trial_717	0	0	0	3	22	145	77
trial_718	0	0	2	0	33	147	66
trial_719	0	0	1	3	24	142	64
trial_720	0	0	0	0	27	152	64
trial_721	0	0	1	2	24	148	70
trial_722	0	0	0	2	18	139	81
trial_723	0	0	1	4	24	131	83
trial_724	0	0	1	2	28	138	65
trial_725	0	0	0	3	29	143	62
trial_726	0	0	0	2	24	138	75
trial_727	0	0	0	1	34	136	63
trial_728	0	0	0	2	30	140	65
trial_729	0	0	1	0	28	137	77
trial_730	0	0	0	2	29	144	63
