	(0, 1]	(1, 2]	(2, 3]	(3, 4]	(4, 5]	(5, 6]	(6, 7]
trial_202	0	0	0	2	6	39	11
trial_203	0	0	0	1	3	35	11
trial_204	0	0	0	0	7	39	9
trial_205	0	0	0	2	7	36	7
trial_206	0	0	0	0	6	39	12
trial_207	0	0	1	1	12	36	6
trial_208	0	0	0	1	10	37	9
trial_209	0	0	0	2	12	41	5
trial_210	0	0	0	2	14	36	6
trial_211	0	0	0	1	9	36	8
trial_212	0	0	0	1	7	38	9
trial_213	0	0	0	1	13	31	15
trial_214	0	0	0	0	11	38	10
trial_215	0	0	0	0	15	30	11
trial_216	0	0	1	0	11	37	8
trial_217	0	0	0	1	9	40	5
trial_218	0	0	0	3	10	33	8
trial_219	0	0	0	0	9	38	8
trial_220	0	0	0	3	7	40	10
trial_221	0	0	0	0	8	36	9
trial_222	0	0	0	1	10	34	8
trial_223	0	0	0	1	7	39	8
trial_224	0	0	0	1	13	32	11
trial_225	0	0	1	2	11	35	9
trial_226	0	0	0	0	8	37	9
trial_227	0	0	0	2	9	39	9
trial_228	0	0	0	1	12	37	5
trial_229	0	0	0	0	11	41	5
trial_230	0	0	0	1	5	40	9
trial_231	0	0	0	0	6	32	11
trial_232	0	0	0	3	8	30	14
trial_233	0	0	0	1	12	35	14
trial_234	0	0	1	1	14	33	11
trial_235	0	0	0	5	10	34	9
trial_236	0	0	0	0	7	40	14
trial_237	0	0	0	2	8	43	5
trial_238	0	0	0	0	12	40	7
trial_239	0	0	0	1	10	36	9
trial_240	0	0	0	0	14	31	11
trial_241	0	0	0	2	12	41	3
trial_242	0	0	1	1	14	33	9
trial_243	0	0	0	0	13	40	6
trial_244	0	0	0	0	13	37	9
trial_245	0	0	1	0	7	33	16
trial_246	0	0	0	1	10	35	11
trial_247	0	0	0	1	12	30	10
trial_248	0	0	0	2	14	30	13
trial_249	0	0	0	3	8	42	6
trial_250	0	0	0	0	11	36	10
trial_251	0	0	0	1	14	30	15
trial_252	0	0	0	1	10	34	9
trial_253	0	0	0	3	3	37	13
trial_254	0	0	0	0	12	35	12
trial_255	0	0	0	1	10	33	10
trial_256	0	0	0	1	11	32	13
trial_257	0	0	0	2	9	35	9
trial_258	0	0	0	0	11	33	11
trial_259	0	0	0	2	11	32	11
trial_260	0	0	0	1	16	32	6
trial_261	0	0	0	0	11	38	11
trial_262	0	0	0	0	6	47	9
trial_263	0	0	0	0	12	33	14
trial_264	0	0	0	1	8	41	6
trial_265	0	0	0	3	12	31	12
trial_266	0	0	0	1	14	30	9
trial_267	0	0	0	3	6	43	9
trial_268	0	0	0	0	9	39	11
trial_269	0	0	0	1	12	41	5
trial_270	0	0	0	1	13	36	7
trial_271	0	0	0	1	12	39	7
trial_272	0	0	0	2	10	37	9
trial_273	0	0	0	0	9	46	4
trial_274	0	0	0	0	6	37	9
trial_275	0	0	0	1	11	35	10
trial_276	0	0	0	0	12	28	9
trial_277	0	0	0	0	9	34	13
trial_278	0	0	1	1	11	31	14
trial_279	0	0	0	1	13	36	9
trial_280	0	0	0	0	10	37	10
trial_281	0	0	0	1	12	35	9
trial_282	0	0	0	0	10	34	11
trial_283	0	0	0	1	6	38	8
trial_284	0	0	0	1	11	32	12
trial_285	0	0	0	2	9	40	5
trial_286	0	0	0	1	7	33	15
trial_287	0	0	0	5	10	35	9
trial_288	0	0	0	1	6	39	10
trial_289	0	0	0	1	10	37	6
trial_290	0	0	0	0	9	41	9
trial_291	0	0	1	2	8	32	16
trial_292	0	0	0	0	9	44	8
trial_293	0	0	0	2	7	38	10
trial_294	0	0	0	1	12	37	4
trial_295	0	0	0	3	6	40	9
trial_296	0	0	0	0	12	37	8
trial_297	0	0	0	1	12	29	14
trial_298	0	0	0	0	15	36	5
trial_299	0	0	0	2	7	33	12
trial_300	0	0	0	0	13	36	8
trial_301	0	0	0	1	9	35	13
trial_302	0	0	0	2	6	40	11
trial_303	0	0	0	1	10	36	10
trial_304	0	0	0	1	6	35	10
trial_305	0	0	0	1	10	32	10
trial_306	0	0	0	2	11	37	7
trial_307	0	0	0	2	7	35	11
trial_308	0	0	0	0	8	38	11
trial_309	0	0	0	3	15	26	9
trial_310	0	0	0	1	10	40	7
trial_311	0	0	0	1	14	38	3
trial_312	0	0	0	3	8	35	9
trial_313	0	0	0	2	12	31	13
trial_314	0	0	0	0	8	38	9
trial_315	0	0	0	1	12	40	5
trial_316	0	0	0	2	12	35	9
trial_317	0	0	0	0	10	32	15
trial_318	0	0	0	2	14	29	13
trial_319	0	0	0	1	16	30	10
trial_320	0	0	0	2	6	37	9
trial_321	0	0	0	1	15	35	8
trial_322	0	0	0	0	10	39	9
trial_323	0	0	0	1	6	34	10
trial_324	0	0	0	1	12	33	13
trial_325	0	0	0	5	5	34	9
trial_326	0	0	1	1	8	30	10
trial_327	0	0	0	3	8	34	10
trial_328	0	0	0	2	10	36	7
trial_329	0	0	0	0	9	37	11
trial_330	0	0	0	2	9	34	11
trial_331	0	0	0	0	12	35	13
trial_332	0	0	0	0	6	40	9
trial_333	0	0	0	0	3	45	9
trial_334	0	0	1	1	14	31	9
trial_335	0	0	0	0	14	35	9
trial_336	0	0	0	3	6	35	14
trial_337	0	0	0	2	10	39	7
trial_338	0	0	0	1	7	39	9
trial_339	0	0	0	0	10	37	8
trial_340	0	0	1	0	8	38	10
trial_341	0	0	1	1	9	31	13
trial_342	0	0	0	1	5	38	10
trial_343	0	0	0	1	7	40	10
trial_344	0	0	1	4	13	32	8
trial_345	0	0	0	0	10	36	10
trial_346	0	0	0	2	6	37	11
trial_347	0	0	1	1	10	36	10
trial_348	0	0	0	1	11	32	9
trial_349	0	0	0	0	9	39	7
trial_350	0	0	0	0	10	34	13
trial_351	0	0	1	0	9	39	9
trial_352	0	0	0	2	8	36	12
trial_353	0	0	0	0	13	33	8
trial_354	0	0	2	0	9	38	9
trial_355	0	0	0	2	7	42	5
trial_356	0	0	0	2	9	37	8
trial_357	0	0	0	1	8	38	10
trial_358	0	0	0	2	12	29	10
trial_359	0	0	0	4	8	30	10
trial_360	0	0	0	1	8	44	6
trial_361	0	0	0	0	8	38	7
trial_362	0	0	0	0	10	41	10
trial_363	0	0	1	1	10	32	11
trial_364	0	0	0	1	13	34	7
trial_365	0	0	1	0	4	41	9
trial_366	0	0	0	1	15	33	6
trial_367	0	0	0	2	11	36	7
trial_368	0	0	0	0	5	42	9
trial_369	0	0	0	2	11	32	7
trial_370	0	0	0	1	12	38	7
trial_371	0	0	0	0	8	38	9
trial_372	0	0	0	1	8	35	14
trial_373	0	0	0	1	11	32	10
trial_374	0	0	0	1	14	34	8
trial_375	0	0	0	2	10	36	7
trial_376	0	0	2	1	6	37	11
trial_377	0	0	0	0	5	33	18
trial_378	0	0	0	0	8	35	11
trial_379	0	0	0	0	7	38	10
trial_380	0	0	0	0	11	35	13
trial_381	0	0	0	0	8	44	9
trial_382	0	0	0	1	9	35	8
trial_383	0	0	0	1	6	39	9
trial_384	0	0	0	1	13	35	11
trial_385	0	0	0	0	8	38	11
trial_386	0	0	0	3	9	37	8
trial_387	0	0	1	3	8	33	11
trial_388	0	0	1	1	5	40	9
trial_389	0	0	0	0	11	34	9
trial_390	0	0	0	0	9	34	13
trial_391	0	0	0	0	16	34	7
trial_392	0	0	0	1	10	32	8
trial_393	0	0	0	2	12	39	3
trial_394	0	0	0	3	7	35	10
trial_395	0	0	0	0	6	33	11
trial_396	0	0	0	0	10	43	10
trial_397	0	0	0	2	9	40	7
trial_398	0	0	0	1	8	43	9
trial_399	0	0	0	0	9	36	10
trial_400	0	0	1	1	6	38	9
trial_401	0	0	0	0	7	38	11
trial_402	0	0	0	0	12	40	3
trial_403	0	0	0	0	11	36	12
trial_404	0	0	0	0	15	34	7
trial_405	0	0	0	1	9	36	12
trial_406	0	0	0	2	4	37	13
trial_407	0	0	0	0	12	31	10
trial_408	0	0	0	0	17	36	6
trial_409	0	0	0	2	6	42	6
trial_410	0	0	0	2	10	43	7
trial_411	0	0	0	2	6	41	10
trial_412	0	0	0	0	5	39	10
trial_413	0	0	0	1	13	36	8
trial_414	0	0	0	0	10	38	7
trial_415	0	0	0	1	10	33	8
trial_416	0	0	0	1	10	37	8
trial_417	0	0	0	0	10	39	8
trial_418	0	0	0	0	12	35	8
trial_419	0	0	0	1	12	33	6
trial_420	0	0	0	0	6	44	5
trial_421	0	0	0	0	10	40	5
trial_422	0	0	0	2	9	40	7
trial_423	0	0	0	1	9	37	12
trial_424	0	0	1	2	8	37	8
trial_425	0	0	0	4	8	33	8
trial_426	0	0	0	1	11	37	6
trial_427	0	0	0	3	8	36	10
trial_428	0	0	0	4	11	37	9
trial_429	0	0	0	0	10	36	10
trial_430	0	0	0	2	13	31	12
trial_431	0	0	0	1	11	38	6
trial_432	0	0	0	0	12	30	11
trial_433	0	0	0	0	8	38	8
trial_434	0	0	0	1	8	39	11
trial_435	0	0	0	1	14	33	9
trial_436	0	0	0	2	8	38	8
trial_437	0	0	0	0	7	45	9
trial_438	0	0	0	3	13	27	10
trial_439	0	0	0	1	16	36	6
trial_440	0	0	0	2	5	36	12
trial_441	0	0	0	1	5	40	8
trial_442	0	0	0	0	13	36	9
trial_443	0	0	0	0	12	35	11
trial_444	0	0	0	1	7	43	8
trial_445	0	0	0	2	13	28	13
trial_446	0	0	0	1	10	36	8
trial_447	0	0	0	1	8	34	14
trial_448	0	0	0	4	6	40	6
trial_449	0	0	0	3	13	32	11
trial_450	0	0	0	0	12	42	7
trial_451	0	0	0	1	12	30	14
trial_452	0	0	0	0	10	40	9
trial_453	0	0	0	0	6	37	12
trial_454	0	0	0	0	12	35	10
trial_455	0	0	0	1	11	37	8
trial_456	0	0	0	2	7	35	11
trial_457	0	0	0	1	8	35	10
trial_458	0	0	0	3	8	33	14
trial_459	0	0	1	2	11	39	6
trial_460	0	0	0	0	7	40	9
trial_461	0	0	1	4	9	34	11
trial_462	0	0	0	0	9	43	6
trial_463	0	0	0	5	11	30	7
trial_464	0	0	0	1	12	31	11
trial_465	0	0	0	0	8	37	14
trial_466	0	0	1	0	11	35	9
trial_467	0	0	0	0	5	42	10
trial_468	0	0	0	2	10	37	9
trial_469	0	0	0	0	11	39	6
trial_470	0	0	0	2	6	35	12
trial_471	0	0	0	0	7	45	7
trial_472	0	0	0	0	7	39	11
trial_473	0	0	0	1	9	43	3
trial_474	0	0	0	0	11	34	10
trial_475	0	0	0	0	8	35	12
trial_476	0	0	0	2	10	39	9
trial_477	0	0	0	0	9	44	5
trial_478	0	0	0	2	10	42	3
trial_479	0	0	0	2	14	32	13
trial_480	0	0	0	0	11	35	6
trial_481	0	0	0	0	9	39	9
trial_482	0	0	0	6	3	35	12
trial_483	0	0	0	1	10	34	12
trial_484	0	0	0	0	7	36	9
trial_485	0	0	0	0	12	28	12
trial_486	0	0	1	3	10	38	7
trial_487	0	0	0	3	8	38	12
trial_488	0	0	0	1	8	38	13
trial_489	0	0	0	1	8	39	10
trial_490	0	0	0	0	11	32	12
trial_491	0	0	0	1	7	34	11
trial_492	0	0	0	1	14	32	10
trial_493	0	0	0	2	8	37	9
trial_494	0	0	0	0	13	38	8
trial_495	0	0	0	0	11	35	13
trial_496	0	0	0	3	11	32	13
trial_497	0	0	1	0	9	31	9
trial_498	0	0	0	2	13	33	6
trial_499	0	0	0	1	8	38	14
trial_500	0	0	0	1	8	42	8
trial_501	0	0	0	1	11	34	10
trial_502	0	0	0	1	12	32	9
trial_503	0	0	0	0	11	36	8
trial_504	0	0	0	1	8	41	7
trial_505	0	0	0	2	8	35	10
trial_506	0	0	0	2	12	37	5
trial_507	0	0	0	0	5	40	12
trial_508	0	0	0	4	7	42	4
trial_509	0	0	0	0	10	34	12
trial_510	0	0	0	0	12	36	7
trial_511	0	0	0	0	5	38	12
trial_512	0	0	0	1	11	36	7
trial_513	0	0	0	1	12	36	9
trial_514	0	0	0	0	15	34	7
trial_515	0	0	0	3	9	41	6
trial_516	0	0	0	1	10	40	6
trial_517	0	0	0	1	7	38	10
trial_518	0	0	0	0	5	44	9
trial_519	0	0	0	0	14	31	10
trial_520	0	0	0	1	11	36	10
trial_521	0	0	1	2	13	34	7
trial_522	0	0	0	2	5	38	9
trial_523	0	0	0	2	9	34	11
trial_524	0	0	0	0	8	37	7
trial_525	0	0	0	2	8	37	13
trial_526	0	0	0	3	12	34	10
trial_527	0	0	0	0	16	38	4
trial_528	0	0	0	2	12	32	9
trial_529	0	0	0	2	11	40	6
trial_530	0	0	1	1	14	34	6
trial_531	0	0	0	0	10	39	8
trial_532	0	0	0	0	8	42	4
trial_533	0	0	0	2	5	46	4
trial_534	0	0	1	1	10	35	6
trial_535	0	0	0	1	14	37	6
trial_536	0	0	0	1	4	38	14
trial_537	0	0	0	4	15	33	5
trial_538	0	0	0	1	14	34	6
trial_539	0	0	0	1	7	41	9
trial_540	0	0	0	1	17	34	9
trial_541	0	0	0	3	7	38	9
trial_542	0	0	0	0	6	34	15
trial_543	0	0	0	0	9	41	11
trial_544	0	0	0	0	6	39	10
trial_545	0	0	0	0	13	37	9
trial_546	0	0	0	2	9	36	8
trial_547	0	0	0	0	12	43	3
trial_548	0	0	0	2	11	32	11
trial_549	0	0	0	2	12	29	13
trial_550	0	0	0	0	12	35	8
trial_551	0	0	0	2	12	35	6
trial_552	0	0	0	0	9	37	8
trial_553	0	0	0	1	8	41	10
trial_554	0	0	0	1	6	33	15
trial_555	0	0	0	1	10	34	10
trial_556	0	0	0	2	7	40	9
trial_557	0	0	0	1	15	32	8
trial_558	0	0	0	2	11	37	8
trial_559	0	0	0	3	9	33	10
trial_560	0	0	0	1	13	35	7
trial_561	0	0	0	2	11	36	10
trial_562	0	0	0	0	12	37	7
trial_563	0	0	0	1	13	35	9
trial_564	0	0	1	0	6	41	11
trial_565	0	0	0	2	9	37	11
trial_566	0	0	0	0	6	40	8
trial_567	0	0	0	1	13	30	14
trial_568	0	0	0	1	12	34	5
trial_569	0	0	0	0	10	32	14
trial_570	0	0	1	0	9	39	9
trial_571	0	0	0	0	15	36	6
trial_572	0	0	0	0	13	30	13
trial_573	0	0	0	1	10	37	8
trial_574	0	0	0	1	18	29	6
trial_575	0	0	1	1	14	33	11
trial_576	0	0	1	1	5	35	15
trial_577	0	0	0	1	9	33	16
trial_578	0	0	0	0	10	35	11
trial_579	0	0	0	1	9	36	9
trial_580	0	0	0	1	16	29	12
trial_581	0	0	0	1	11	40	9
trial_582	0	0	0	1	10	33	13
trial_583	0	0	0	2	8	34	9
trial_584	0	0	0	1	8	36	14
trial_585	0	0	0	0	11	36	12
trial_586	0	0	1	1	11	34	11
trial_587	0	0	0	0	8	38	11
trial_588	0	0	0	1	5	38	15
trial_589	0	0	0	1	9	39	9
trial_590	0	0	0	0	6	41	7
trial_591	0	0	0	0	10	38	10
trial_592	0	0	0	0	6	35	13
trial_593	0	0	0	0	8	39	11
trial_594	0	0	0	0	14	32	7
trial_595	0	0	1	1	10	34	6
trial_596	0	0	0	2	8	34	16
trial_597	0	0	0	0	12	37	9
trial_598	0	0	0	0	8	36	5
trial_599	0	0	0	1	8	36	12
trial_600	0	0	0	1	7	39	11
trial_601	0	0	1	1	6	44	5
trial_602	0	0	0	3	14	32	10
trial_603	0	0	0	0	7	41	11
trial_604	0	0	0	1	7	40	10
trial_605	0	0	0	2	9	36	9
trial_606	0	0	1	1	7	34	8
trial_607	0	0	0	2	12	34	11
trial_608	0	0	0	2	11	41	4
trial_609	0	0	0	2	6	38	9
trial_610	0	0	1	0	14	33	11
trial_611	0	0	0	0	10	38	9
trial_612	0	0	0	0	14	40	5
trial_613	0	0	0	0	15	33	9
trial_614	0	0	0	1	9	35	11
trial_615	0	0	0	1	13	26	11
trial_616	0	0	1	1	11	40	8
trial_617	0	0	0	1	11	37	9
trial_618	0	0	0	1	11	30	11
trial_619	0	0	0	1	13	38	6
trial_620	0	0	0	0	5	43	7
trial_621	0	0	0	0	13	43	5
trial_622	0	0	0	1	4	38	11
trial_623	0	0	0	0	8	39	12
trial_624	0	0	0	1	8	40	9
trial_625	0	0	0	1	9	36	10
trial_626	0	0	0	0	12	29	15
trial_627	0	0	0	0	6	40	9
trial_628	0	0	0	0	12	37	7
trial_629	0	0	0	1	10	37	11
trial_630	0	0	0	1	8	42	6
trial_631	0	0	0	2	10	33	8
trial_632	0	0	0	0	12	37	10
trial_633	0	0	0	0	7	44	6
trial_634	0	0	0	2	11	35	7
trial_635	0	0	0	1	11	34	11
trial_636	0	0	0	0	10	41	7
trial_637	0	0	0	1	12	33	13
trial_638	0	0	0	2	5	42	8
trial_639	0	0	0	1	10	37	11
trial_640	0	0	0	1	7	38	15
trial_641	0	0	0	0	10	37	6
trial_642	0	0	1	0	7	45	6
trial_643	0	0	1	0	7	41	8
trial_644	0	0	0	1	8	41	5
trial_645	0	0	0	1	7	40	11
trial_646	0	0	0	0	11	33	8
trial_647	0	0	0	1	13	37	7
trial_648	0	0	0	1	10	41	6
trial_649	0	0	0	1	9	28	12
trial_650	0	0	0	0	12	29	14
trial_651	0	0	1	2	8	35	12
trial_652	0	0	1	0	10	37	8
trial_653	0	0	0	0	9	37	9
trial_654	0	0	0	3	7	37	10
trial_655	0	0	0	0	10	36	7
trial_656	0	0	0	1	11	35	11
trial_657	0	0	0	1	9	36	9
trial_658	0	0	0	2	9	32	11
trial_659	0	0	0	3	12	35	8
trial_660	0	0	0	2	10	37	6
trial_661	0	0	0	2	6	47	6
trial_662	0	0	0	0	11	36	8
trial_663	0	0	0	1	6	37	10
trial_664	0	0	0	2	10	40	5
trial_665	0	0	0	0	16	37	6
trial_666	0	0	0	1	8	41	5
trial_667	0	0	0	1	14	29	12
trial_668	0	0	0	2	5	39	8
trial_669	0	0	0	1	10	41	5
trial_670	0	0	0	1	12	31	8
trial_671	0	0	0	1	12	33	8
trial_672	0	0	0	2	8	34	8
trial_673	0	0	0	2	11	39	6
trial_674	0	0	0	1	10	35	10
trial_675	0	0	0	2	3	41	11
trial_676	0	0	0	2	12	30	11
trial_677	0	0	0	0	11	37	9
trial_678	0	0	0	2	12	33	7
trial_679	0	0	0	0	12	38	7
trial_680	0	0	1	0	9	35	9
trial_681	0	0	0	1	10	38	7
trial_682	0	0	0	1	12	34	10
trial_683	0	0	0	1	5	41	14
trial_684	0	0	1	1	11	36	11
trial_685	0	0	0	1	9	41	6
trial_686	0	0	0	2	7	38	9
trial_687	0	0	0	2	8	40	6
trial_688	0	0	0	2	9	35	8
trial_689	0	0	0	3	12	25	13
trial_690	0	0	0	0	11	40	4
trial_691	0	0	0	1	16	32	6
trial_692	0	0	0	0	14	39	6
trial_693	0	0	0	3	13	35	8
trial_694	0	0	0	2	5	37	13
trial_695	0	0	0	1	12	36	8
trial_696	0	0	0	1	11	34	11
trial_697	0	0	0	2	7	40	9
trial_698	0	0	0	1	11	37	9
trial_699	0	0	0	2	8	40	12
trial_700	0	0	0	1	9	40	10
trial_701	0	0	0	0	13	33	11
trial_702	0	0	0	1	9	38	8
trial_703	0	0	0	2	7	41	11
trial_704	0	0	0	1	9	37	8
trial_705	0	0	0	1	10	34	10
trial_706	0	0	0	1	13	34	9
trial_707	0	0	0	1	13	30	8
trial_708	0	0	0	0	14	36	9
trial_709	0	0	0	1	13	37	5
trial_710	0	0	0	1	8	40	6
trial_711	0	0	0	2	8	38	6
trial_712	0	0	0	2	8	39	10
trial_713	0	0	0	1	12	36	9
trial_714	0	1	0	1	14	39	2
trial_715	0	0	0	2	12	30	10
trial_716	0	0	0	1	8	38	9
trial_717	0	0	0	2	8	44	8
trial_718	0	0	0	0	12	35	10
trial_719	0	0	0	2	15	33	5
trial_720	0	0	0	2	8	39	11
trial_721	0	0	0	0	13	37	5
trial_722	0	0	0	1	8	39	9
trial_723	0	0	0	2	11	38	7
trial_724	0	0	0	1	10	32	15
trial_725	0	0	0	1	5	40	13
trial_726	0	0	0	0	11	38	5
trial_727	0	0	0	1	11	38	10
trial_728	0	0	0	4	8	42	5
trial_729	0	0	1	2	12	29	13
trial_730	0	0	0	2	4	42	5
