	(0, 1]	(1, 2]	(2, 3]	(3, 4]	(4, 5]	(5, 6]	(6, 7]
trial_64	0	0	0	2	21	114	37
trial_65	0	0	0	1	17	106	49
trial_66	0	0	2	2	18	105	57
trial_67	0	0	0	1	27	115	39
trial_68	0	0	0	1	23	109	49
trial_69	0	0	0	1	20	100	52
trial_70	0	0	0	4	16	113	43
trial_71	0	0	1	4	32	110	39
trial_72	0	0	0	1	21	104	47
trial_73	0	0	0	1	19	106	45
trial_74	0	0	0	3	18	104	48
trial_75	0	0	0	1	29	90	51
trial_76	0	0	0	1	24	102	43
trial_77	0	0	1	1	19	113	42
trial_78	0	0	0	2	20	103	46
trial_79	0	0	0	1	29	106	38
trial_80	0	0	0	3	21	104	52
trial_81	0	0	0	3	23	96	54
trial_82	0	0	0	5	17	100	53
trial_83	0	0	0	3	23	94	56
trial_84	0	0	0	5	25	105	44
trial_85	0	0	0	3	16	104	47
trial_86	0	0	0	3	26	113	41
trial_87	0	0	0	2	25	102	46
trial_88	0	0	0	3	18	120	40
trial_89	0	0	0	5	17	116	46
trial_90	0	0	0	2	15	116	44
trial_91	0	0	0	3	14	97	54
trial_92	0	0	0	4	24	116	40
trial_93	0	0	0	1	20	110	40
trial_94	0	0	0	2	23	116	39
trial_95	0	0	0	4	19	93	46
trial_96	0	0	0	1	18	123	49
trial_97	0	0	0	6	21	104	52
trial_98	0	0	0	2	19	114	52
trial_99	0	0	0	0	18	107	46
trial_100	0	1	0	1	25	98	51
trial_101	0	0	1	4	25	94	45
trial_102	0	0	1	3	24	112	49
trial_103	0	0	0	1	30	101	48
trial_104	0	0	0	2	36	104	44
trial_105	0	0	0	4	21	99	54
trial_106	0	0	0	1	24	106	46
trial_107	0	1	0	3	18	111	48
trial_108	0	0	0	1	20	102	42
trial_109	0	0	0	2	31	102	58
trial_110	0	0	0	0	18	99	60
trial_111	0	0	0	2	17	122	40
trial_112	0	0	0	0	22	86	54
trial_113	0	0	0	4	14	104	48
trial_114	0	1	0	6	21	98	50
trial_115	0	0	0	4	23	97	53
trial_116	0	0	0	2	27	95	50
trial_117	0	0	0	1	25	100	48
trial_118	0	0	0	2	25	105	54
trial_119	0	0	1	2	16	113	49
trial_120	0	0	0	2	20	119	47
trial_121	0	0	0	2	21	110	37
trial_122	0	0	0	4	19	99	49
trial_123	0	0	0	2	19	114	38
trial_124	0	0	0	1	17	99	54
trial_125	0	0	0	3	23	100	50
trial_126	0	0	1	2	28	112	37
trial_127	0	0	1	1	20	101	47
trial_128	0	0	0	3	19	116	44
trial_129	0	0	0	1	22	114	45
trial_130	0	0	0	4	16	108	49
trial_131	0	0	0	4	31	99	46
trial_132	0	0	0	1	21	97	50
trial_133	0	1	0	2	16	99	48
trial_134	0	0	0	0	20	110	50
trial_135	0	0	0	4	25	103	50
trial_136	0	0	0	2	14	116	55
trial_137	0	0	0	4	19	109	49
trial_138	0	0	0	3	28	97	45
trial_139	0	0	0	1	20	115	42
trial_140	0	1	0	4	18	108	46
trial_141	0	0	1	4	19	107	50
trial_142	0	0	0	3	24	99	45
trial_143	0	0	0	3	15	104	43
trial_144	0	0	0	4	20	95	52
trial_145	0	0	0	3	19	97	44
trial_146	0	0	0	0	24	113	44
trial_147	0	0	0	1	27	96	46
trial_148	0	0	0	2	22	106	47
trial_149	0	0	1	6	22	114	43
trial_150	0	0	0	2	17	106	44
trial_151	0	0	0	2	17	113	46
trial_152	0	0	0	5	17	116	39
trial_153	0	0	1	2	14	115	34
trial_154	0	1	0	2	24	107	48
trial_155	0	0	0	3	21	106	42
trial_156	0	1	0	1	20	118	44
trial_157	0	0	0	4	22	112	40
trial_158	0	0	1	1	19	100	54
trial_159	0	1	0	3	21	94	58
trial_160	0	0	0	1	13	124	38
trial_161	0	0	0	2	21	112	49
trial_162	0	0	0	2	22	92	48
trial_163	0	0	0	2	26	111	35
trial_164	0	0	0	6	22	113	45
trial_165	0	0	0	5	18	95	54
trial_166	0	0	0	2	15	124	43
trial_167	0	0	1	1	23	114	44
trial_168	0	0	0	4	29	99	34
trial_169	0	0	0	5	23	97	45
trial_170	0	0	0	1	15	104	47
trial_171	0	0	0	3	31	100	52
trial_172	0	0	0	1	20	110	49
trial_173	0	0	1	0	25	120	39
trial_174	0	0	1	5	16	118	44
trial_175	0	1	0	5	21	104	47
trial_176	0	0	0	1	13	119	39
trial_177	0	0	1	3	31	104	48
trial_178	0	0	1	0	20	113	56
trial_179	0	0	0	4	15	119	47
trial_180	0	0	0	1	17	116	36
trial_181	0	0	0	2	18	107	52
trial_182	0	0	0	2	27	94	42
trial_183	0	0	2	3	20	107	49
trial_184	0	0	0	1	18	102	46
trial_185	0	0	0	0	18	109	43
trial_186	0	0	0	1	30	88	52
trial_187	0	0	0	1	23	105	48
trial_188	0	0	0	4	21	113	39
trial_189	0	0	1	5	16	114	51
trial_190	0	0	0	4	20	121	42
trial_191	0	0	0	3	22	101	36
trial_192	0	0	0	2	18	104	57
trial_193	0	0	0	1	23	115	43
trial_194	0	0	0	6	30	100	44
trial_195	0	0	0	2	25	104	53
trial_196	0	0	0	0	21	114	43
trial_197	0	0	0	0	21	100	48
trial_198	0	0	0	2	23	99	45
trial_199	0	0	0	3	26	104	38
trial_200	0	0	2	2	18	108	51
trial_201	0	0	0	4	21	95	52
trial_202	0	0	0	2	22	102	50
trial_203	0	0	0	0	30	110	39
trial_204	0	0	0	2	21	126	39
trial_205	0	0	0	2	19	120	39
trial_206	0	0	0	6	24	98	41
trial_207	0	1	0	3	18	101	48
trial_208	0	0	0	4	19	110	37
trial_209	0	0	0	3	27	93	45
trial_210	0	0	0	1	21	111	58
trial_211	0	0	0	3	19	113	52
trial_212	0	0	0	2	24	112	39
trial_213	0	0	0	3	26	104	40
trial_214	0	0	0	6	26	107	45
trial_215	0	0	0	3	31	112	37
trial_216	0	0	1	2	20	117	37
trial_217	0	0	1	3	22	121	37
trial_218	0	0	0	2	25	101	50
trial_219	0	0	0	4	23	95	39
trial_220	0	0	0	3	22	104	45
trial_221	0	0	0	1	17	111	46
trial_222	0	0	0	4	24	92	58
trial_223	0	0	0	4	25	104	45
trial_224	0	0	2	3	25	98	47
trial_225	0	0	1	3	23	109	45
trial_226	0	0	0	4	18	96	45
trial_227	0	0	0	2	18	107	41
trial_228	0	1	1	5	18	106	41
trial_229	0	0	0	3	23	108	41
trial_230	0	0	0	2	24	98	51
trial_231	0	0	0	5	21	97	43
trial_232	0	0	0	3	26	107	42
trial_233	0	0	1	3	23	108	55
trial_234	0	0	0	0	25	104	45
trial_235	0	0	0	0	19	126	51
trial_236	0	0	0	1	31	106	42
trial_237	0	0	0	4	24	101	53
trial_238	0	0	0	3	14	106	51
trial_239	0	0	0	5	22	100	49
trial_240	0	0	0	2	26	104	53
trial_241	0	0	0	3	28	97	51
trial_242	0	0	1	1	27	105	49
trial_243	0	0	0	1	12	109	53
trial_244	0	0	0	1	14	114	44
trial_245	0	0	0	4	26	96	50
trial_246	0	0	0	4	21	91	47
trial_247	0	1	0	1	17	111	45
trial_248	0	0	1	2	27	112	50
trial_249	0	0	0	0	16	114	45
trial_250	0	1	0	2	12	112	60
trial_251	0	0	0	2	22	109	45
trial_252	0	0	0	3	20	114	49
trial_253	0	0	0	4	18	100	46
trial_254	0	0	2	3	18	102	49
trial_255	0	0	0	4	27	103	44
trial_256	0	0	0	5	22	99	48
trial_257	0	0	0	1	9	112	45
trial_258	0	0	0	1	18	111	43
trial_259	0	0	0	2	16	101	58
trial_260	0	0	0	2	16	112	46
trial_261	0	0	0	3	18	104	53
trial_262	0	0	0	4	21	98	62
trial_263	0	0	1	1	27	91	52
trial_264	0	0	1	3	20	103	49
trial_265	0	0	0	2	34	93	44
trial_266	0	0	0	2	26	102	48
trial_267	0	0	0	0	23	112	54
trial_268	0	0	1	3	17	94	53
trial_269	0	0	0	5	27	113	40
trial_270	0	0	0	3	23	112	42
trial_271	0	0	0	1	22	112	48
trial_272	0	0	0	2	26	99	51
trial_273	0	0	0	1	25	115	45
trial_274	0	0	0	5	17	108	50
trial_275	0	0	0	5	18	105	49
trial_276	0	0	0	0	15	119	41
trial_277	0	0	0	4	17	117	48
trial_278	0	0	1	1	20	110	38
trial_279	0	0	0	0	19	108	40
trial_280	0	0	0	3	10	106	55
trial_281	0	0	1	0	28	100	41
trial_282	0	0	0	3	25	112	43
trial_283	0	0	0	2	24	111	45
trial_284	0	0	0	6	29	93	51
trial_285	0	0	0	1	28	99	51
trial_286	0	0	0	2	16	106	44
trial_287	0	0	0	4	14	92	55
trial_288	0	0	1	3	13	104	60
trial_289	0	0	0	2	20	107	43
trial_290	0	0	0	2	19	111	43
trial_291	0	0	0	1	11	115	54
trial_292	0	0	0	3	19	108	46
trial_293	0	0	1	3	23	109	43
trial_294	0	0	1	2	16	112	51
trial_295	0	0	0	0	21	127	39
trial_296	0	0	0	2	18	99	51
trial_297	0	0	0	2	24	104	51
trial_298	0	0	0	2	21	99	55
trial_299	0	0	2	2	15	103	49
trial_300	0	0	0	2	21	106	54
trial_301	0	0	0	0	17	104	61
trial_302	0	0	2	3	20	111	42
trial_303	0	0	0	0	25	99	48
trial_304	0	0	0	5	21	94	48
trial_305	0	0	0	4	22	107	44
trial_306	0	0	0	3	17	102	57
trial_307	0	0	0	3	27	96	50
trial_308	0	0	0	1	26	97	56
trial_309	0	0	0	1	23	119	43
trial_310	0	0	0	2	26	106	37
trial_311	0	0	0	2	20	119	43
trial_312	0	0	0	5	25	101	44
trial_313	0	0	0	1	25	96	58
trial_314	0	0	1	3	21	109	37
trial_315	0	0	0	4	21	105	50
trial_316	0	0	1	3	22	99	50
trial_317	0	0	0	3	24	100	48
trial_318	0	0	0	2	29	96	50
trial_319	0	0	0	1	26	108	50
trial_320	0	0	0	3	33	107	38
trial_321	0	0	0	2	19	116	49
trial_322	0	0	0	2	18	115	39
trial_323	0	0	0	1	14	109	55
trial_324	0	0	0	6	24	95	48
trial_325	0	0	0	2	29	106	44
trial_326	0	0	0	3	22	103	48
trial_327	0	0	0	3	23	112	46
trial_328	0	0	0	1	26	101	45
trial_329	0	0	0	4	22	104	49
trial_330	0	0	0	0	19	113	38
trial_331	0	0	1	2	17	108	42
trial_332	0	0	0	0	25	103	42
trial_333	0	0	1	0	26	115	43
trial_334	0	0	0	2	18	101	49
trial_335	0	0	0	2	30	101	46
trial_336	0	0	0	0	21	109	49
trial_337	0	0	0	4	23	89	48
trial_338	0	0	0	2	26	91	48
trial_339	0	0	0	3	17	113	44
trial_340	0	0	0	2	22	103	52
trial_341	0	0	0	1	21	119	41
trial_342	0	0	0	4	22	97	49
trial_343	0	0	0	5	28	98	50
trial_344	0	0	0	2	20	105	44
trial_345	0	0	0	1	22	97	44
trial_346	0	0	0	1	23	110	44
trial_347	0	1	0	2	16	102	53
trial_348	0	0	1	2	32	88	45
trial_349	0	0	0	0	29	96	47
trial_350	0	0	0	2	17	109	41
trial_351	0	0	0	3	20	102	55
trial_352	0	0	0	2	21	99	59
trial_353	0	0	0	3	23	110	47
trial_354	0	0	0	2	20	106	56
trial_355	0	0	0	1	23	98	46
trial_356	0	0	0	3	17	108	56
trial_357	0	0	1	4	20	108	37
trial_358	0	0	0	2	18	111	49
trial_359	0	0	0	1	20	111	36
trial_360	0	0	0	3	25	98	40
trial_361	0	0	0	0	20	104	51
trial_362	0	0	0	3	18	114	53
trial_363	0	0	0	5	27	97	50
trial_364	0	0	0	3	19	110	37
trial_365	0	0	0	2	26	111	48
trial_366	0	0	0	4	21	112	41
trial_367	0	0	0	4	24	113	44
trial_368	0	0	1	3	21	117	37
trial_369	0	0	1	4	18	118	39
trial_370	0	0	1	0	20	112	45
trial_371	0	0	0	1	15	102	52
trial_372	0	0	0	4	12	102	56
trial_373	0	0	1	5	21	111	42
trial_374	0	0	0	4	20	91	49
trial_375	0	0	1	3	19	103	44
trial_376	0	0	0	3	22	115	43
trial_377	0	0	0	0	17	108	39
trial_378	0	0	0	6	23	93	49
trial_379	0	0	0	2	25	105	41
trial_380	0	0	0	3	24	106	38
trial_381	0	0	0	5	20	104	39
trial_382	0	0	0	4	24	105	35
trial_383	0	0	0	1	21	106	57
trial_384	0	0	1	1	19	105	55
trial_385	0	0	0	3	18	96	54
trial_386	0	0	0	1	28	91	56
trial_387	0	0	0	1	16	107	54
trial_388	0	0	0	5	20	111	47
trial_389	0	0	0	1	25	104	42
trial_390	0	0	0	0	25	116	39
trial_391	0	0	0	4	25	105	49
trial_392	0	0	0	3	27	102	42
trial_393	0	0	0	1	26	105	50
trial_394	0	0	1	2	23	110	46
trial_395	0	0	0	1	20	113	46
trial_396	0	0	0	1	24	106	45
trial_397	0	0	0	2	19	112	44
trial_398	0	0	0	3	20	100	47
trial_399	0	0	0	3	15	111	47
trial_400	0	0	0	3	26	117	40
trial_401	0	0	0	0	19	97	47
trial_402	0	0	0	4	24	98	45
trial_403	0	0	1	1	22	100	46
trial_404	0	0	0	5	19	117	41
trial_405	0	0	0	6	21	96	51
trial_406	0	0	0	4	29	96	51
trial_407	0	1	0	3	23	103	47
trial_408	0	0	1	2	25	106	40
trial_409	0	0	0	2	26	104	48
trial_410	0	0	0	5	21	108	51
trial_411	0	0	0	1	18	109	49
trial_412	0	0	0	1	27	103	41
trial_413	0	0	0	4	19	106	49
trial_414	0	0	1	2	20	104	50
trial_415	0	0	0	0	20	112	44
trial_416	0	0	0	1	18	114	40
trial_417	0	0	0	1	16	116	42
trial_418	0	0	0	1	17	107	48
trial_419	0	0	0	1	26	96	57
trial_420	0	0	0	0	25	107	50
trial_421	0	0	0	3	20	111	50
trial_422	0	0	0	3	23	99	43
trial_423	0	1	0	2	21	115	45
trial_424	0	0	0	3	20	114	47
trial_425	0	0	1	4	18	97	47
trial_426	0	0	0	3	17	125	42
trial_427	0	0	0	4	25	116	46
trial_428	0	1	1	1	15	99	47
trial_429	0	0	0	0	25	99	53
trial_430	0	0	0	5	22	97	48
trial_431	0	0	1	3	15	95	57
trial_432	0	0	0	4	19	104	44
trial_433	0	0	0	0	18	108	46
trial_434	0	0	1	0	19	110	43
trial_435	0	0	0	4	19	110	57
trial_436	0	0	0	5	25	95	45
trial_437	0	0	0	1	30	108	50
trial_438	0	0	0	1	35	98	45
trial_439	0	0	1	2	29	98	51
trial_440	0	1	0	0	22	104	41
trial_441	0	0	0	1	24	107	42
trial_442	0	0	0	2	22	110	45
trial_443	0	0	0	4	32	92	45
trial_444	0	0	0	1	21	120	43
trial_445	0	1	0	1	16	106	54
trial_446	0	0	0	4	22	110	51
trial_447	0	0	0	2	18	112	48
trial_448	0	0	2	5	19	100	54
trial_449	0	0	0	0	24	112	49
trial_450	0	0	0	6	22	107	40
trial_451	0	0	0	3	24	106	53
trial_452	0	0	1	2	21	117	44
trial_453	0	0	0	2	21	110	43
trial_454	0	0	0	1	26	97	62
trial_455	0	0	0	3	28	103	45
trial_456	0	0	0	5	21	108	51
trial_457	0	0	1	1	25	103	46
trial_458	0	0	1	2	18	99	48
trial_459	0	0	0	4	28	102	41
trial_460	0	0	0	1	26	97	50
trial_461	0	0	0	1	31	106	49
trial_462	0	0	0	2	17	111	51
trial_463	0	0	0	1	20	95	58
trial_464	0	0	1	2	15	109	52
trial_465	0	0	0	1	20	108	51
trial_466	0	0	0	2	27	107	58
trial_467	0	0	1	2	19	107	51
trial_468	0	0	0	5	22	105	43
trial_469	0	0	0	2	19	106	49
trial_470	0	0	0	0	15	105	57
trial_471	0	0	0	4	21	109	42
trial_472	0	0	0	4	20	119	49
trial_473	0	0	0	1	32	94	46
trial_474	0	0	0	5	21	99	57
trial_475	0	0	0	6	20	106	43
trial_476	0	0	0	1	16	117	47
trial_477	0	0	0	1	30	100	55
trial_478	0	0	0	2	22	111	42
trial_479	0	0	0	2	19	109	45
trial_480	0	0	0	6	21	100	46
trial_481	0	0	0	2	20	99	47
trial_482	0	0	0	1	23	103	43
trial_483	0	0	0	1	23	106	50
trial_484	0	0	0	2	14	111	53
trial_485	0	0	0	4	25	100	40
trial_486	0	0	0	9	21	117	36
trial_487	0	0	1	2	25	113	39
trial_488	0	0	0	1	14	107	51
trial_489	0	0	0	3	27	108	45
trial_490	0	0	0	3	18	111	45
trial_491	0	0	0	2	16	98	52
trial_492	0	0	0	3	22	99	38
trial_493	0	0	0	1	26	104	52
trial_494	0	0	1	1	24	101	60
trial_495	0	0	0	5	13	99	48
trial_496	0	0	0	4	15	101	49
trial_497	0	0	0	3	29	104	41
trial_498	0	0	0	2	28	111	40
trial_499	0	0	0	5	23	101	49
trial_500	0	0	0	2	21	101	46
trial_501	0	0	0	1	20	118	42
trial_502	0	0	0	0	16	105	57
trial_503	0	0	0	3	23	117	46
trial_504	0	0	1	4	27	87	45
trial_505	0	0	0	6	15	99	48
trial_506	0	0	0	4	26	104	39
trial_507	0	0	0	6	21	116	46
trial_508	0	0	1	2	21	102	49
trial_509	0	0	0	4	25	100	45
trial_510	0	0	0	2	25	108	44
trial_511	0	0	0	1	34	99	42
trial_512	0	0	0	3	18	111	40
trial_513	0	0	1	5	28	98	41
trial_514	0	0	0	3	17	108	52
trial_515	0	0	0	1	22	111	43
trial_516	0	0	0	1	21	107	36
trial_517	0	0	0	1	23	99	48
trial_518	0	0	0	1	26	113	48
trial_519	0	0	2	4	16	121	39
trial_520	0	0	0	0	30	96	44
trial_521	0	0	1	6	24	106	37
trial_522	0	0	0	3	29	119	43
trial_523	0	0	0	2	21	102	51
trial_524	0	0	0	0	18	105	54
trial_525	0	0	0	1	19	119	35
trial_526	0	0	0	3	21	100	49
trial_527	0	0	0	2	23	101	45
trial_528	0	0	0	4	22	99	46
trial_529	0	0	0	4	19	104	52
trial_530	0	0	0	3	28	94	43
trial_531	0	0	0	1	23	98	49
trial_532	0	0	0	5	16	117	56
trial_533	0	0	0	1	19	107	56
trial_534	0	0	0	4	15	114	37
trial_535	0	0	0	2	20	106	57
trial_536	0	0	0	4	24	110	48
trial_537	0	0	0	1	24	107	56
trial_538	0	0	0	3	16	104	47
trial_539	0	0	0	3	18	108	43
trial_540	0	0	0	3	19	112	48
trial_541	0	0	0	2	24	87	47
trial_542	0	0	0	2	24	107	42
trial_543	0	0	1	3	24	104	48
trial_544	0	0	0	1	24	98	50
trial_545	0	0	1	3	15	109	46
trial_546	0	0	0	2	18	112	49
trial_547	0	1	0	0	17	110	52
trial_548	0	0	1	2	21	114	50
trial_549	0	0	0	1	22	98	55
trial_550	0	0	0	3	19	112	39
trial_551	0	0	0	2	18	105	56
trial_552	0	0	0	3	17	105	47
trial_553	0	0	0	1	20	109	50
trial_554	0	0	0	4	24	109	31
trial_555	0	0	0	2	34	98	46
trial_556	0	0	0	3	26	98	46
trial_557	0	0	1	1	21	111	47
trial_558	0	0	0	2	19	116	46
trial_559	0	0	0	2	27	100	49
trial_560	0	0	0	3	24	116	46
trial_561	0	0	0	5	23	96	46
trial_562	0	0	0	6	25	95	49
trial_563	0	0	1	3	26	112	42
trial_564	0	0	0	1	22	106	49
trial_565	0	0	0	3	14	100	58
trial_566	0	0	0	3	21	106	46
trial_567	0	0	0	4	18	110	48
trial_568	0	0	1	2	18	104	56
trial_569	0	0	0	1	26	107	41
trial_570	0	0	0	1	23	104	49
trial_571	0	1	0	1	26	102	54
trial_572	0	0	0	1	29	111	39
trial_573	0	0	1	3	21	104	46
trial_574	0	0	1	4	27	99	43
trial_575	0	0	0	5	22	106	40
trial_576	0	0	0	1	14	119	41
trial_577	0	0	0	1	26	102	53
trial_578	0	0	0	1	19	104	49
trial_579	0	0	0	1	21	101	50
trial_580	0	0	0	2	25	103	49
trial_581	0	1	0	1	22	110	48
trial_582	0	0	1	1	26	106	46
trial_583	0	0	0	1	21	102	49
trial_584	0	0	0	3	19	116	51
trial_585	0	0	0	3	20	98	50
trial_586	0	0	0	1	28	112	41
trial_587	0	0	0	2	24	108	56
trial_588	0	0	2	2	14	112	40
trial_589	0	0	0	2	20	105	55
trial_590	0	0	0	2	16	105	58
trial_591	0	0	1	2	14	104	59
trial_592	0	0	0	2	26	107	39
trial_593	0	0	0	3	22	107	39
trial_594	0	0	1	3	28	105	49
trial_595	0	0	0	3	19	107	46
trial_596	0	0	0	2	18	117	39
trial_597	0	0	1	1	17	110	42
trial_598	0	1	0	2	19	104	46
trial_599	0	0	0	4	21	107	49
trial_600	0	1	1	3	21	103	58
trial_601	0	0	0	2	22	112	45
trial_602	0	0	0	1	17	102	46
trial_603	0	0	0	1	21	106	50
trial_604	0	0	0	3	22	108	47
trial_605	0	0	0	8	16	112	38
trial_606	0	0	0	4	22	116	44
trial_607	0	0	1	0	22	108	50
trial_608	0	1	0	1	23	107	43
trial_609	0	0	0	2	17	110	35
trial_610	0	0	1	0	17	109	48
trial_611	0	1	0	1	16	110	52
trial_612	0	0	0	1	22	113	45
trial_613	0	0	0	1	20	114	47
trial_614	0	0	0	1	18	112	38
trial_615	0	0	0	1	23	104	53
trial_616	0	1	0	4	18	104	48
trial_617	0	0	0	2	16	95	50
trial_618	0	0	1	4	28	97	50
trial_619	0	0	0	0	25	114	44
trial_620	0	0	1	2	24	98	50
trial_621	0	0	0	3	16	109	42
trial_622	0	0	0	4	24	99	47
trial_623	0	0	0	1	22	90	54
trial_624	0	0	0	4	13	127	37
trial_625	0	0	0	1	25	110	42
trial_626	0	0	0	2	24	114	42
trial_627	0	1	0	3	12	111	44
trial_628	0	0	1	3	22	118	41
trial_629	0	0	0	3	28	106	40
trial_630	0	0	0	1	15	110	51
trial_631	0	0	1	3	22	100	58
trial_632	0	0	0	1	24	103	35
trial_633	0	0	0	3	17	101	63
trial_634	0	0	0	3	20	106	45
trial_635	0	0	0	1	26	109	42
trial_636	0	0	0	2	20	103	47
trial_637	0	0	0	8	26	88	55
trial_638	0	0	0	4	23	116	36
trial_639	0	0	0	3	21	109	47
trial_640	0	0	0	2	15	113	42
trial_641	0	0	1	5	18	100	57
trial_642	0	0	1	4	18	97	55
trial_643	0	0	0	1	21	110	46
trial_644	0	0	0	4	18	101	43
trial_645	0	0	0	3	22	99	52
trial_646	0	0	0	2	20	102	51
trial_647	0	0	0	2	21	110	48
trial_648	0	0	0	3	19	102	51
trial_649	0	0	0	4	24	90	45
trial_650	0	0	0	1	25	99	45
trial_651	0	0	0	3	18	103	49
trial_652	0	0	0	0	22	94	51
trial_653	0	0	0	1	22	109	45
trial_654	0	0	0	1	26	94	54
trial_655	0	0	1	6	21	105	47
trial_656	0	0	0	1	22	101	51
trial_657	0	0	0	2	32	101	44
trial_658	0	0	0	5	24	110	47
trial_659	0	0	0	2	29	111	45
trial_660	0	0	1	2	21	106	48
trial_661	0	0	1	5	24	97	43
trial_662	0	0	0	0	22	98	43
trial_663	0	0	1	3	24	103	38
trial_664	0	0	0	5	27	107	38
trial_665	0	0	0	2	24	114	45
trial_666	0	0	0	6	30	111	47
trial_667	0	0	1	0	22	117	46
trial_668	0	0	0	2	28	111	45
trial_669	0	0	0	1	25	110	51
trial_670	0	0	0	3	17	114	47
trial_671	0	0	0	5	20	106	43
trial_672	0	0	0	3	24	115	52
trial_673	0	0	2	1	25	104	50
trial_674	0	0	0	3	24	110	47
trial_675	0	0	0	2	24	99	42
trial_676	0	0	0	4	21	111	43
trial_677	0	0	0	5	29	105	44
trial_678	0	0	0	2	27	112	42
trial_679	0	0	1	5	18	108	52
trial_680	0	0	0	4	19	100	48
trial_681	0	0	0	2	20	105	49
trial_682	0	0	1	1	16	119	45
trial_683	0	0	0	0	27	103	44
trial_684	0	0	0	2	16	98	56
trial_685	0	0	0	2	16	107	56
trial_686	0	0	0	2	24	102	45
trial_687	0	1	0	0	24	96	48
trial_688	0	0	0	2	19	111	45
trial_689	0	0	0	1	21	95	53
trial_690	0	0	0	4	33	110	44
trial_691	0	0	0	2	32	103	35
trial_692	0	0	0	1	25	108	44
trial_693	0	0	0	2	19	112	51
trial_694	0	0	0	5	21	109	39
trial_695	0	0	1	2	21	106	49
trial_696	0	0	0	0	18	110	54
trial_697	0	0	1	5	17	96	60
trial_698	0	0	0	3	20	108	37
trial_699	0	0	0	3	21	95	49
trial_700	0	0	0	2	21	101	38
trial_701	0	0	1	6	20	114	47
trial_702	0	0	0	4	25	100	45
trial_703	0	0	0	5	21	94	60
trial_704	0	0	2	3	22	104	48
trial_705	0	1	0	0	15	110	49
trial_706	0	0	1	1	14	109	44
trial_707	0	0	0	2	23	94	55
trial_708	0	0	0	6	24	98	39
trial_709	0	0	0	2	14	106	48
trial_710	0	0	0	5	35	94	49
trial_711	0	0	0	2	22	102	58
trial_712	0	0	0	4	25	105	42
trial_713	0	0	1	2	19	94	53
trial_714	0	0	0	3	27	103	53
trial_715	0	0	0	0	22	106	51
trial_716	0	0	0	4	23	113	44
trial_717	0	0	1	2	26	98	52
trial_718	0	0	0	2	23	100	47
trial_719	0	0	0	4	18	110	40
trial_720	0	0	0	2	24	114	35
trial_721	0	0	1	5	21	108	42
trial_722	0	0	2	3	19	107	37
trial_723	0	0	0	1	23	120	46
trial_724	0	0	0	2	24	109	41
trial_725	0	0	0	2	25	116	39
trial_726	0	0	1	2	24	103	46
trial_727	0	0	0	2	22	112	37
trial_728	0	0	0	5	23	103	44
trial_729	0	0	0	3	22	107	39
trial_730	0	0	0	1	16	108	53
