	(0, 1]	(1, 2]	(2, 3]	(3, 4]	(4, 5]	(5, 6]	(6, 7]
trial_357	0	0	1	0	27	96	51
trial_358	0	0	2	4	26	96	47
trial_359	0	0	0	2	28	93	53
trial_360	0	0	1	3	24	97	52
trial_361	0	0	1	2	32	85	56
trial_362	0	0	0	1	22	100	52
trial_363	0	0	0	3	32	100	41
trial_364	0	0	0	3	26	97	49
trial_365	0	0	0	6	26	95	53
trial_366	0	0	0	3	35	84	54
trial_367	0	0	1	1	34	82	56
trial_368	0	0	1	3	29	83	56
trial_369	0	0	0	5	30	88	56
trial_370	0	0	1	3	28	82	57
trial_371	0	0	0	4	16	98	54
trial_372	0	0	1	2	34	99	47
trial_373	0	0	0	3	26	97	49
trial_374	0	0	1	0	27	103	46
trial_375	0	1	2	2	21	95	49
trial_376	0	0	1	1	26	98	54
trial_377	0	0	1	2	34	83	52
trial_378	0	0	0	0	23	107	51
trial_379	0	0	0	4	22	103	48
trial_380	0	0	0	1	18	84	74
trial_381	0	0	0	2	18	104	56
trial_382	0	0	0	3	26	105	42
trial_383	0	0	0	2	21	101	54
trial_384	0	0	0	4	24	83	68
trial_385	0	0	0	3	24	87	64
trial_386	0	0	0	0	29	87	56
trial_387	0	0	1	4	39	84	53
trial_388	0	0	1	5	19	102	53
trial_389	0	0	0	3	24	86	60
trial_390	0	0	1	4	25	90	54
trial_391	0	0	1	4	29	85	57
trial_392	0	0	0	2	17	97	63
trial_393	0	0	0	2	30	86	55
trial_394	0	0	2	4	27	80	54
trial_395	0	0	0	2	27	86	59
trial_396	0	0	0	6	26	99	46
trial_397	0	0	0	3	26	97	55
trial_398	0	0	0	0	41	90	48
trial_399	0	0	0	5	29	99	45
trial_400	0	0	0	2	23	92	62
trial_401	0	0	0	5	28	89	53
trial_402	0	0	0	5	30	92	51
trial_403	0	0	1	2	28	90	57
trial_404	0	0	0	5	29	82	58
trial_405	0	0	0	3	26	103	48
trial_406	0	0	1	2	30	81	58
trial_407	0	0	0	4	29	85	60
trial_408	0	0	1	0	30	84	57
trial_409	0	0	1	4	27	84	62
trial_410	0	0	0	5	26	104	45
trial_411	0	0	0	6	24	84	59
trial_412	0	0	0	1	38	87	50
trial_413	0	0	1	1	30	101	48
trial_414	0	0	0	1	32	106	34
trial_415	0	0	0	0	31	79	58
trial_416	0	0	1	3	32	90	50
trial_417	0	0	0	3	15	98	62
trial_418	0	0	0	2	22	94	57
trial_419	0	0	0	2	28	93	57
trial_420	0	1	0	1	29	92	51
trial_421	0	0	0	4	31	83	58
trial_422	0	0	2	1	25	98	45
trial_423	0	0	0	1	33	94	46
trial_424	0	0	0	3	25	89	55
trial_425	0	0	0	3	22	110	47
trial_426	0	0	1	3	29	91	50
trial_427	0	0	0	3	32	85	55
trial_428	0	0	0	3	23	93	57
trial_429	0	0	1	3	30	85	59
trial_430	0	0	0	7	28	95	39
trial_431	0	0	0	4	34	87	55
trial_432	0	0	0	4	23	94	53
trial_433	0	1	0	0	28	93	56
trial_434	0	0	0	1	29	87	61
trial_435	0	0	0	3	28	87	49
trial_436	0	0	0	3	25	93	59
trial_437	0	0	0	2	29	96	47
trial_438	0	0	0	6	24	94	52
trial_439	0	0	0	2	25	99	53
trial_440	0	0	0	1	25	95	52
trial_441	0	0	2	4	31	86	51
trial_442	0	0	0	4	22	88	68
trial_443	0	0	0	5	26	80	60
trial_444	0	0	0	2	27	88	64
trial_445	0	0	0	2	31	87	56
trial_446	0	0	0	2	26	87	64
trial_447	0	0	1	4	34	79	60
trial_448	0	0	0	4	25	98	49
trial_449	0	0	0	1	30	89	56
trial_450	0	0	0	2	26	85	55
trial_451	0	0	0	4	30	84	58
trial_452	0	0	0	4	30	93	48
trial_453	0	0	1	1	29	81	64
trial_454	0	0	0	3	24	94	53
trial_455	0	0	0	0	28	93	53
trial_456	0	0	0	7	29	97	45
trial_457	0	0	1	6	26	76	63
trial_458	0	0	0	3	21	91	60
trial_459	0	0	0	3	36	97	42
trial_460	0	0	0	4	38	80	56
trial_461	0	0	0	5	21	100	50
trial_462	0	0	0	2	39	88	47
trial_463	0	0	2	0	28	99	46
trial_464	0	0	1	4	28	90	50
trial_465	0	0	0	2	27	91	54
trial_466	0	0	0	6	20	95	55
trial_467	0	0	0	1	27	93	57
trial_468	0	0	0	2	31	86	51
trial_469	0	0	1	1	28	93	51
trial_470	0	0	0	3	29	79	64
trial_471	0	0	0	2	29	87	64
trial_472	0	0	0	2	29	93	51
trial_473	0	0	0	1	36	92	51
trial_474	0	0	0	3	30	99	47
trial_475	0	0	0	2	28	94	54
trial_476	0	0	0	3	21	101	51
trial_477	0	0	0	6	29	89	55
trial_478	0	0	0	1	23	90	63
trial_479	0	0	1	4	20	90	68
trial_480	0	0	0	2	27	80	61
trial_481	0	0	0	1	26	100	49
trial_482	0	0	1	3	27	82	59
trial_483	0	0	0	5	26	83	66
trial_484	0	0	1	1	33	83	59
trial_485	0	0	1	0	35	92	53
trial_486	0	0	0	3	27	100	49
trial_487	0	0	0	3	24	91	56
trial_488	0	1	0	3	31	81	61
trial_489	0	0	0	3	34	85	51
trial_490	0	0	2	3	19	96	56
trial_491	0	0	1	2	22	101	52
trial_492	0	0	0	4	28	96	48
trial_493	0	1	0	4	32	100	45
trial_494	0	0	0	6	32	74	56
trial_495	0	0	0	1	32	93	48
trial_496	0	0	0	2	22	95	57
trial_497	0	0	0	2	28	90	62
trial_498	0	0	0	4	30	79	56
trial_499	0	0	1	2	24	94	58
trial_500	0	0	0	2	30	91	54
trial_501	0	1	0	1	24	98	52
trial_502	0	0	0	7	30	90	51
trial_503	0	0	0	3	29	99	48
trial_504	0	0	0	2	34	80	58
trial_505	0	0	0	2	21	90	53
trial_506	0	0	0	2	31	92	50
trial_507	0	0	0	0	34	92	45
trial_508	0	0	0	1	24	86	71
trial_509	0	0	0	5	32	82	62
trial_510	0	0	1	1	30	87	56
trial_511	0	0	0	0	37	79	56
trial_512	0	0	0	4	24	96	53
trial_513	0	0	0	2	30	88	55
trial_514	0	0	0	2	27	84	62
trial_515	0	0	0	4	30	89	54
trial_516	0	0	1	5	27	99	46
trial_517	0	0	0	3	25	91	55
trial_518	0	0	0	5	24	89	61
trial_519	0	0	0	2	23	102	53
trial_520	0	0	0	3	26	86	58
trial_521	0	0	0	6	27	86	53
trial_522	0	0	1	2	26	80	68
trial_523	0	0	0	0	31	96	52
trial_524	0	0	0	0	23	88	64
trial_525	0	0	0	5	29	93	44
trial_526	0	0	0	5	26	93	54
trial_527	0	0	0	7	33	95	41
trial_528	0	0	0	2	36	93	42
trial_529	0	0	0	4	31	98	46
trial_530	0	0	0	1	29	102	47
trial_531	0	0	0	2	35	91	48
trial_532	0	0	0	1	33	95	51
trial_533	0	1	0	6	29	87	48
trial_534	0	0	0	2	24	100	52
trial_535	0	0	0	3	17	95	56
trial_536	0	0	0	6	20	91	55
trial_537	0	0	2	7	29	91	50
trial_538	0	0	1	4	27	90	51
trial_539	0	0	0	5	23	89	60
trial_540	0	0	0	2	32	106	37
trial_541	0	0	0	5	28	78	65
trial_542	0	0	0	3	27	99	52
trial_543	0	0	0	5	27	93	49
trial_544	0	0	0	3	24	101	48
trial_545	0	0	0	3	29	95	47
trial_546	0	0	0	4	27	84	62
trial_547	0	0	0	8	23	89	56
trial_548	0	0	0	3	26	91	56
trial_549	0	0	1	0	27	81	65
trial_550	0	0	0	1	28	79	70
trial_551	0	0	0	2	24	85	61
trial_552	0	0	0	3	33	84	55
trial_553	0	0	1	4	20	111	38
trial_554	0	0	2	3	33	87	51
trial_555	0	0	0	3	34	83	60
trial_556	0	0	0	1	28	95	55
trial_557	0	0	0	3	28	91	52
trial_558	0	0	0	1	31	88	58
trial_559	0	0	1	1	30	82	61
trial_560	0	1	1	1	25	87	64
trial_561	0	0	1	1	35	78	59
trial_562	0	0	0	1	31	90	54
trial_563	0	0	1	3	24	98	48
trial_564	0	1	0	5	31	86	55
trial_565	0	0	0	5	31	90	48
trial_566	0	0	0	3	27	100	41
trial_567	0	0	0	3	30	88	54
trial_568	0	0	0	3	24	80	65
trial_569	0	0	1	0	27	82	65
trial_570	0	0	0	6	24	95	55
trial_571	0	0	0	5	29	75	66
trial_572	0	0	0	1	27	93	58
trial_573	0	0	1	2	28	93	57
trial_574	0	0	0	0	31	87	57
trial_575	0	0	1	5	29	93	48
trial_576	0	0	0	3	25	94	53
trial_577	0	0	0	1	30	100	48
trial_578	0	0	0	2	23	91	62
trial_579	0	0	0	3	26	99	52
trial_580	0	0	1	4	29	86	59
trial_581	0	0	0	2	29	78	61
trial_582	0	0	1	2	25	77	68
trial_583	0	0	0	4	19	96	53
trial_584	0	0	2	2	27	102	46
trial_585	0	0	0	3	26	78	65
trial_586	0	0	0	1	27	98	53
trial_587	0	0	0	2	24	96	48
trial_588	0	0	0	4	23	97	52
trial_589	0	0	0	2	27	93	50
trial_590	0	0	0	3	33	92	51
trial_591	0	0	1	2	28	90	59
trial_592	0	0	0	2	24	87	66
trial_593	0	0	0	0	34	94	49
trial_594	0	0	1	7	36	89	49
trial_595	0	0	1	3	28	98	43
trial_596	0	0	0	2	28	93	55
trial_597	0	0	0	3	31	90	48
trial_598	0	1	0	3	30	85	59
trial_599	0	0	0	1	29	97	50
trial_600	0	0	0	5	22	94	61
trial_601	0	0	0	2	32	77	68
trial_602	0	0	1	4	37	85	53
trial_603	0	0	0	7	35	80	55
trial_604	0	0	0	3	24	96	55
trial_605	0	0	0	3	29	86	62
trial_606	0	0	2	1	23	87	59
trial_607	0	1	0	4	26	100	49
trial_608	0	0	1	6	34	94	46
trial_609	0	0	0	4	19	98	55
trial_610	0	0	0	3	26	91	58
trial_611	0	0	0	3	33	77	61
trial_612	0	0	0	5	24	96	47
trial_613	0	0	0	3	24	102	49
trial_614	0	0	0	0	28	85	62
trial_615	0	0	1	1	27	89	57
trial_616	0	0	0	0	28	94	55
trial_617	0	0	1	0	24	98	57
trial_618	0	0	2	2	33	69	65
trial_619	0	0	0	3	29	84	61
trial_620	0	0	0	5	29	93	48
trial_621	0	0	1	3	29	93	53
trial_622	0	0	0	3	31	78	63
trial_623	0	0	0	1	28	91	55
trial_624	0	0	0	5	28	98	47
trial_625	0	0	0	2	21	82	71
trial_626	0	0	0	2	22	103	51
trial_627	0	0	0	4	26	92	56
trial_628	0	0	0	1	28	97	44
trial_629	0	0	0	2	27	86	58
trial_630	0	0	0	2	25	98	44
trial_631	0	0	1	1	24	88	63
trial_632	0	0	0	4	20	100	51
trial_633	0	0	0	3	28	92	59
trial_634	0	0	0	1	32	95	50
trial_635	0	0	0	3	27	95	50
trial_636	0	0	0	5	34	81	54
trial_637	0	0	0	1	34	79	53
trial_638	0	0	0	3	30	94	49
trial_639	0	0	0	1	28	95	54
trial_640	0	0	0	5	17	91	61
trial_641	0	0	0	2	26	97	53
trial_642	0	0	0	1	39	81	54
trial_643	0	0	0	6	32	86	50
trial_644	0	0	1	3	27	86	59
trial_645	0	0	0	3	27	92	57
trial_646	0	0	0	3	28	88	53
trial_647	0	0	1	1	27	105	45
trial_648	0	0	0	2	21	102	52
trial_649	0	1	0	2	27	95	52
trial_650	0	0	0	4	33	91	50
trial_651	0	0	0	3	24	83	68
trial_652	0	0	0	1	25	95	59
trial_653	0	0	1	2	27	98	49
trial_654	0	0	1	1	29	85	62
trial_655	0	0	0	4	30	89	55
trial_656	0	1	0	1	30	90	49
trial_657	0	1	0	0	19	102	57
trial_658	0	0	0	4	25	95	46
trial_659	0	1	0	3	33	87	52
trial_660	0	0	0	2	30	80	62
trial_661	0	0	1	8	27	80	64
trial_662	0	0	0	4	23	94	58
trial_663	0	0	0	3	30	83	58
trial_664	0	0	0	3	25	100	47
trial_665	0	0	0	1	26	87	59
trial_666	0	0	0	3	26	99	50
trial_667	0	0	0	6	38	85	49
trial_668	0	0	1	1	34	99	42
trial_669	0	0	0	0	18	103	52
trial_670	0	0	1	4	32	91	49
trial_671	0	0	0	2	32	82	59
trial_672	0	0	0	3	34	99	45
trial_673	0	0	0	5	21	101	51
trial_674	0	0	0	3	18	87	65
trial_675	0	0	0	2	24	90	61
trial_676	0	0	2	3	34	90	47
trial_677	0	0	0	4	23	90	59
trial_678	0	1	1	2	18	106	45
trial_679	0	0	0	0	23	98	52
trial_680	0	0	0	4	30	77	61
trial_681	0	0	0	3	21	87	55
trial_682	0	0	0	2	21	105	47
trial_683	0	0	1	2	36	95	41
trial_684	0	0	1	3	32	96	46
trial_685	0	0	0	2	27	102	47
trial_686	0	0	0	1	36	91	47
trial_687	0	0	1	5	20	97	51
trial_688	0	0	0	2	30	98	49
trial_689	0	0	1	4	29	94	50
trial_690	0	0	0	2	34	85	56
trial_691	0	0	1	5	34	88	52
trial_692	0	0	0	2	30	91	49
trial_693	0	0	0	2	18	96	59
trial_694	0	0	1	1	30	84	61
trial_695	0	1	0	4	27	98	45
trial_696	0	0	1	2	19	100	53
trial_697	0	0	0	2	23	86	64
trial_698	0	0	0	1	19	107	52
trial_699	0	0	0	5	19	99	52
trial_700	0	0	0	2	29	80	60
trial_701	0	0	0	4	27	85	57
trial_702	0	0	0	3	30	87	56
trial_703	0	0	1	0	32	102	41
trial_704	0	0	0	2	35	87	48
trial_705	0	0	1	1	22	98	55
trial_706	0	0	1	2	33	85	57
trial_707	0	0	0	5	29	90	57
trial_708	0	0	0	0	20	104	49
trial_709	0	0	0	5	23	90	58
trial_710	0	0	0	4	32	88	49
trial_711	0	1	0	3	31	95	46
trial_712	0	0	0	3	28	89	59
trial_713	0	0	0	3	30	86	58
trial_714	0	0	0	1	23	92	61
trial_715	0	0	1	0	28	94	54
trial_716	0	0	0	3	25	99	47
trial_717	0	0	0	0	22	82	67
trial_718	0	0	0	3	22	99	50
trial_719	0	0	0	1	18	86	72
trial_720	0	0	1	3	30	77	60
trial_721	0	0	0	2	25	99	51
trial_722	0	0	0	2	27	94	58
trial_723	0	0	1	3	28	93	53
trial_724	0	0	0	2	23	98	56
trial_725	0	0	1	6	23	87	66
trial_726	0	0	1	1	31	92	52
trial_727	0	0	0	1	24	93	61
trial_728	0	0	1	1	14	94	65
trial_729	0	0	0	1	31	89	49
trial_730	0	0	0	3	33	97	40
