	(0, 1]	(1, 2]	(2, 3]	(3, 4]	(4, 5]	(5, 6]	(6, 7]
trial_130	0	0	2	2	21	135	116
trial_131	0	0	0	1	20	106	143
trial_132	0	0	0	0	22	118	133
trial_133	0	0	0	0	20	116	133
trial_134	0	0	0	0	14	125	138
trial_135	0	0	0	1	15	114	128
trial_136	0	0	0	0	22	121	132
trial_137	0	0	1	1	20	131	132
trial_138	0	0	1	4	20	122	126
trial_139	0	0	0	1	16	125	131
trial_140	0	0	0	2	19	124	128
trial_141	0	0	0	1	12	121	151
trial_142	0	0	0	2	18	125	128
trial_143	0	0	0	5	13	109	150
trial_144	0	0	0	1	19	119	131
trial_145	0	0	0	1	15	120	132
trial_146	0	0	0	1	15	115	146
trial_147	0	0	0	2	15	120	145
trial_148	0	0	0	3	16	116	136
trial_149	0	0	0	3	14	110	132
trial_150	0	0	0	1	17	116	134
trial_151	0	0	0	0	16	120	141
trial_152	0	0	0	1	13	129	128
trial_153	0	0	0	3	17	127	121
trial_154	0	0	0	4	17	113	132
trial_155	0	0	1	2	12	120	132
trial_156	0	0	1	3	17	113	140
trial_157	0	0	0	1	14	130	129
trial_158	0	0	0	3	13	115	133
trial_159	0	0	0	1	17	124	134
trial_160	0	0	0	2	11	136	127
trial_161	0	0	0	3	21	132	127
trial_162	0	0	0	2	12	136	130
trial_163	0	0	0	1	17	113	134
trial_164	0	0	0	1	16	105	145
trial_165	0	1	0	0	14	132	120
trial_166	0	0	1	0	17	116	138
trial_167	0	0	0	0	16	117	142
trial_168	0	0	0	2	10	130	138
trial_169	0	0	0	1	12	112	134
trial_170	0	0	1	2	13	147	123
trial_171	0	0	1	1	20	118	137
trial_172	0	0	0	2	15	123	140
trial_173	0	0	0	2	12	110	140
trial_174	0	0	0	0	20	137	109
trial_175	0	0	0	1	15	125	133
trial_176	0	0	0	1	19	126	129
trial_177	0	0	0	1	23	120	138
trial_178	0	0	0	2	16	107	154
trial_179	0	0	0	2	16	115	147
trial_180	0	0	0	2	23	126	118
trial_181	0	0	0	0	11	145	120
trial_182	0	0	0	1	10	121	142
trial_183	0	0	1	2	16	126	130
trial_184	0	0	0	1	19	120	120
trial_185	0	0	0	1	17	119	127
trial_186	0	0	0	4	14	122	138
trial_187	0	0	0	0	17	115	131
trial_188	0	0	1	1	20	127	121
trial_189	0	0	0	2	14	108	153
trial_190	0	0	0	1	23	134	113
trial_191	0	0	0	1	18	128	125
trial_192	0	0	0	0	17	126	133
trial_193	0	0	1	0	17	114	135
trial_194	0	0	0	1	18	134	126
trial_195	0	0	0	3	18	133	129
trial_196	0	0	1	1	20	116	129
trial_197	0	0	1	0	24	125	135
trial_198	0	0	0	3	14	117	135
trial_199	0	0	0	2	20	113	138
trial_200	0	0	0	3	12	134	120
trial_201	0	0	0	1	21	116	141
trial_202	0	0	1	2	18	129	128
trial_203	0	0	0	2	13	131	132
trial_204	0	0	1	0	11	127	124
trial_205	0	0	0	1	18	120	132
trial_206	0	0	0	1	9	124	147
trial_207	0	0	0	0	20	113	132
trial_208	0	1	0	2	15	126	137
trial_209	0	0	0	2	16	138	120
trial_210	0	0	0	2	12	141	130
trial_211	0	0	0	3	18	132	125
trial_212	0	0	0	1	20	129	120
trial_213	0	0	0	1	24	128	121
trial_214	0	0	0	3	12	119	130
trial_215	0	0	0	2	23	109	143
trial_216	0	0	0	0	20	108	144
trial_217	0	0	0	3	15	122	127
trial_218	0	0	0	1	19	112	141
trial_219	0	0	0	4	15	123	129
trial_220	0	0	0	2	16	125	132
trial_221	0	0	0	1	20	112	132
trial_222	0	0	0	0	20	109	142
trial_223	0	0	0	0	11	132	130
trial_224	0	0	0	1	12	124	140
trial_225	0	0	0	0	16	122	138
trial_226	0	0	0	2	15	126	130
trial_227	0	0	1	1	12	123	131
trial_228	0	0	0	1	20	123	118
trial_229	0	0	1	0	16	127	130
trial_230	0	0	0	3	19	117	132
trial_231	0	0	1	3	10	138	125
trial_232	0	0	0	1	21	108	145
trial_233	0	0	0	3	18	113	134
trial_234	0	0	0	0	12	124	143
trial_235	0	0	0	4	13	130	126
trial_236	0	0	0	0	18	117	140
trial_237	0	0	1	2	16	121	128
trial_238	0	0	1	1	14	119	140
trial_239	0	0	0	3	15	124	131
trial_240	0	0	0	3	12	131	130
trial_241	0	0	0	3	21	113	132
trial_242	0	0	0	2	18	116	142
trial_243	0	0	0	0	17	110	140
trial_244	0	0	0	3	17	138	128
trial_245	0	0	0	0	17	122	127
trial_246	0	0	0	1	13	119	132
trial_247	0	0	0	0	13	123	146
trial_248	0	0	0	4	19	119	127
trial_249	0	0	0	2	16	139	125
trial_250	0	0	0	3	14	123	133
trial_251	0	0	0	0	25	111	130
trial_252	0	0	0	2	16	114	144
trial_253	0	0	1	0	14	125	131
trial_254	0	0	0	2	17	105	138
trial_255	0	0	0	0	15	128	139
trial_256	0	0	0	3	21	125	122
trial_257	0	0	0	2	14	120	136
trial_258	0	0	0	3	16	134	110
trial_259	0	0	0	3	15	99	145
trial_260	0	0	0	1	14	120	138
trial_261	0	0	0	0	16	113	144
trial_262	0	0	0	2	13	124	130
trial_263	0	0	0	3	10	124	139
trial_264	0	0	0	1	18	121	125
trial_265	0	0	0	2	12	109	147
trial_266	0	0	0	2	20	127	123
trial_267	0	0	0	0	14	104	152
trial_268	0	0	0	2	10	124	139
trial_269	0	0	0	0	15	121	137
trial_270	0	0	0	2	12	133	138
trial_271	0	0	0	1	7	127	125
trial_272	0	0	0	2	17	112	141
trial_273	0	0	0	1	10	129	122
trial_274	0	0	0	1	16	112	161
trial_275	0	0	0	0	15	139	114
trial_276	0	0	1	2	15	114	138
trial_277	0	0	0	3	14	130	128
trial_278	0	0	0	3	18	126	124
trial_279	0	0	0	2	13	134	129
trial_280	0	0	0	1	14	113	155
trial_281	0	0	0	1	19	110	139
trial_282	0	0	0	1	16	120	134
trial_283	0	0	0	1	20	113	142
trial_284	0	0	0	2	25	120	131
trial_285	0	0	0	3	15	112	142
trial_286	0	0	1	2	11	109	150
trial_287	0	0	0	1	17	117	131
trial_288	0	0	0	1	20	107	130
trial_289	0	0	0	1	13	133	132
trial_290	0	0	1	1	9	129	135
trial_291	0	0	0	3	21	115	137
trial_292	0	0	0	1	15	109	144
trial_293	0	0	0	0	17	135	121
trial_294	0	0	0	2	16	113	140
trial_295	0	0	0	2	13	106	140
trial_296	0	0	0	4	17	126	137
trial_297	0	0	0	1	21	130	122
trial_298	0	0	0	1	20	115	140
trial_299	0	0	0	2	17	126	128
trial_300	0	0	0	0	14	120	148
trial_301	0	0	0	2	13	127	137
trial_302	0	0	0	0	11	141	124
trial_303	0	0	0	6	19	107	150
trial_304	0	0	0	3	15	131	117
trial_305	0	0	0	4	22	118	132
trial_306	0	0	0	1	16	124	119
trial_307	0	0	1	0	20	119	136
trial_308	0	0	0	0	17	124	131
trial_309	0	0	1	4	16	134	122
trial_310	0	0	0	3	20	127	139
trial_311	0	0	2	1	15	112	150
trial_312	0	0	0	1	9	128	137
trial_313	0	0	0	0	18	121	130
trial_314	0	0	0	3	20	129	116
trial_315	0	0	0	2	21	123	131
trial_316	0	0	0	3	15	110	144
trial_317	0	0	0	2	9	108	153
trial_318	0	0	0	1	23	125	132
trial_319	0	0	0	1	16	120	140
trial_320	0	0	0	1	15	130	126
trial_321	0	0	0	1	18	106	153
trial_322	0	0	0	1	13	120	136
trial_323	0	0	1	3	24	119	129
trial_324	0	0	0	4	16	120	125
trial_325	0	0	0	2	18	130	128
trial_326	0	0	0	4	12	111	140
trial_327	0	0	0	1	21	112	141
trial_328	0	0	0	3	17	126	135
trial_329	0	0	0	2	14	115	134
trial_330	0	0	1	1	17	124	129
trial_331	0	0	0	1	19	123	129
trial_332	0	0	0	1	21	146	112
trial_333	0	0	0	1	15	121	141
trial_334	0	0	1	2	20	117	135
trial_335	0	0	1	0	19	103	146
trial_336	0	0	0	0	12	107	154
trial_337	0	0	0	0	17	129	129
trial_338	0	0	1	1	6	106	149
trial_339	0	0	0	1	15	124	136
trial_340	0	0	0	2	15	118	128
trial_341	0	0	0	3	17	128	133
trial_342	0	0	0	1	21	129	125
trial_343	0	0	0	2	23	117	129
trial_344	0	0	0	1	23	126	124
trial_345	0	0	0	3	19	122	125
trial_346	0	0	0	3	18	127	129
trial_347	0	0	0	3	11	123	133
trial_348	0	0	0	1	15	126	147
trial_349	0	0	0	2	19	126	131
trial_350	0	0	0	0	19	121	136
trial_351	0	0	0	2	18	118	135
trial_352	0	0	1	3	17	130	134
trial_353	0	0	0	2	16	115	140
trial_354	0	0	0	0	19	128	136
trial_355	0	0	0	2	15	119	135
trial_356	0	0	0	5	16	135	129
trial_357	0	0	0	2	19	116	135
trial_358	0	0	0	2	13	117	141
trial_359	0	0	1	0	13	128	121
trial_360	0	0	0	2	18	107	138
trial_361	0	0	0	0	16	120	144
trial_362	0	0	0	1	21	127	136
trial_363	0	0	0	0	23	126	130
trial_364	0	0	0	1	18	110	144
trial_365	0	0	0	0	18	134	133
trial_366	0	0	1	1	17	139	128
trial_367	0	0	0	1	18	127	129
trial_368	0	0	0	3	14	118	130
trial_369	0	0	0	4	23	116	135
trial_370	0	0	0	1	12	108	147
trial_371	0	0	0	0	11	123	136
trial_372	0	0	0	2	12	118	142
trial_373	0	0	0	4	15	117	131
trial_374	0	0	0	2	18	106	146
trial_375	0	0	0	5	7	111	150
trial_376	0	0	0	2	16	119	135
trial_377	0	0	0	3	17	128	136
trial_378	0	0	0	4	19	107	141
trial_379	0	0	0	3	14	134	129
trial_380	0	0	0	1	14	127	136
trial_381	0	0	0	3	17	119	134
trial_382	0	0	0	1	20	105	142
trial_383	0	0	0	3	14	121	133
trial_384	0	0	0	4	14	123	143
trial_385	0	0	2	4	8	120	136
trial_386	0	0	1	1	14	127	131
trial_387	0	0	0	0	17	138	115
trial_388	0	0	0	2	15	119	131
trial_389	0	0	0	1	11	115	144
trial_390	0	0	1	1	24	124	128
trial_391	0	0	0	1	21	120	123
trial_392	0	0	0	0	8	106	158
trial_393	0	0	0	0	17	117	141
trial_394	0	0	0	1	21	112	134
trial_395	0	0	0	1	18	120	135
trial_396	0	0	0	1	16	126	128
trial_397	0	0	0	0	10	104	158
trial_398	0	0	0	0	18	124	142
trial_399	0	0	0	3	29	120	132
trial_400	0	0	0	0	23	125	131
trial_401	0	0	0	0	15	117	135
trial_402	0	0	0	1	14	122	135
trial_403	0	0	0	2	15	114	145
trial_404	0	0	0	3	13	125	141
trial_405	0	0	0	3	22	116	129
trial_406	0	0	0	1	15	123	136
trial_407	0	0	0	1	12	118	145
trial_408	0	0	0	2	14	128	133
trial_409	0	0	0	2	11	116	138
trial_410	0	0	0	1	15	133	144
trial_411	0	0	0	3	11	134	130
trial_412	0	0	0	3	21	145	110
trial_413	0	0	0	2	20	121	138
trial_414	0	0	0	2	15	123	130
trial_415	0	0	0	1	17	125	135
trial_416	0	0	0	1	18	116	136
trial_417	0	0	0	1	18	124	135
trial_418	0	0	1	1	20	123	127
trial_419	0	0	0	2	9	126	139
trial_420	0	0	1	2	20	118	125
trial_421	0	0	0	1	18	129	130
trial_422	0	0	0	0	14	136	130
trial_423	0	0	0	0	15	128	129
trial_424	0	0	0	1	10	143	118
trial_425	0	0	0	1	15	114	138
trial_426	0	0	0	1	17	121	133
trial_427	0	0	0	1	16	117	136
trial_428	0	0	1	5	15	119	136
trial_429	0	0	0	2	16	114	139
trial_430	0	0	0	1	11	134	134
trial_431	0	0	0	1	13	122	145
trial_432	0	0	0	1	15	112	137
trial_433	0	0	0	1	14	118	143
trial_434	0	0	1	0	16	122	133
trial_435	0	0	0	0	15	128	126
trial_436	0	0	0	0	15	117	146
trial_437	0	0	0	3	17	117	135
trial_438	0	0	0	3	18	121	131
trial_439	0	0	0	3	16	127	128
trial_440	0	0	0	0	16	122	126
trial_441	0	0	1	2	19	124	126
trial_442	0	0	0	0	14	126	145
trial_443	0	0	0	0	9	115	140
trial_444	0	0	0	0	21	129	132
trial_445	0	0	0	2	17	119	131
trial_446	0	0	0	1	9	120	144
trial_447	0	0	2	1	21	116	134
trial_448	0	0	0	1	14	111	134
trial_449	0	0	0	1	13	119	130
trial_450	0	0	0	3	17	118	142
trial_451	0	0	0	3	23	128	126
trial_452	0	0	0	1	19	133	129
trial_453	0	0	0	1	15	122	134
trial_454	0	0	0	2	15	123	129
trial_455	0	0	0	3	19	126	118
trial_456	0	0	0	4	15	129	126
trial_457	0	0	0	0	22	120	121
trial_458	0	0	0	0	10	124	131
trial_459	0	0	0	0	15	138	132
trial_460	0	0	0	4	19	113	140
trial_461	0	0	0	3	23	131	120
trial_462	0	0	0	2	11	126	145
trial_463	0	0	0	4	18	121	123
trial_464	0	0	0	3	17	109	133
trial_465	0	0	0	1	11	127	131
trial_466	0	0	0	4	8	131	136
trial_467	0	0	0	2	19	120	128
trial_468	0	0	0	4	17	110	160
trial_469	0	0	1	1	18	127	129
trial_470	0	0	1	0	19	120	134
trial_471	0	0	0	2	11	122	127
trial_472	0	0	0	1	12	122	143
trial_473	0	0	0	1	12	137	131
trial_474	0	0	0	1	23	119	133
trial_475	0	0	0	1	19	122	127
trial_476	0	0	0	2	20	125	127
trial_477	0	0	0	2	15	134	125
trial_478	0	0	0	0	18	123	125
trial_479	0	0	0	5	20	124	131
trial_480	0	0	0	2	13	136	126
trial_481	0	0	0	0	16	115	136
trial_482	0	0	0	2	20	119	139
trial_483	0	0	0	0	15	127	131
trial_484	0	0	0	5	17	122	125
trial_485	0	0	0	1	22	112	139
trial_486	0	0	0	2	15	134	115
trial_487	0	0	0	2	17	127	121
trial_488	0	0	0	2	12	130	119
trial_489	0	0	1	0	23	124	138
trial_490	0	0	0	0	15	107	154
trial_491	0	0	0	2	16	117	151
trial_492	0	0	0	2	23	112	135
trial_493	0	0	1	1	17	139	118
trial_494	0	0	1	0	16	117	141
trial_495	0	0	0	1	18	131	131
trial_496	0	0	0	1	16	129	128
trial_497	0	0	0	0	18	123	133
trial_498	0	0	0	1	15	133	127
trial_499	0	0	0	1	15	127	128
trial_500	0	0	0	0	16	126	130
trial_501	0	0	1	1	20	128	129
trial_502	0	0	0	2	16	113	155
trial_503	0	0	0	2	19	128	131
trial_504	0	0	0	2	15	120	129
trial_505	0	0	0	1	15	127	124
trial_506	0	0	0	1	12	131	130
trial_507	0	0	0	4	16	127	130
trial_508	0	0	0	2	16	116	145
trial_509	0	0	0	1	11	125	141
trial_510	0	0	0	0	14	123	146
trial_511	0	0	0	3	18	108	142
trial_512	0	0	0	2	16	124	124
trial_513	0	0	0	1	16	112	135
trial_514	0	0	0	0	19	147	116
trial_515	0	0	0	2	11	136	131
trial_516	0	0	0	1	15	126	132
trial_517	0	0	0	2	8	108	146
trial_518	0	0	0	1	16	127	127
trial_519	0	0	0	5	13	115	133
trial_520	0	0	0	2	20	120	121
trial_521	0	0	0	0	20	118	135
trial_522	0	0	0	1	14	114	158
trial_523	0	0	0	3	9	131	128
trial_524	0	0	0	0	20	117	132
trial_525	0	0	0	1	16	130	132
trial_526	0	0	0	1	17	134	130
trial_527	0	0	0	0	21	123	124
trial_528	0	0	0	3	15	129	130
trial_529	0	0	1	2	9	119	126
trial_530	0	0	0	0	14	110	144
trial_531	0	0	0	1	18	110	146
trial_532	0	0	1	0	25	130	128
trial_533	0	0	0	3	22	132	116
trial_534	0	0	0	1	15	106	149
trial_535	0	0	0	2	14	125	133
trial_536	0	0	0	2	17	126	137
trial_537	0	0	0	1	13	133	121
trial_538	0	0	0	2	14	124	134
trial_539	0	0	1	0	17	125	138
trial_540	0	0	0	1	19	133	124
trial_541	0	0	0	1	20	119	134
trial_542	0	0	0	1	10	134	139
trial_543	0	0	1	1	20	124	116
trial_544	0	0	0	2	21	126	136
trial_545	0	0	1	2	17	104	146
trial_546	0	0	0	1	10	136	132
trial_547	0	0	0	2	18	127	132
trial_548	0	0	0	2	11	126	128
trial_549	0	0	1	1	18	125	136
trial_550	0	0	0	0	20	117	150
trial_551	0	0	0	2	13	131	132
trial_552	0	0	0	1	16	115	137
trial_553	0	0	0	2	16	126	137
trial_554	0	0	0	1	15	124	136
trial_555	0	0	0	1	15	127	127
trial_556	0	0	0	5	23	126	113
trial_557	0	0	0	1	20	120	137
trial_558	0	0	0	1	17	122	133
trial_559	0	0	0	0	17	119	138
trial_560	0	0	0	1	12	108	148
trial_561	0	0	0	3	10	136	136
trial_562	0	0	0	2	14	126	123
trial_563	0	0	0	0	21	128	119
trial_564	0	0	1	2	17	139	128
trial_565	0	0	0	3	17	110	133
trial_566	0	0	0	1	19	122	134
trial_567	0	0	0	3	14	122	138
trial_568	0	0	0	1	23	129	127
trial_569	0	0	0	2	17	126	131
trial_570	0	0	0	2	15	117	141
trial_571	0	0	0	1	16	114	132
trial_572	0	0	0	3	23	107	129
trial_573	0	0	0	4	20	123	127
trial_574	0	0	0	1	9	133	125
trial_575	0	0	0	1	18	119	129
trial_576	0	0	1	0	14	118	153
trial_577	0	0	0	2	10	126	129
trial_578	0	0	0	1	13	119	142
trial_579	0	0	0	1	20	117	134
trial_580	0	0	0	3	13	117	141
trial_581	0	0	0	0	17	113	133
trial_582	0	0	0	1	16	119	136
trial_583	0	0	0	1	13	130	128
trial_584	0	0	0	3	15	118	137
trial_585	0	0	0	2	12	124	140
trial_586	0	0	0	0	14	129	128
trial_587	0	0	0	1	16	117	149
trial_588	0	0	0	0	8	124	151
trial_589	0	0	0	2	17	127	124
trial_590	0	0	0	0	18	120	135
trial_591	0	0	0	3	19	122	125
trial_592	0	0	0	1	18	127	134
trial_593	0	0	0	2	18	124	138
trial_594	0	0	0	1	16	110	135
trial_595	0	0	0	2	14	123	134
trial_596	0	0	0	2	15	116	139
trial_597	0	0	0	0	17	101	147
trial_598	0	0	0	2	15	121	137
trial_599	0	0	0	0	14	122	133
trial_600	0	0	0	2	15	114	131
trial_601	0	0	0	3	20	132	119
trial_602	0	0	1	2	18	121	135
trial_603	0	0	1	1	21	125	123
trial_604	0	0	0	1	20	105	138
trial_605	0	0	0	0	22	107	143
trial_606	0	0	0	1	19	115	139
trial_607	0	0	0	1	17	101	133
trial_608	0	0	1	3	21	113	139
trial_609	0	0	0	1	16	121	124
trial_610	0	0	0	4	16	127	122
trial_611	0	0	0	2	18	118	141
trial_612	0	0	0	2	9	128	127
trial_613	0	0	0	4	14	116	145
trial_614	0	0	0	3	12	121	137
trial_615	0	0	0	0	18	120	137
trial_616	0	0	0	2	19	110	136
trial_617	0	0	0	0	11	127	141
trial_618	0	0	0	1	13	140	121
trial_619	0	0	0	4	19	128	126
trial_620	0	0	0	2	20	118	131
trial_621	0	0	0	2	8	125	128
trial_622	0	0	2	2	18	116	132
trial_623	0	0	0	2	14	130	131
trial_624	0	0	0	2	18	119	134
trial_625	0	0	0	3	18	107	140
trial_626	0	0	0	3	22	116	134
trial_627	0	0	0	2	19	137	121
trial_628	0	0	1	2	15	115	135
trial_629	0	0	1	1	20	131	126
trial_630	0	0	0	0	16	111	149
trial_631	0	0	0	1	18	115	129
trial_632	0	0	0	2	9	129	138
trial_633	0	0	0	1	23	114	142
trial_634	0	0	0	1	19	109	137
trial_635	0	0	0	0	20	122	144
trial_636	0	0	0	1	8	148	121
trial_637	0	0	0	1	16	123	126
trial_638	0	0	0	1	27	109	139
trial_639	0	0	0	1	17	111	147
trial_640	0	0	0	1	24	115	133
trial_641	0	0	0	0	8	143	120
trial_642	0	0	0	1	17	134	126
trial_643	0	0	0	2	20	133	135
trial_644	0	0	1	2	12	116	143
trial_645	0	0	0	0	21	116	139
trial_646	0	0	0	2	19	111	143
trial_647	0	0	0	2	7	121	132
trial_648	0	0	0	3	16	128	131
trial_649	0	0	0	0	12	113	151
trial_650	0	0	0	3	16	130	142
trial_651	0	0	0	3	15	121	146
trial_652	0	0	0	2	13	125	133
trial_653	0	0	0	1	12	133	137
trial_654	0	0	0	2	14	124	129
trial_655	0	0	0	1	14	126	133
trial_656	0	0	1	0	17	119	132
trial_657	0	0	0	1	23	119	130
trial_658	0	0	0	0	17	122	137
trial_659	0	0	1	3	15	111	146
trial_660	0	0	0	1	21	122	134
trial_661	0	0	0	1	14	123	135
trial_662	0	0	0	1	12	112	144
trial_663	0	0	0	3	12	134	130
trial_664	0	0	2	2	20	100	156
trial_665	0	0	0	1	15	118	131
trial_666	0	0	0	1	22	122	129
trial_667	0	0	0	5	19	98	136
trial_668	0	0	0	0	16	130	121
trial_669	0	0	0	0	30	127	118
trial_670	0	0	0	3	17	111	134
trial_671	0	0	0	1	18	127	136
trial_672	0	0	0	2	17	136	124
trial_673	0	0	0	3	13	120	135
trial_674	0	0	0	1	23	105	140
trial_675	0	0	0	3	19	129	133
trial_676	0	0	0	2	19	108	138
trial_677	0	0	0	0	15	125	134
trial_678	0	0	0	2	20	125	140
trial_679	0	0	1	2	18	126	132
trial_680	0	0	0	0	13	127	131
trial_681	0	0	0	0	14	123	142
trial_682	0	0	0	1	14	122	133
trial_683	0	0	0	0	16	116	142
trial_684	0	0	0	2	18	111	140
trial_685	0	0	0	2	20	121	131
trial_686	0	0	0	6	23	116	120
trial_687	0	0	0	1	13	109	150
trial_688	0	0	0	1	22	133	117
trial_689	0	0	0	3	21	117	135
trial_690	0	0	0	1	11	118	145
trial_691	0	0	0	1	25	127	134
trial_692	0	0	0	1	19	127	127
trial_693	0	0	0	3	16	113	133
trial_694	0	0	0	2	18	122	137
trial_695	0	0	0	2	20	104	138
trial_696	0	0	0	1	14	128	128
trial_697	0	0	0	1	18	122	126
trial_698	0	0	0	1	18	136	133
trial_699	0	0	0	1	15	131	133
trial_700	0	0	0	0	15	110	142
trial_701	0	0	0	2	9	117	140
trial_702	0	0	0	3	8	117	136
trial_703	0	0	0	2	14	142	127
trial_704	0	0	0	0	12	113	162
trial_705	0	0	0	1	11	116	147
trial_706	0	0	1	0	12	109	138
trial_707	0	0	1	4	20	106	132
trial_708	0	0	0	0	19	109	133
trial_709	0	0	0	2	18	107	154
trial_710	0	0	0	2	16	112	135
trial_711	0	0	0	2	21	137	118
trial_712	0	0	0	0	15	119	129
trial_713	0	0	0	0	15	134	126
trial_714	0	0	0	3	18	127	120
trial_715	0	0	0	0	15	121	130
trial_716	0	0	1	0	10	107	149
trial_717	0	0	0	3	19	109	137
trial_718	0	0	0	5	20	120	126
trial_719	0	0	0	2	15	124	128
trial_720	0	0	0	0	19	126	129
trial_721	0	0	1	2	15	117	145
trial_722	0	0	0	2	17	131	122
trial_723	0	0	1	1	17	113	145
trial_724	0	0	0	1	28	117	130
trial_725	0	0	0	1	18	120	138
trial_726	0	0	1	1	26	118	127
trial_727	0	0	0	1	7	133	136
trial_728	0	0	0	1	12	132	134
trial_729	0	0	0	1	20	118	142
trial_730	0	0	0	1	20	128	136
