Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0000786~nucleosome	30	12.448132780082988	1.2159170480497438E-18	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	166	130	5706	7.9323447636700655	8.633011041153182E-17	4.316505520576591E-17	4.2557096681741035E-17
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	30	12.448132780082988	1.9703143614877425E-18	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	144	123	4507	7.6338075880758804	2.088533223177007E-16	2.088533223177007E-16	2.0688300795621295E-16
INTERPRO	IPR009072:Histone-fold	30	12.448132780082988	2.7849465781346105E-18	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	208	163	9041	7.999941009910334	1.036000127066075E-15	3.453333756886917E-16	3.453333756886917E-16
UP_KEYWORDS	Nucleus	32	13.278008298755188	9.058782235600412E-18	5721959, 5716449, 5728909, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5721692, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	241	266	14416	7.1960814900321335	9.330545702668425E-16	1.5550909504447374E-16	1.283327483376725E-16
GOTERM_BP_DIRECT	GO:0006412~translation	31	12.863070539419086	2.3741278459910385E-12	5716844, 5720646, 5720945, 5722926, 5722105, 5723498, 5721993, 5725358, 5717290, 5719095, 5724241, 5717299, 5728280, 5721805, 5720839, 5723924, 5721802, 5715848, 5715904, 5722438, 5727924, 5725206, 5727008, 5727887, 5724234, 5726079, 5719183, 5727201, 5727882, 5722051, 5728094	144	217	4507	4.471230158730159	2.516546970809941E-10	1.2582877583752504E-10	1.2464171191452952E-10
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	11	4.564315352697095	9.598993171426081E-8	5721805, 5716844, 5724234, 5719095, 5719183, 5727882, 5723924, 5722926, 5727924, 5722288, 5727008	166	39	5706	9.695088044485635	6.815262251658183E-6	2.271761717237506E-6	2.239765073332752E-6
GOTERM_MF_DIRECT	GO:0003677~DNA binding	30	12.448132780082988	2.063447545156999E-7	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	165	379	6102	2.9273207004077717	2.4142047344022366E-5	1.2071168139168445E-5	1.1761651007394895E-5
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	8	3.319502074688797	4.1687683649433115E-7	5726114, 5715546, 5722589, 5715022, 5720458, 5718833, 5725138, 5729217	144	17	4507	14.72875816993464	4.418797756178261E-5	1.4729648222799701E-5	1.4590689277301591E-5
UP_KEYWORDS	Photosystem I	7	2.904564315352697	2.5636778828363126E-5	5723050, 5728187, 5716179, 5722300, 5719625, 5719633, 5720993	241	36	14416	11.631166436145689	0.0026371386923048634	3.7722688847448597E-4	3.113037429158379E-4
UP_KEYWORDS	Metal-binding	18	7.468879668049793	3.4733396775994026E-5	5715766, 5724629, 5718949, 5719917, 5720896, 5722217, 5724279, 5720993, 5728910, 5724011, 5728069, 5723050, 5727572, 5728187, 5718002, 5728094, 5719625, 5719633	241	327	14416	3.2927024249114925	0.0035712100063258756	4.471924834909231E-4	3.6904234074493653E-4
INTERPRO	IPR014722:Ribosomal protein L2 domain 2	5	2.0746887966804977	1.622798728219752E-4	5725597, 5717290, 5715546, 5715022, 5717299	208	13	9041	16.71782544378698	0.05858668989330784	0.014923727897302171	0.014923727897302171
INTERPRO	IPR022796:Chlorophyll A-B binding protein	7	2.904564315352697	2.005877405551367E-4	5720270, 5723050, 5728187, 5720267, 5719625, 5719633, 5720993	208	38	9041	8.00695850202429	0.07190958805762637	0.014923727897302171	0.014923727897302171
UP_KEYWORDS	Photosynthesis	8	3.319502074688797	3.673042444572957E-4	5720328, 5723050, 5728187, 5716179, 5722300, 5719625, 5719633, 5720993	241	80	14416	5.981742738589212	0.0371323260652312	0.004203593019900162	0.0034689845309855707
INTERPRO	IPR008991:Translation protein SH3-like domain	5	2.0746887966804977	3.9135151943477396E-4	5725597, 5717290, 5715546, 5715022, 5717299	208	16	9041	13.583233173076923	0.1355062985715748	0.024263794204955984	0.024263794204955984
UP_KEYWORDS	Thylakoid	8	3.319502074688797	5.320006081618728E-4	5720328, 5723050, 5728187, 5716179, 5722300, 5719625, 5719633, 5720993	241	85	14416	5.629875518672199	0.05333561203924586	0.00547960626406729	0.004522005169375919
UP_KEYWORDS	Photosystem II	6	2.4896265560165975	8.706735119742385E-4	5720328, 5723050, 5728187, 5719625, 5719633, 5720993	241	45	14416	7.975656984785615	0.08581144758788173	0.00815267015757696	0.006727931683437298
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	4	1.6597510373443984	9.665312718747829E-4	5724241, 5722589, 5720458, 5725138	165	8	6102	18.490909090909092	0.10697333965045741	0.03769471960311653	0.03672818833124175
GOTERM_CC_DIRECT	GO:0005634~nucleus	34	14.107883817427386	0.0012163532717513626	5721959, 5716449, 5728909, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5721692, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5727204, 5721781, 5726011, 5717168, 5716454, 5716930	166	667	5706	1.7521721067177254	0.08278525104695089	0.021590270573586687	0.021286182255648847
UP_KEYWORDS	Chloroplast	10	4.149377593360995	0.0015740875403980987	5720328, 5723050, 5728187, 5716179, 5724279, 5722300, 5719625, 5719633, 5722796, 5720993	241	162	14416	3.6924337892525996	0.14977882284860344	0.012825080281736982	0.010583804115996541
UP_KEYWORDS	Plastid	10	4.149377593360995	0.0017074026994230297	5720328, 5723050, 5728187, 5716179, 5724279, 5722300, 5719625, 5719633, 5722796, 5720993	241	164	14416	3.6474041088958606	0.16139273680525723	0.012825080281736982	0.010583804115996541
UP_KEYWORDS	Chlorophyll	5	2.0746887966804977	0.0018677301381170364	5723050, 5728187, 5719625, 5719633, 5720993	241	32	14416	9.346473029045642	0.1751519419362827	0.012825080281736982	0.010583804115996541
UP_KEYWORDS	Chromophore	5	2.0746887966804977	0.0018677301381170364	5723050, 5728187, 5719625, 5719633, 5720993	241	32	14416	9.346473029045642	0.1751519419362827	0.012825080281736982	0.010583804115996541
INTERPRO	IPR001344:Chlorophyll A-B binding protein, plant	5	2.0746887966804977	0.0023147485287810434	5723050, 5728187, 5719625, 5719633, 5720993	208	25	9041	8.69326923076923	0.5777191194348055	0.12301235038664975	0.12301235038664975
UP_KEYWORDS	Cytoplasm	8	3.319502074688797	0.003416984255061272	5719095, 5728641, 5715835, 5726980, 5721802, 5718906, 5717531, 5722217	241	117	14416	4.090080505018264	0.2971080196878647	0.021996836141956938	0.018152728855013008
INTERPRO	IPR023329:Chlorophyll a/b binding protein domain	5	2.0746887966804977	0.0035512486394346713	5723050, 5728187, 5719625, 5719633, 5720993	208	28	9041	7.761847527472527	0.7337756158687783	0.16513306173371223	0.16513306173371223
GOTERM_MF_DIRECT	GO:0031409~pigment binding	5	2.0746887966804977	0.0040932273487404094	5723050, 5728187, 5719625, 5719633, 5720993	165	25	6102	7.396363636363636	0.3811487991251338	0.11972689995065698	0.11665697943910167
GOTERM_CC_DIRECT	GO:0010287~plastoglobule	6	2.4896265560165975	0.006144149431875978	5723050, 5728187, 5722300, 5719625, 5719633, 5720993	166	41	5706	5.030267411107846	0.35440329754896194	0.08724692193263889	0.08601809204626369
GOTERM_BP_DIRECT	GO:0009768~photosynthesis, light harvesting in photosystem I	5	2.0746887966804977	0.007313960205329244	5723050, 5728187, 5719625, 5719633, 5720993	144	25	4507	6.259722222222223	0.5407354462144187	0.15505595635297997	0.1535931643119141
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	5	2.0746887966804977	0.007313960205329244	5720646, 5720945, 5715904, 5715022, 5722438	144	25	4507	6.259722222222223	0.5407354462144187	0.15505595635297997	0.1535931643119141
UP_KEYWORDS	Magnesium	6	2.4896265560165975	0.007353023953700358	5723050, 5728187, 5722217, 5719625, 5719633, 5720993	241	73	14416	4.916500881032228	0.5324082257045806	0.04455067454300805	0.03676511976850179
UP_KEYWORDS	Oxidoreductase	11	4.564315352697095	0.008743435669541045	5722372, 5715766, 5724011, 5724629, 5718949, 5727023, 5718002, 5716231, 5723945, 5722009, 5728910	241	248	14416	2.6531923437290854	0.5952695663070535	0.0500318818868182	0.041288446217277154
GOTERM_CC_DIRECT	GO:0042995~cell projection	3	1.2448132780082988	0.011548725032538457	5715835, 5728909, 5718906	166	6	5706	17.186746987951807	0.5616471032952353	0.10079820819398748	0.09937851512083272
UP_KEYWORDS	Cytoskeleton	5	2.0746887966804977	0.011594982554617283	5728641, 5715835, 5726980, 5718906, 5717531	241	53	14416	5.643153526970954	0.69918536684228	0.06285701069082002	0.05187229037591942
GOTERM_CC_DIRECT	GO:0009941~chloroplast envelope	11	4.564315352697095	0.012239300386810741	5725919, 5726079, 5723050, 5728187, 5722667, 5724279, 5722300, 5719625, 5719633, 5727888, 5720993	166	152	5706	2.487555485098288	0.5828677821537805	0.10079820819398748	0.09937851512083272
GOTERM_CC_DIRECT	GO:0005840~ribosome	7	2.904564315352697	0.012421880616527992	5726079, 5721802, 5719839, 5722926, 5722105, 5722438, 5725138	166	67	5706	3.5912605646466464	0.588306885149719	0.10079820819398748	0.09937851512083272
GOTERM_MF_DIRECT	GO:0016168~chlorophyll binding	5	2.0746887966804977	0.012446838475901889	5723050, 5728187, 5719625, 5719633, 5720993	165	34	6102	5.438502673796791	0.7690188229768418	0.24495589829210349	0.23867497782307517
GOTERM_BP_DIRECT	GO:0009416~response to light stimulus	5	2.0746887966804977	0.01245204694373987	5723050, 5728187, 5719625, 5719633, 5720993	144	29	4507	5.396312260536399	0.7350472240563248	0.2033031742548108	0.20138521978070878
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	14	5.809128630705394	0.012561840938056588	5715766, 5724629, 5718949, 5719917, 5720896, 5722217, 5720993, 5728910, 5724011, 5723050, 5728187, 5728094, 5719625, 5719633	165	241	6102	2.148321388155413	0.7721447510333642	0.24495589829210349	0.23867497782307517
GOTERM_CC_DIRECT	GO:0009535~chloroplast thylakoid membrane	11	4.564315352697095	0.012777237658392778	5720328, 5723050, 5727572, 5728187, 5722667, 5716179, 5722300, 5719625, 5719633, 5716930, 5720993	166	153	5706	2.4712969525159463	0.5986933264364278	0.10079820819398748	0.09937851512083272
KEGG_PATHWAY	cre00196:Photosynthesis - antenna proteins	5	2.0746887966804977	0.013405075567240278	5723050, 5728187, 5719625, 5719633, 5720993	85	22	1930	5.160427807486631	0.4838154901909394	0.3284243513973868	0.3284243513973868
GOTERM_BP_DIRECT	GO:0006457~protein folding	9	3.7344398340248963	0.014184299400100185	5725919, 5722220, 5728553, 5726837, 5725922, 5726391, 5719723, 5723842, 5716930	144	101	4507	2.788985148514852	0.7800381058952025	0.2033031742548108	0.20138521978070878
GOTERM_BP_DIRECT	GO:0042254~ribosome biogenesis	4	1.6597510373443984	0.015343635792815908	5726531, 5721802, 5722589, 5723498	144	17	4507	7.36437908496732	0.8058321242978433	0.2033031742548108	0.20138521978070878
GOTERM_BP_DIRECT	GO:0018298~protein-chromophore linkage	5	2.0746887966804977	0.017523486406612228	5723050, 5728187, 5719625, 5719633, 5720993	144	32	4507	4.890407986111111	0.8464850109186529	0.20638772878898848	0.2044406747438093
GOTERM_CC_DIRECT	GO:0009522~photosystem I	5	2.0746887966804977	0.017564068213544386	5723050, 5728187, 5719625, 5719633, 5720993	166	35	5706	4.910499139414802	0.7158151632016689	0.12470488431616514	0.12294847749481069
GOTERM_CC_DIRECT	GO:0009523~photosystem II	5	2.0746887966804977	0.019325711393976968	5723050, 5728187, 5719625, 5719633, 5720993	166	36	5706	4.774096385542169	0.7498157159614152	0.12473868263385134	0.12298179977985342
UP_KEYWORDS	Transit peptide	5	2.0746887966804977	0.02075233606124916	5720328, 5716179, 5724279, 5722300, 5722796	241	63	14416	4.7474148718962	0.8846727196024143	0.1068745307154332	0.08819742826030894
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	5	2.0746887966804977	0.02352612111605794	5726114, 5716844, 5721802, 5722438, 5728094	165	41	6102	4.509977827050998	0.9382987824382191	0.39322231008268277	0.3831396867472293
UP_KEYWORDS	Iron	6	2.4896265560165975	0.02480640173444172	5715766, 5724011, 5718949, 5718002, 5724279, 5728910	241	99	14416	3.6252986294480065	0.9247759536063481	0.1216694942213094	0.1004068641632165
INTERPRO	IPR005804:Fatty acid desaturase, type 1	3	1.2448132780082988	0.02504441913214416	5715517, 5717125, 5718634	208	11	9041	11.854458041958043	0.9999201349772254	1.0	1.0
UP_KEYWORDS	rRNA-binding	3	1.2448132780082988	0.031847016007069365	5716844, 5721802, 5728094	241	17	14416	10.556016597510373	0.9643359384464104	0.14910193857855203	0.12304528911822254
INTERPRO	IPR011331:Ribosomal protein L37ae/L37e	2	0.8298755186721992	0.04526965651987185	5722105, 5728094	208	2	9041	43.46634615384615	0.9999999672184158	1.0	1.0
INTERPRO	IPR002452:Alpha tubulin	2	0.8298755186721992	0.04526965651987185	5728641, 5717531	208	2	9041	43.46634615384615	0.9999999672184158	1.0	1.0
INTERPRO	IPR021863:Protein of unknown function DUF3474	2	0.8298755186721992	0.04526965651987185	5715517, 5717125	208	2	9041	43.46634615384615	0.9999999672184158	1.0	1.0
INTERPRO	IPR027534:Ribosomal protein L12 family	2	0.8298755186721992	0.04526965651987185	5720458, 5725138	208	2	9041	43.46634615384615	0.9999999672184158	1.0	1.0
UP_KEYWORDS	Mitochondrion	4	1.6597510373443984	0.04555501066250711	5715766, 5720839, 5726837, 5722009	241	48	14416	4.98478561549101	0.9917900041029261	0.20210736456086062	0.16678763094828303
UP_KEYWORDS	Respiratory chain	3	1.2448132780082988	0.047092978150103444	5715766, 5722009, 5728910	241	21	14416	8.54534676941316	0.9930464864755871	0.20210736456086062	0.16678763094828303
GOTERM_MF_DIRECT	GO:0004801~sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	2	0.8298755186721992	0.05303481206366328	5715406, 5718356	165	2	6102	36.981818181818184	0.9982975293844054	0.7756341264310754	0.7557460719072017
INTERPRO	IPR012677:Nucleotide-binding, alpha-beta plait	6	2.4896265560165975	0.05961174027719312	5726664, 5721707, 5723924, 5720945, 5720095, 5715399	208	92	9041	2.834761705685619	0.999999999882435	1.0	1.0
UP_KEYWORDS	Stress response	3	1.2448132780082988	0.05992694314390559	5722220, 5715834, 5728553	241	24	14416	7.477178423236515	0.9982795368099697	0.24689900575289106	0.203751606689279
INTERPRO	IPR001585:Transaldolase	2	0.8298755186721992	0.06713371018795332	5715406, 5718356	208	3	9041	28.977564102564106	0.9999999999940733	1.0	1.0
UP_KEYWORDS	Membrane	45	18.672199170124482	0.0679462543227066	5715238, 5720328, 5715219, 5715517, 5725916, 5721478, 5721137, 5722667, 5722009, 5722284, 5723010, 5722100, 5717470, 5720043, 5723050, 5728187, 5722283, 5718002, 5718585, 5717594, 5718004, 5717896, 5716641, 5720919, 5719116, 5719633, 5720618, 5720839, 5715725, 5723704, 5720255, 5727888, 5727668, 5728910, 5720993, 5719083, 5727049, 5724690, 5728696, 5727023, 5722051, 5716179, 5717125, 5719625, 5718634	241	2118	14416	1.2709085138645633	0.9992881008423669	0.2691716998168761	0.22213198528577155
GOTERM_BP_DIRECT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	4	1.6597510373443984	0.0680517195927687	5721805, 5719183, 5723924, 5722926	144	30	4507	4.173148148148148	0.9994304498105192	0.7213482276833483	0.7145430557240714
UP_KEYWORDS	Transferase	17	7.053941908713693	0.08484808674854785	5719736, 5716528, 5715406, 5728909, 5722217, 5720572, 5722233, 5727888, 5722796, 5720432, 5724199, 5727204, 5728696, 5719165, 5717251, 5718356, 5718436	241	661	14416	1.5384209766417034	0.9998919066998841	0.31856782245615545	0.2628957758133322
UP_KEYWORDS	Transport	8	3.319502074688797	0.08660096144439178	5715766, 5727049, 5720839, 5722100, 5722051, 5722009, 5719116, 5728910	241	228	14416	2.0988571012593726	0.9999112769090036	0.31856782245615545	0.2628957758133322
INTERPRO	IPR004038:Ribosomal protein L7Ae/L30e/S12e/Gadd45	2	0.8298755186721992	0.08849942406139777	5724234, 5728280	208	4	9041	21.733173076923077	0.9999999999999989	1.0	1.0
GOTERM_MF_DIRECT	GO:0003746~translation elongation factor activity	3	1.2448132780082988	0.09951229473704624	5725597, 5721993, 5727887	165	20	6102	5.547272727272727	0.9999952804439505	1.0	0.9827586206896551
