Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Phosphoprotein	35	12.027491408934708	3.236000565094088E-48	5724508, 5717958, 5725959, 5721836, 5721958, 5723811, 5721777, 5721953, 5721778, 5725975, 5728604, 5728505, 5721893, 5726006, 5727630, 5717132, 5716485, 5716320, 5717178, 5716467, 5719118, 5721929, 5722659, 5721748, 5723806, 5721902, 5725949, 5721963, 5721767, 5727766, 5716450, 5716276, 5716453, 5717167, 5716278	291	47	14416	36.891131096000585	2.6858804690280933E-46	4.476467448380155E-47	3.937134020864474E-47
INTERPRO	IPR000164:Histone H3	34	11.683848797250858	3.016764869636508E-45	5724508, 5717958, 5725959, 5721836, 5721958, 5723811, 5721777, 5721953, 5721778, 5725975, 5728604, 5728505, 5721893, 5726006, 5727630, 5717132, 5716485, 5716320, 5717178, 5716467, 5719118, 5721929, 5721748, 5723806, 5721902, 5725949, 5721963, 5721767, 5727766, 5716450, 5716276, 5716453, 5717167, 5716278	230	43	9041	31.081294236602634	7.029062146253064E-43	2.343020715417688E-43	2.2726295351261692E-43
GOTERM_MF_DIRECT	GO:0031492~nucleosomal DNA binding	34	11.683848797250858	5.452188780304341E-44	5724508, 5717958, 5725959, 5721836, 5721958, 5723811, 5721777, 5721953, 5721778, 5725975, 5728604, 5728505, 5721893, 5726006, 5727630, 5717132, 5716485, 5716320, 5717178, 5716467, 5719118, 5721929, 5721748, 5723806, 5721902, 5725949, 5721963, 5721767, 5727766, 5716450, 5716276, 5716453, 5717167, 5716278	174	43	6102	27.728949478748998	4.852448014470864E-42	2.426224007235432E-42	2.426224007235432E-42
UP_KEYWORDS	Acetylation	34	11.683848797250858	2.2937707697549446E-43	5724508, 5717958, 5725959, 5721836, 5721958, 5723811, 5721777, 5721953, 5721778, 5725975, 5728604, 5728505, 5721893, 5726006, 5727630, 5717132, 5716485, 5716320, 5717178, 5716467, 5719118, 5721929, 5721748, 5723806, 5721902, 5725949, 5721963, 5721767, 5727766, 5716450, 5716276, 5716453, 5717167, 5716278	291	53	14416	31.780068728522338	1.903829738896604E-41	2.7197567698522915E-42	2.3920752313158707E-42
INTERPRO	IPR019809:Histone H4, conserved site	31	10.652920962199312	1.6268759985067007E-42	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5723745, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	230	37	9041	32.93431257344301	3.790621076520612E-40	9.47655269130153E-41	9.19184939156286E-41
SMART	SM00428:H3	34	11.683848797250858	9.221075333428578E-42	5724508, 5717958, 5725959, 5721836, 5721958, 5723811, 5721777, 5721953, 5721778, 5725975, 5728604, 5728505, 5721893, 5726006, 5727630, 5717132, 5716485, 5716320, 5717178, 5716467, 5719118, 5721929, 5721748, 5723806, 5721902, 5725949, 5721963, 5721767, 5727766, 5716450, 5716276, 5716453, 5717167, 5716278	111	42	2990	21.806091806091803	2.2130580800228586E-40	2.2130580800228586E-40	2.1208473266885727E-40
INTERPRO	IPR001951:Histone H4	31	10.652920962199312	3.202261669230835E-41	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5723745, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	230	39	9041	31.245373467112596	7.461269689307846E-39	1.4922539378615692E-39	1.4474222744923375E-39
SMART	SM00417:H4	31	10.652920962199312	1.1714193458637711E-38	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5723745, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	111	37	2990	22.56878500121743	2.8114064300730506E-37	1.4057032150365253E-37	1.3471322477433369E-37
GOTERM_CC_DIRECT	GO:0005634~nucleus	81	27.835051546391753	4.872826318298026E-27	5717958, 5721930, 5721776, 5721777, 5721778, 5725975, 5721892, 5728604, 5721893, 5728603, 5721972, 5726026, 5727311, 5726025, 5727630, 5716266, 5716466, 5716467, 5723807, 5716318, 5716319, 5721901, 5721748, 5723806, 5721902, 5725949, 5721749, 5727766, 5726873, 5717160, 5721781, 5716276, 5717168, 5717167, 5716278, 5716279, 5721959, 5716449, 5724508, 5721835, 5721836, 5725959, 5721958, 5723811, 5723810, 5721953, 5725955, 5728507, 5721954, 5728505, 5725954, 5723058, 5726006, 5728469, 5716280, 5726000, 5726001, 5716482, 5717133, 5717177, 5716484, 5717132, 5716320, 5716485, 5717135, 5717178, 5719118, 5721929, 5723745, 5721962, 5721963, 5721447, 5721766, 5721767, 5726011, 5726012, 5719121, 5716450, 5716453, 5716454, 5719567	194	667	5706	3.5718171841914095	3.75207626508948E-25	1.87603813254474E-25	1.8273098693617598E-25
UP_SEQ_FEATURE	site:Not N6-acetylated	34	11.683848797250858	2.238440770999194E-19	5724508, 5717958, 5725959, 5721836, 5721958, 5723811, 5721777, 5721953, 5721778, 5725975, 5728604, 5728505, 5721893, 5726006, 5727630, 5717132, 5716485, 5716320, 5717178, 5716467, 5719118, 5721929, 5721748, 5723806, 5721902, 5725949, 5721963, 5721767, 5727766, 5716450, 5716276, 5716453, 5717167, 5716278	79	34	265	3.3544303797468356	4.253037464898468E-18	1.4922938473327961E-18	1.4922938473327961E-18
UP_SEQ_FEATURE	site:Not N6-methylated	34	11.683848797250858	2.238440770999194E-19	5724508, 5717958, 5725959, 5721836, 5721958, 5723811, 5721777, 5721953, 5721778, 5725975, 5728604, 5728505, 5721893, 5726006, 5727630, 5717132, 5716485, 5716320, 5717178, 5716467, 5719118, 5721929, 5721748, 5723806, 5721902, 5725949, 5721963, 5721767, 5727766, 5716450, 5716276, 5716453, 5717167, 5716278	79	34	265	3.3544303797468356	4.253037464898468E-18	1.4922938473327961E-18	1.4922938473327961E-18
UP_SEQ_FEATURE	chain:Histone H3 type 2	34	11.683848797250858	2.238440770999194E-19	5724508, 5717958, 5725959, 5721836, 5721958, 5723811, 5721777, 5721953, 5721778, 5725975, 5728604, 5728505, 5721893, 5726006, 5727630, 5717132, 5716485, 5716320, 5717178, 5716467, 5719118, 5721929, 5721748, 5723806, 5721902, 5725949, 5721963, 5721767, 5727766, 5716450, 5716276, 5716453, 5717167, 5716278	79	34	265	3.3544303797468356	4.253037464898468E-18	1.4922938473327961E-18	1.4922938473327961E-18
UP_SEQ_FEATURE	chain:Histone H4	30	10.309278350515463	1.1545761012372785E-16	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	79	30	265	3.3544303797468356	2.1094237467877974E-15	5.772880506186392E-16	5.772880506186392E-16
INTERPRO	IPR002119:Histone H2A	16	5.498281786941581	8.437897924370514E-16	5718639, 5716319, 5721900, 5721956, 5721969, 5721965, 5725954, 5726026, 5717160, 5716280, 5726001, 5726012, 5719121, 5717135, 5718644, 5716279	230	34	9041	18.498209718670076	2.0694557179012918E-13	3.2767170272972165E-14	3.1782748848462264E-14
SMART	SM00414:H2A	16	5.498281786941581	6.991798875928837E-14	5718639, 5716319, 5721900, 5721956, 5721969, 5721965, 5725954, 5726026, 5717160, 5716280, 5726001, 5726012, 5719121, 5717135, 5718644, 5716279	111	33	2990	13.060333060333061	1.6786572132332367E-12	5.593439100743069E-13	5.360379138212108E-13
GOTERM_BP_DIRECT	GO:0006342~chromatin silencing	16	5.498281786941581	3.109600755792983E-13	5718639, 5716319, 5721900, 5721956, 5721969, 5721965, 5725954, 5726026, 5717160, 5716280, 5726001, 5726012, 5719121, 5717135, 5718644, 5716279	168	35	4507	12.263945578231292	3.91826571188858E-11	1.9590484761495795E-11	1.9590484761495795E-11
GOTERM_CC_DIRECT	GO:0000790~nuclear chromatin	16	5.498281786941581	6.222503277059629E-13	5718639, 5716319, 5721900, 5721956, 5721969, 5721965, 5725954, 5726026, 5717160, 5716280, 5726001, 5726012, 5719121, 5717135, 5718644, 5716279	194	39	5706	12.066613798572561	4.791556040828482E-11	1.597109174445305E-11	1.5556258192649073E-11
INTERPRO	IPR001163:Ribonucleoprotein LSM domain	6	2.0618556701030926	3.469811323902287E-5	5719053, 5723508, 5719795, 5721122, 5723257, 5720453	230	16	9041	14.740760869565216	0.00805220654647687	0.0011549514835274754	0.0011202533702884526
UP_SEQ_FEATURE	chain:Histone H2A	10	3.436426116838488	8.922122936424325E-5	5726026, 5717160, 5716280, 5716319, 5726001, 5726012, 5719121, 5717135, 5716279, 5725954	79	10	265	3.354430379746836	0.0016938428127488692	3.56884917456973E-4	3.56884917456973E-4
SMART	SM00651:Sm	6	2.0618556701030926	1.3763441396067168E-4	5719053, 5723508, 5719795, 5721122, 5723257, 5720453	111	15	2990	10.774774774774775	0.0032980028762932267	8.2580648376403E-4	7.913978802738622E-4
INTERPRO	IPR010920:Like-Sm (LSM) domain	6	2.0618556701030926	2.8608084939169736E-4	5719053, 5723508, 5719795, 5721122, 5723257, 5720453	230	24	9041	9.827173913043477	0.06449274150360862	0.008332104738533186	0.00808178399531545
INTERPRO	IPR008011:Complex 1 LYR protein	4	1.3745704467353952	8.174610004508813E-4	5719309, 5719284, 5722546, 5715918	230	8	9041	19.65434782608696	0.173492515253315	0.021163157011672817	0.020527354011322132
KEGG_PATHWAY	cre03040:Spliceosome	9	3.0927835051546393	9.261686202106552E-4	5718527, 5719053, 5722629, 5723508, 5719795, 5721122, 5723257, 5720453, 5726226	41	103	1930	4.113189675586076	0.04261540789504026	0.0435299251499008	0.0435299251499008
UP_KEYWORDS	Periplasm	3	1.0309278350515463	0.002355860522871001	5717701, 5717780, 5717875	291	4	14416	37.15463917525773	0.17779630793398615	0.021726269266477007	0.019108646463287006
UP_KEYWORDS	mRNA splicing	3	1.0309278350515463	0.002355860522871001	5718581, 5721122, 5723257	291	4	14416	37.15463917525773	0.17779630793398615	0.021726269266477007	0.019108646463287006
UP_KEYWORDS	mRNA processing	3	1.0309278350515463	0.005734426164074066	5718581, 5721122, 5723257	291	6	14416	24.769759450171822	0.37956056286719086	0.04759573716181475	0.04186131099774068
INTERPRO	IPR009069:Cysteine alpha-hairpin motif superfamily	3	1.0309278350515463	0.006073415514869779	5719084, 5723913, 5725017	230	5	9041	23.585217391304344	0.7581458829704806	0.14151058149646586	0.13725919063605702
GOTERM_CC_DIRECT	GO:0042597~periplasmic space	3	1.0309278350515463	0.006528895591847075	5717701, 5717780, 5717875	194	4	5706	22.059278350515463	0.3961160638803112	0.12568124014305618	0.12241679234713265
UP_KEYWORDS	Isomerase	7	2.405498281786942	0.012289369634765141	5718527, 5724250, 5722904, 5719552, 5723071, 5721463, 5725524	291	95	14416	3.650280340025321	0.6416829949585383	0.0927288799714097	0.08155672575798685
UP_KEYWORDS	Rotamase	4	1.3745704467353952	0.014878189665269352	5718527, 5724250, 5719552, 5725524	291	26	14416	7.621464446206714	0.7118195267127392	0.10290747851811302	0.09050898713038855
GOTERM_MF_DIRECT	GO:0003755~peptidyl-prolyl cis-trans isomerase activity	6	2.0618556701030926	0.01532432339484416	5718527, 5724250, 5722904, 5719552, 5721463, 5725524	174	52	6102	4.046419098143236	0.7470144579446469	0.45462159404704344	0.45462159404704344
GOTERM_CC_DIRECT	GO:0046540~U4/U6 x U5 tri-snRNP complex	4	1.3745704467353952	0.015411525972151693	5723508, 5719795, 5721122, 5720453	194	16	5706	7.353092783505154	0.6975764873023973	0.23733749997113607	0.2311728895822754
UP_KEYWORDS	Viral nucleoprotein	3	1.0309278350515463	0.016312792782302746	5719053, 5719795, 5721122	291	10	14416	14.861855670103093	0.7446517140733204	0.10415090776393293	0.09160260562370003
INTERPRO	IPR002130:Cyclophilin-like peptidyl-prolyl cis-trans isomerase domain	4	1.3745704467353952	0.021926465421943386	5718527, 5724250, 5719552, 5725524	230	24	9041	6.551449275362319	0.9942909838274614	0.4644424039375281	0.45048919866901865
INTERPRO	IPR024936:Cyclophilin-type peptidyl-prolyl cis-trans isomerase	4	1.3745704467353952	0.024461373272791437	5718527, 5724250, 5719552, 5725524	230	25	9041	6.289391304347826	0.9968813866801363	0.47495833104670043	0.460689196637572
GOTERM_CC_DIRECT	GO:0071011~precatalytic spliceosome	4	1.3745704467353952	0.028422642482448513	5719053, 5723508, 5719795, 5726226	194	20	5706	5.882474226804123	0.8914177964788788	0.3647572451914226	0.35528303103060643
UP_KEYWORDS	Virion	3	1.0309278350515463	0.031291825160657746	5719053, 5719795, 5721122	291	14	14416	10.61561119293078	0.9285477231874993	0.18551582059532806	0.16316451690914396
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	6	2.0618556701030926	0.039131488209777604	5719053, 5723508, 5721122, 5723257, 5720453, 5726226	168	51	4507	3.1561624649859943	0.9934587740068359	1.0	1.0
UP_KEYWORDS	Spliceosome	2	0.6872852233676976	0.039829766748729345	5721122, 5723257	291	2	14416	49.539518900343644	0.9657308164284796	0.2203913760096357	0.19383819817714945
INTERPRO	IPR020892:Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site	3	1.0309278350515463	0.04146319682325225	5718527, 5719552, 5725524	230	13	9041	9.071237458193979	0.9999481380770527	0.7431480661398289	0.7208217293888468
GOTERM_CC_DIRECT	GO:0019013~viral nucleocapsid	3	1.0309278350515463	0.04283602781230039	5719053, 5719795, 5721122	194	10	5706	8.823711340206186	0.9656482840040477	0.4711963059353043	0.4589574408460756
INTERPRO	IPR014347:Tautomerase/MIF superfamily	2	0.6872852233676976	0.05001928285413846	5717316, 5717754	230	2	9041	39.30869565217392	0.9999935798367613	0.7769661936676174	0.7536238616690194
INTERPRO	IPR016487:Small nuclear ribonucleoprotein SmF	2	0.6872852233676976	0.05001928285413846	5721122, 5723257	230	2	9041	39.30869565217392	0.9999935798367613	0.7769661936676174	0.7536238616690194
PIR_SUPERFAMILY	PIRSF006609:small nuclear ribonucleoprotein SmF	2	0.6872852233676976	0.054852320675120636	5721122, 5723257	12	2	396	32.99999999999999	0.4311513611453033	0.5485232067512064	0.5485232067512064
INTERPRO	IPR018338:Carbonic anhydrase, alpha-class, conserved site	2	0.6872852233676976	0.07408672219767821	5717780, 5717875	230	3	9041	26.205797101449274	0.9999999837489023	0.9590114595588347	0.9301999564819597
INTERPRO	IPR023561:Carbonic anhydrase, alpha-class	2	0.6872852233676976	0.07408672219767821	5717780, 5717875	230	3	9041	26.205797101449274	0.9999999837489023	0.9590114595588347	0.9301999564819597
INTERPRO	IPR001148:Alpha carbonic anhydrase	2	0.6872852233676976	0.07408672219767821	5717780, 5717875	230	3	9041	26.205797101449274	0.9999999837489023	0.9590114595588347	0.9301999564819597
UP_KEYWORDS	Glycoprotein	2	0.6872852233676976	0.07807837585148136	5717780, 5717875	291	4	14416	24.769759450171822	0.9988261782811415	0.3865282345699823	0.3399585677543217
UP_KEYWORDS	Ubiquinone	4	1.3745704467353952	0.07916843358662287	5721918, 5726295, 5719730, 5723315	291	50	14416	3.963161512027491	0.9989359635958422	0.3865282345699823	0.3399585677543217
GOTERM_CC_DIRECT	GO:0071013~catalytic step 2 spliceosome	4	1.3745704467353952	0.07932567404292529	5719053, 5723508, 5723257, 5726226	194	30	5706	3.9216494845360823	0.9982774790816815	0.6108838816204186	0.595016767812096
GOTERM_CC_DIRECT	GO:0005686~U2 snRNP	3	1.0309278350515463	0.0793355690416128	5719053, 5719795, 5726226	194	14	5706	6.302650957290132	0.9982789039921618	0.6108838816204186	0.595016767812096
GOTERM_CC_DIRECT	GO:0005685~U1 snRNP	3	1.0309278350515463	0.0793355690416128	5719053, 5719795, 5723257	194	14	5706	6.302650957290132	0.9982789039921618	0.6108838816204186	0.595016767812096
GOTERM_MF_DIRECT	GO:0008936~nicotinamidase activity	2	0.6872852233676976	0.08267863368007194	5717198, 5721447	174	3	6102	23.379310344827584	0.9995382421121518	1.0	1.0
KEGG_PATHWAY	cre03018:RNA degradation	4	1.3745704467353952	0.08268833593274294	5723508, 5721122, 5720981, 5720453	41	50	1930	3.7658536585365856	0.98269008070431	1.0	1.0
GOTERM_BP_DIRECT	GO:0009416~response to light stimulus	4	1.3745704467353952	0.0904033113442582	5722120, 5721658, 5721688, 5721689	168	29	4507	3.700328407224959	0.9999934693305518	1.0	1.0
