Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	17	10.759493670886076	6.860009268668649E-16	5715546, 5720945, 5715848, 5715904, 5722589, 5722438, 5720458, 5725206, 5725138, 5729217, 5725358, 5726114, 5727201, 5715022, 5717299, 5728094, 5718833	116	50	5706	16.724482758620688	3.730349362740526E-14	1.9208025952272217E-14	1.817902456197192E-14
KEGG_PATHWAY	cre03010:Ribosome	24	15.18987341772152	4.567649578282187E-15	5721805, 5715546, 5716844, 5720945, 5715848, 5715904, 5722589, 5727924, 5722438, 5720458, 5725206, 5725138, 5729217, 5725358, 5726114, 5726079, 5724234, 5719095, 5727201, 5727882, 5715022, 5717299, 5728094, 5718833	50	134	1930	6.913432835820895	1.3200551762793111E-13	1.3246183777018342E-13	1.3246183777018342E-13
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	24	15.18987341772152	8.229406937675622E-12	5721805, 5715546, 5716844, 5720945, 5715848, 5715904, 5722589, 5727924, 5722438, 5720458, 5725206, 5725138, 5729217, 5725358, 5726114, 5726079, 5724234, 5719095, 5727201, 5727882, 5715022, 5717299, 5728094, 5718833	113	224	6102	5.785714285714286	6.830416232617154E-10	6.830407758270766E-10	6.830407758270766E-10
GOTERM_MF_DIRECT	GO:0003677~DNA binding	30	18.9873417721519	1.707925696500787E-11	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	113	379	6102	4.274406332453826	1.4175758344947553E-9	7.087891640478266E-10	7.087891640478266E-10
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	8	5.063291139240507	2.4241243146156226E-8	5726114, 5715546, 5722589, 5715022, 5720458, 5718833, 5725138, 5729217	96	17	4507	22.09313725490196	1.6241619900103643E-6	8.120816453962336E-7	8.120816453962336E-7
GOTERM_CC_DIRECT	GO:0005634~nucleus	34	21.518987341772153	4.813109052462576E-7	5721959, 5716449, 5728909, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5721692, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5727204, 5721781, 5726011, 5717168, 5716454, 5716930	116	667	5706	2.507418704440883	2.6953053939959837E-5	8.984470231263476E-6	8.503159326017218E-6
GOTERM_BP_DIRECT	GO:0006412~translation	16	10.126582278481013	3.798005921542789E-5	5721805, 5716844, 5720945, 5715848, 5715904, 5727924, 5722438, 5725206, 5725358, 5726079, 5724234, 5719095, 5727201, 5727882, 5717299, 5728094	96	217	4507	3.4615975422427034	0.002541477256235547	8.482213224778895E-4	8.482213224778895E-4
UP_KEYWORDS	Metal-binding	14	8.860759493670885	6.0040164202245125E-5	5715766, 5724629, 5718949, 5720896, 5722217, 5724279, 5720993, 5728910, 5724011, 5728069, 5727572, 5728094, 5719625, 5719633	158	327	14416	3.9063213718886693	0.004732083613380733	6.775961388539093E-4	5.57515810449419E-4
UP_KEYWORDS	Photosystem I	5	3.1645569620253164	6.079428859722401E-4	5716179, 5722300, 5719625, 5719633, 5720993	158	36	14416	12.672292545710267	0.04690633223971408	0.006003435998975871	0.004939535948524451
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	6	3.79746835443038	0.001015204576982011	5721805, 5716844, 5724234, 5719095, 5727882, 5727924	116	39	5706	7.56763925729443	0.05529288787418318	0.014212864077748154	0.013451460645011647
INTERPRO	IPR022796:Chlorophyll A-B binding protein	5	3.1645569620253164	0.0024980534086378402	5720270, 5720267, 5719625, 5719633, 5720993	138	38	9041	8.620327993897787	0.4485921491683025	0.1486341778139515	0.1486341778139515
GOTERM_CC_DIRECT	GO:0042995~cell projection	3	1.89873417721519	0.005728811109354666	5715835, 5728909, 5718906	116	6	5706	24.594827586206897	0.2751103819197541	0.06416268442477226	0.06072539775915946
UP_KEYWORDS	Chloroplast	7	4.430379746835443	0.008623317992272058	5716179, 5724279, 5722300, 5719625, 5719633, 5722796, 5720993	158	162	14416	3.9424910142209724	0.4955045212983459	0.06558407001132137	0.053961576591593535
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	3	1.89873417721519	0.00869803549632124	5722589, 5720458, 5725138	113	8	6102	20.25	0.5157214341881368	0.24064564873155433	0.24064564873155433
UP_KEYWORDS	Cytoplasm	6	3.79746835443038	0.009067505086098977	5719095, 5728641, 5715835, 5718906, 5717531, 5722217	158	117	14416	4.6790003245699445	0.5130531720026622	0.06558407001132137	0.053961576591593535
UP_KEYWORDS	Plastid	7	4.430379746835443	0.009131959115500445	5716179, 5724279, 5722300, 5719625, 5719633, 5722796, 5720993	158	164	14416	3.89441185551096	0.515548992795055	0.06558407001132137	0.053961576591593535
UP_KEYWORDS	Photosynthesis	5	3.1645569620253164	0.011288220178469416	5716179, 5722300, 5719625, 5719633, 5720993	158	80	14416	5.7025316455696204	0.5921438906392965	0.07431411617492366	0.06114452596670934
GOTERM_MF_DIRECT	GO:0046872~metal ion binding	11	6.962025316455696	0.012657526347868903	5715766, 5724011, 5724629, 5718949, 5720896, 5722217, 5728094, 5719625, 5719633, 5720993, 5728910	113	241	6102	2.464730290456431	0.6526006056514218	0.26264367171827974	0.26264367171827974
UP_KEYWORDS	Thylakoid	5	3.1645569620253164	0.01386340344071705	5716179, 5722300, 5719625, 5719633, 5720993	158	85	14416	5.367088607594937	0.6680833629885294	0.08424683629358821	0.06931701720358524
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	4	2.5316455696202533	0.014913280023349771	5720945, 5715904, 5715022, 5722438	96	25	4507	7.511666666666667	0.6345826937562447	0.24979744039110865	0.24979744039110865
INTERPRO	IPR014722:Ribosomal protein L2 domain 2	3	1.89873417721519	0.015938549659549425	5715546, 5715022, 5717299	138	13	9041	15.118729096989966	0.9781582144290895	0.7586749637945527	0.7586749637945527
UP_KEYWORDS	Cytoskeleton	4	2.5316455696202533	0.019954876808395625	5728641, 5715835, 5718906, 5717531	158	53	14416	6.886075949367089	0.7965584380189618	0.1126025191330896	0.09264764232469398
UP_KEYWORDS	Iron	5	3.1645569620253164	0.022953193354668295	5715766, 5724011, 5718949, 5724279, 5728910	158	99	14416	4.608106380258279	0.8402965856261778	0.12088681833458635	0.09946383787022928
INTERPRO	IPR008991:Translation protein SH3-like domain	3	1.89873417721519	0.023805924251262833	5715546, 5715022, 5717299	138	16	9041	12.283967391304348	0.9967669835353646	0.8948328068825377	0.8948328068825377
INTERPRO	IPR002452:Alpha tubulin	2	1.2658227848101267	0.030078413676723956	5728641, 5717531	138	2	9041	65.51449275362319	0.9993028652263751	0.8948328068825377	0.8948328068825377
INTERPRO	IPR027534:Ribosomal protein L12 family	2	1.2658227848101267	0.030078413676723956	5720458, 5725138	138	2	9041	65.51449275362319	0.9993028652263751	0.8948328068825377	0.8948328068825377
UP_KEYWORDS	Transit peptide	4	2.5316455696202533	0.03128238452088836	5716179, 5724279, 5722300, 5722796	158	63	14416	5.793048020896122	0.9187957843621494	0.15445677357188625	0.12708468711610896
GOTERM_CC_DIRECT	GO:0009941~chloroplast envelope	8	5.063291139240507	0.03315109751428101	5726079, 5725919, 5724279, 5722300, 5719625, 5719633, 5727888, 5720993	116	152	5706	2.588929219600726	0.8486152666074392	0.30941024346662277	0.29283469470948226
KEGG_PATHWAY	cre04145:Phagosome	4	2.5316455696202533	0.0353612827708929	5722100, 5728641, 5727211, 5717531	50	29	1930	5.324137931034483	0.6479729947948517	0.512738600177947	0.512738600177947
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	4	2.5316455696202533	0.03874047565663029	5726114, 5716844, 5722438, 5728094	113	41	6102	5.2682926829268295	0.9623491799278122	0.6430918959000629	0.6430918959000629
UP_KEYWORDS	Magnesium	4	2.5316455696202533	0.04532963126360011	5722217, 5719625, 5719633, 5720993	158	73	14416	4.999479798855557	0.9743892674510586	0.19640830657383754	0.1616017712316385
UP_KEYWORDS	Chlorophyll	3	1.89873417721519	0.047237440821555864	5719625, 5719633, 5720993	158	32	14416	8.55379746835443	0.9781329649615573	0.19640830657383754	0.1616017712316385
UP_KEYWORDS	Chromophore	3	1.89873417721519	0.047237440821555864	5719625, 5719633, 5720993	158	32	14416	8.55379746835443	0.9781329649615573	0.19640830657383754	0.1616017712316385
GOTERM_CC_DIRECT	GO:0010287~plastoglobule	4	2.5316455696202533	0.04885570366768593	5722300, 5719625, 5719633, 5720993	116	41	5706	4.798990748528174	0.9394939440197675	0.3908456293414874	0.3699074706267649
INTERPRO	IPR001344:Chlorophyll A-B binding protein, plant	3	1.89873417721519	0.054495566015460295	5719625, 5719633, 5720993	138	25	9041	7.861739130434782	0.9999983859030411	1.0	1.0
GOTERM_BP_DIRECT	GO:0006457~protein folding	6	3.79746835443038	0.06085065658944608	5725919, 5726837, 5725922, 5726391, 5719723, 5716930	96	101	4507	2.788985148514852	0.9850987683154612	0.8153987982985774	0.8153987982985774
INTERPRO	IPR023329:Chlorophyll a/b binding protein domain	3	1.89873417721519	0.06669203237123467	5719625, 5719633, 5720993	138	28	9041	7.019409937888198	0.9999999265581394	1.0	1.0
UP_KEYWORDS	Cell projection	8	5.063291139240507	0.06940222436035076	5722181, 5715835, 5729096, 5728909, 5726042, 5727929, 5718906, 5719752	158	330	14416	2.2118910625239736	0.9965943595144842	0.2741387862233855	0.22555722917113996
INTERPRO	IPR005824:KOW	2	1.2658227848101267	0.07352006754440321	5716844, 5715546	138	5	9041	26.205797101449274	0.9999999872070108	1.0	1.0
GOTERM_MF_DIRECT	GO:0031409~pigment binding	3	1.89873417721519	0.07618846394875498	5719625, 5719633, 5720993	113	25	6102	6.4799999999999995	0.9986087004727506	1.0	1.0
GOTERM_BP_DIRECT	GO:0006414~translational elongation	2	1.2658227848101267	0.08171111586679042	5720458, 5725138	96	4	4507	23.473958333333332	0.9966916235251967	0.9124407938458263	0.9124407938458263
UP_KEYWORDS	Photosystem II	3	1.89873417721519	0.08612039762162538	5719625, 5719633, 5720993	158	45	14416	6.082700421940928	0.9991867393842007	0.32397673390992404	0.26656313549550714
INTERPRO	IPR023123:Tubulin, C-terminal	2	1.2658227848101267	0.08756696337752859	5728641, 5717531	138	6	9041	21.83816425120773	0.9999999996628383	1.0	1.0
GOTERM_CC_DIRECT	GO:0009535~chloroplast thylakoid membrane	7	4.430379746835443	0.0877129322044769	5727572, 5716179, 5722300, 5719625, 5719633, 5716930, 5720993	116	153	5706	2.2505070993914806	0.994147181755529	0.5422077329418323	0.5131608901056628
GOTERM_CC_DIRECT	GO:0030687~preribosome, large subunit precursor	3	1.89873417721519	0.0894658709730637	5722589, 5720458, 5725138	116	25	5706	5.902758620689655	0.9947448052452218	0.5422077329418323	0.5131608901056628
GOTERM_BP_DIRECT	GO:0009768~photosynthesis, light harvesting in photosystem I	3	1.89873417721519	0.09646148661184761	5719625, 5719633, 5720993	96	25	4507	5.63375	0.9988820385425498	0.9232742289991128	0.9232742289991128
GOTERM_CC_DIRECT	GO:0009538~photosystem I reaction center	2	1.2658227848101267	0.09682280945389864	5716179, 5722300	116	5	5706	19.675862068965518	0.9966635407817892	0.5422077329418323	0.5131608901056628
