Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	cre03010:Ribosome	21	6.8181818181818175	2.827783120016314E-6	5721802, 5716607, 5715904, 5720697, 5721788, 5720364, 5727538, 5725206, 5723498, 5725863, 5726205, 5725358, 5721581, 5727862, 5726079, 5724234, 5719095, 5724241, 5719099, 5718254, 5728280	95	134	1930	3.18381775333857	1.8944379017682422E-4	1.8946146904109303E-4	1.866336859210767E-4
GOTERM_CC_DIRECT	GO:0000790~nuclear chromatin	10	3.2467532467532463	3.7156166871693737E-6	5726026, 5717160, 5716280, 5716319, 5726001, 5726012, 5719121, 5717135, 5716279, 5725954	191	39	5706	7.660088602496979	3.492076302898939E-4	3.492679685939211E-4	3.492679685939211E-4
UP_KEYWORDS	Iron	11	3.571428571428571	4.839439565374828E-5	5715766, 5722285, 5718949, 5716061, 5719098, 5728176, 5718002, 5720157, 5722404, 5728173, 5728910	308	99	14416	5.2005772005772	0.005646280803174419	0.0011324288582977096	9.775667922057153E-4
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	9	2.922077922077922	2.1072758734192793E-4	5724241, 5716607, 5715904, 5718254, 5720364, 5725206, 5723498, 5728280, 5725358	191	50	5706	5.37738219895288	0.019615542415524434	0.009904196605070612	0.009904196605070612
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	4	1.2987012987012987	6.582689280222949E-4	5720083, 5720274, 5722404, 5720275	150	6	4507	20.031111111111112	0.08866660361642531	0.03093863961704786	0.03093863961704786
UP_KEYWORDS	Metal-binding	18	5.844155844155844	6.604209256120003E-4	5715766, 5724629, 5718949, 5719917, 5720157, 5722404, 5723630, 5728910, 5725400, 5722285, 5716061, 5719098, 5728176, 5718002, 5725094, 5728173, 5717875, 5715753	308	327	14416	2.576432741570356	0.07438303502894661	0.012878208049434008	0.011117085581135338
INTERPRO	IPR013785:Aldolase-type TIM barrel	8	2.5974025974025974	0.0015633292305998903	5715406, 5722804, 5722618, 5717047, 5718356, 5726208, 5724957, 5717046	252	62	9041	4.629288274449564	0.5546405833718611	0.28687926501842526	0.28687926501842526
UP_KEYWORDS	Chromosome	11	3.571428571428571	0.0016285420984926036	5726026, 5719074, 5717160, 5716280, 5716319, 5726001, 5726012, 5719121, 5717135, 5716279, 5725954	308	153	14416	3.365079365079365	0.1736151921807938	0.025344043811713318	0.021878191666521753
UP_KEYWORDS	Nucleus	15	4.870129870129871	0.0017329260725957823	5716319, 5725954, 5725863, 5726026, 5721692, 5719074, 5717160, 5716280, 5728211, 5726001, 5726012, 5719121, 5719388, 5717135, 5716279	308	266	14416	2.6393906845034665	0.18366317310707425	0.025344043811713318	0.021878191666521753
KEGG_PATHWAY	cre01200:Carbon metabolism	16	5.194805194805195	0.002081372365935457	5721467, 5720036, 5728718, 5722404, 5726208, 5720572, 5722476, 5720432, 5728866, 5722298, 5727586, 5717254, 5724070, 5718356, 5717475, 5715225	95	138	1930	2.3554538520213577	0.1302915825990476	0.06972597425883781	0.06868528807587009
INTERPRO	IPR007125:Histone core	10	3.2467532467532463	0.0034365751442035066	5726026, 5717160, 5716280, 5716319, 5726001, 5726012, 5719121, 5717135, 5716279, 5725954	252	110	9041	3.2615440115440113	0.8313229366025656	0.28687926501842526	0.28687926501842526
UP_KEYWORDS	Nucleosome core	10	3.2467532467532463	0.004061144709652516	5726026, 5717160, 5716280, 5716319, 5726001, 5726012, 5719121, 5717135, 5716279, 5725954	308	146	14416	3.205835260629781	0.3788119256596909	0.052794881225482704	0.04557506840832267
INTERPRO	IPR016099:Prismane-like, alpha/beta-sandwich	3	0.974025974025974	0.004439137563147779	5720083, 5720274, 5720275	252	4	9041	26.907738095238095	0.8997555155107823	0.28687926501842526	0.28687926501842526
INTERPRO	IPR010048:Hydroxylamine reductase	3	0.974025974025974	0.004439137563147779	5720083, 5720274, 5720275	252	4	9041	26.907738095238095	0.8997555155107823	0.28687926501842526	0.28687926501842526
INTERPRO	IPR011254:Prismane-like	3	0.974025974025974	0.004439137563147779	5720083, 5720274, 5720275	252	4	9041	26.907738095238095	0.8997555155107823	0.28687926501842526	0.28687926501842526
INTERPRO	IPR016100:Prismane, alpha-bundle	3	0.974025974025974	0.004439137563147779	5720083, 5720274, 5720275	252	4	9041	26.907738095238095	0.8997555155107823	0.28687926501842526	0.28687926501842526
INTERPRO	IPR004137:Hydroxylamine reductase/Ni-containing CO dehydrogenase	3	0.974025974025974	0.004439137563147779	5720083, 5720274, 5720275	252	4	9041	26.907738095238095	0.8997555155107823	0.28687926501842526	0.28687926501842526
GOTERM_MF_DIRECT	GO:0050418~hydroxylamine reductase activity	3	0.974025974025974	0.005157834479148078	5720083, 5720274, 5720275	184	4	6102	24.872282608695652	0.5869853134556571	0.44099484796716065	0.44099484796716065
KEGG_PATHWAY	cre00030:Pentose phosphate pathway	6	1.948051948051948	0.007173867467302454	5718356, 5726208, 5717475, 5723630, 5722476, 5728866	95	26	1930	4.6882591093117405	0.3826884670775955	0.16021637343642148	0.157825084280654
UP_KEYWORDS	Transmembrane	61	19.805194805194805	0.007683088988672337	5715219, 5725815, 5729104, 5725773, 5728049, 5722100, 5727234, 5718002, 5717594, 5718004, 5719535, 5717009, 5720618, 5729050, 5729256, 5728614, 5725027, 5724773, 5728696, 5719264, 5728176, 5719146, 5728173, 5717125, 5719944, 5715238, 5729040, 5715517, 5720901, 5720868, 5724900, 5721478, 5726129, 5722202, 5727215, 5722284, 5723010, 5728188, 5715195, 5722283, 5718266, 5717896, 5716641, 5719116, 5717306, 5718837, 5720278, 5720157, 5721688, 5721689, 5724038, 5728910, 5719083, 5728831, 5721164, 5722370, 5719720, 5716610, 5719129, 5718634, 5717864	308	2077	14416	1.3746349942787113	0.5944018746205157	0.08989214116746634	0.0775991987855906
UP_KEYWORDS	DNA-binding	11	3.571428571428571	0.009385344621451935	5726026, 5719074, 5717160, 5716280, 5716319, 5726001, 5726012, 5719121, 5717135, 5716279, 5725954	308	196	14416	2.626822157434402	0.6682158743364461	0.0998259382463524	0.08617452788787686
GOTERM_CC_DIRECT	GO:0000786~nucleosome	11	3.571428571428571	0.011025518004415761	5726026, 5719074, 5717160, 5716280, 5716319, 5726001, 5726012, 5719121, 5717135, 5716279, 5725954	191	130	5706	2.5278292388240033	0.6473060003767286	0.34546623080502714	0.34546623080502714
UP_KEYWORDS	Membrane	61	19.805194805194805	0.011474007660530871	5715219, 5725815, 5729104, 5725773, 5728049, 5722100, 5727234, 5718002, 5717594, 5718004, 5719535, 5717009, 5720618, 5729050, 5729256, 5728614, 5725027, 5724773, 5728696, 5719264, 5728176, 5719146, 5728173, 5717125, 5719944, 5715238, 5729040, 5715517, 5720901, 5720868, 5724900, 5721478, 5726129, 5722202, 5727215, 5722284, 5723010, 5728188, 5715195, 5722283, 5718266, 5717896, 5716641, 5719116, 5717306, 5718837, 5720278, 5720157, 5721688, 5721689, 5724038, 5728910, 5719083, 5728831, 5721164, 5722370, 5719720, 5716610, 5719129, 5718634, 5717864	308	2118	14416	1.348024968421569	0.7408167692125159	0.1066961610758243	0.09210523306545516
UP_KEYWORDS	Transmembrane helix	59	19.155844155844157	0.011855129008424923	5715219, 5725815, 5729104, 5725773, 5728049, 5722100, 5727234, 5718002, 5717594, 5718004, 5719535, 5717009, 5720618, 5729050, 5729256, 5728614, 5725027, 5724773, 5728696, 5719264, 5728176, 5719146, 5728173, 5717125, 5719944, 5715238, 5729040, 5715517, 5720901, 5720868, 5724900, 5721478, 5726129, 5722202, 5727215, 5722284, 5723010, 5728188, 5715195, 5722283, 5718266, 5717896, 5716641, 5719116, 5717306, 5718837, 5720278, 5720157, 5724038, 5728910, 5719083, 5728831, 5721164, 5722370, 5719720, 5716610, 5719129, 5718634, 5717864	308	2038	14416	1.3550080929865034	0.7522505898863181	0.1066961610758243	0.09210523306545516
KEGG_PATHWAY	cre00710:Carbon fixation in photosynthetic organisms	7	2.272727272727273	0.012831242297332988	5724070, 5728718, 5726208, 5717475, 5720572, 5720432, 5715225	95	41	1930	3.468549422336328	0.5790563654525405	0.21492330848032754	0.2117154979059943
UP_KEYWORDS	Stress response	4	1.2987012987012987	0.013900420459138332	5722220, 5726860, 5715834, 5728553	308	24	14416	7.800865800865802	0.8055846667827856	0.11616779955137035	0.10028160474092654
INTERPRO	IPR016040:NAD(P)-binding domain	12	3.896103896103896	0.015046145225584872	5725773, 5728920, 5721396, 5726058, 5719230, 5720844, 5720036, 5728718, 5725548, 5722476, 5717568, 5715225	252	187	9041	2.3022663610898904	0.999605531671126	0.8643174535141532	0.8643174535141532
SMART	SM00239:C2	4	1.2987012987012987	0.016721364534801372	5717229, 5724382, 5724384, 5724383	84	20	2990	7.119047619047619	0.6714088997985417	0.5518050296484452	0.5518050296484452
GOTERM_MF_DIRECT	GO:0050897~cobalt ion binding	3	0.974025974025974	0.017009619232217044	5718659, 5721547, 5719426	184	7	6102	14.212732919254657	0.9467983838522251	0.7716047919897292	0.7716047919897292
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	4	1.2987012987012987	0.018049234900344543	5720083, 5720274, 5722095, 5720275	184	19	6102	6.981693363844393	0.9556043009757077	0.7716047919897292	0.7716047919897292
UP_KEYWORDS	Mitochondrion	5	1.6233766233766231	0.01882290262310315	5715766, 5725400, 5719098, 5726837, 5717864	308	48	14416	4.875541125541125	0.8917454707745471	0.1344433147423697	0.1160579041793106
UP_KEYWORDS	Heme	5	1.6233766233766231	0.01882290262310315	5722285, 5728176, 5718002, 5722404, 5728173	308	48	14416	4.875541125541125	0.8917454707745471	0.1344433147423697	0.1160579041793106
UP_KEYWORDS	WD repeat	5	1.6233766233766231	0.02016220198119782	5721692, 5715193, 5723548, 5716475, 5718721	308	49	14416	4.776040286244367	0.9077343432228786	0.1344433147423697	0.1160579041793106
INTERPRO	IPR022796:Chlorophyll A-B binding protein	5	1.6233766233766231	0.020428767153561626	5720270, 5720267, 5721688, 5721689, 5720469	252	38	9041	4.720655806182122	0.9999767927477103	1.0	1.0
UP_KEYWORDS	Protein biosynthesis	6	1.948051948051948	0.020683586883441494	5728754, 5719388, 5727925, 5722614, 5718721, 5728767	308	74	14416	3.795015795015795	0.9133048326373878	0.1344433147423697	0.1160579041793106
UP_KEYWORDS	Transport	11	3.571428571428571	0.024492610709309783	5715766, 5718837, 5729050, 5722100, 5724266, 5720157, 5725193, 5729104, 5719116, 5728614, 5728910	308	228	14416	2.2581453634085213	0.9450489591466635	0.1508229185783813	0.13019756219159412
UP_KEYWORDS	Cytoskeleton	5	1.6233766233766231	0.026097206305547696	5719519, 5715835, 5726980, 5716475, 5719644	308	53	14416	4.415584415584415	0.9546761742607414	0.152668656887454	0.13179089184301587
GOTERM_CC_DIRECT	GO:0016282~eukaryotic 43S preinitiation complex	3	0.974025974025974	0.027057399480550415	5727925, 5718721, 5728767	191	8	5706	11.202879581151832	0.9241075396365579	0.6191706906912297	0.6191706906912297
COG_ONTOLOGY	Intracellular trafficking and secretion	4	1.2987012987012987	0.028228114783628938	5722573, 5724266, 5719720, 5717896	26	24	873	5.596153846153847	0.31081424589356166	0.33873737740354726	0.33873737740354726
INTERPRO	IPR019956:Ubiquitin subgroup	3	0.974025974025974	0.029823570784040528	5721788, 5726407, 5725863	252	10	9041	10.763095238095236	0.9999998408444589	1.0	1.0
INTERPRO	IPR012336:Thioredoxin-like fold	8	2.5974025974025974	0.033185343509467474	5715426, 5724751, 5716804, 5721538, 5722095, 5719651, 5723945, 5721991	252	110	9041	2.609235209235209	0.9999999735486657	1.0	1.0
GOTERM_CC_DIRECT	GO:0033290~eukaryotic 48S preinitiation complex	3	0.974025974025974	0.0340361331308819	5727925, 5718721, 5728767	191	9	5706	9.958115183246074	0.9614234976182565	0.6191706906912297	0.6191706906912297
INTERPRO	IPR005804:Fatty acid desaturase, type 1	3	0.974025974025974	0.0357938714041912	5715517, 5717125, 5718634	252	11	9041	9.784632034632034	0.999999993456172	1.0	1.0
GOTERM_MF_DIRECT	GO:0051536~iron-sulfur cluster binding	4	1.2987012987012987	0.037594370336604746	5720083, 5720274, 5717046, 5720275	184	25	6102	5.306086956521739	0.9985735896976903	0.9594914415897796	0.9594914415897796
INTERPRO	IPR009072:Histone-fold	10	3.2467532467532463	0.037702190550851125	5726026, 5717160, 5716280, 5716319, 5726001, 5726012, 5719121, 5717135, 5716279, 5725954	252	163	9041	2.2010419709806213	0.9999999976503129	1.0	1.0
UP_KEYWORDS	Methyltransferase	6	1.948051948051948	0.0380776279258106	5728446, 5722298, 5715749, 5719168, 5728959, 5720115	308	87	14416	3.2279444693237793	0.9893491814240624	0.2121467841580876	0.18313525811937478
GOTERM_MF_DIRECT	GO:0051287~NAD binding	5	1.6233766233766231	0.03891741044250059	5725773, 5728920, 5716804, 5728718, 5715225	184	43	6102	3.856167846309403	0.9988725912789924	0.9594914415897796	0.9594914415897796
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	5	1.6233766233766231	0.03952153344837636	5721581, 5727862, 5724234, 5719095, 5720697	191	39	5706	3.8300443012484897	0.9774140964994701	0.6191706906912297	0.6191706906912297
KEGG_PATHWAY	cre00190:Oxidative phosphorylation	9	2.922077922077922	0.04006822969197576	5715766, 5726159, 5729050, 5722100, 5721538, 5725193, 5716231, 5721547, 5717864	95	81	1930	2.257309941520468	0.935419041131726	0.5369142778724751	0.52890063193408
UP_KEYWORDS	Photosystem I	4	1.2987012987012987	0.04071820551092198	5729040, 5721688, 5721689, 5722300	308	36	14416	5.2005772005772	0.9922784288149991	0.2143618066458818	0.18504737154900908
GOTERM_BP_DIRECT	GO:0001731~formation of translation preinitiation complex	3	0.974025974025974	0.041047095041230476	5727925, 5718721, 5728767	150	10	4507	9.014000000000001	0.9972872088919477	1.0	1.0
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	3	0.974025974025974	0.041047095041230476	5727925, 5718721, 5728767	150	10	4507	9.014000000000001	0.9972872088919477	1.0	1.0
GOTERM_MF_DIRECT	GO:0010181~FMN binding	4	1.2987012987012987	0.04158768252197997	5728788, 5722804, 5724957, 5724104	184	26	6102	5.102006688963211	0.9992994193926732	0.9594914415897796	0.9594914415897796
UP_KEYWORDS	Pentose shunt	2	0.6493506493506493	0.04213950045175454	5715406, 5722476	308	2	14416	46.80519480519481	0.9935082034631734	0.2143618066458818	0.18504737154900908
INTERPRO	IPR017938:Riboflavin synthase-like beta-barrel	3	0.974025974025974	0.042180109579526615	5728788, 5722285, 5717048	252	12	9041	8.969246031746032	0.9999999997892579	1.0	1.0
GOTERM_MF_DIRECT	GO:0003743~translation initiation factor activity	5	1.6233766233766231	0.044888488495428286	5726058, 5719388, 5727925, 5718721, 5728767	184	45	6102	3.6847826086956523	0.9996116282925065	0.9594914415897796	0.9594914415897796
INTERPRO	IPR000008:C2 calcium-dependent membrane targeting	4	1.2987012987012987	0.045429000408612606	5717229, 5724382, 5724384, 5724383	252	29	9041	4.948549534756431	0.9999999999636204	1.0	1.0
INTERPRO	IPR020904:Short-chain dehydrogenase/reductase, conserved site	3	0.974025974025974	0.04895478566537413	5728920, 5725548, 5717568	252	13	9041	8.27930402930403	0.9999999999946296	1.0	1.0
GOTERM_BP_DIRECT	GO:0006807~nitrogen compound metabolic process	3	0.974025974025974	0.049100580893837835	5720083, 5720274, 5720275	150	11	4507	8.194545454545455	0.9991740075549217	1.0	1.0
GOTERM_CC_DIRECT	GO:0005852~eukaryotic translation initiation factor 3 complex	3	0.974025974025974	0.049785249805843874	5727925, 5718721, 5728767	191	11	5706	8.14754878629224	0.9917729116118247	0.6685447831070463	0.6685447831070463
UP_KEYWORDS	Cell projection	13	4.220779220779221	0.05070018169921174	5715835, 5729096, 5727929, 5723766, 5724104, 5721861, 5720431, 5722181, 5726980, 5718488, 5718565, 5716475, 5715753	308	330	14416	1.843841007477371	0.9977291024774253	0.24716338578365724	0.2133632646508494
UP_KEYWORDS	Initiation factor	4	1.2987012987012987	0.05298977776936858	5719388, 5727925, 5718721, 5728767	308	40	14416	4.6805194805194805	0.9982880304854281	0.24799215996064491	0.21407870218824906
GOTERM_MF_DIRECT	GO:0003723~RNA binding	10	3.2467532467532463	0.05392118029688877	5721581, 5726079, 5721802, 5716607, 5718254, 5728959, 5729059, 5723498, 5728280, 5725358	184	162	6102	2.0471014492753623	0.9999235158061943	1.0	1.0
INTERPRO	IPR013838:Beta tubulin, autoregulation binding site	2	0.6493506493506493	0.0547570654046638	5719519, 5719644	252	2	9041	35.87698412698413	0.9999999999997731	1.0	1.0
INTERPRO	IPR021863:Protein of unknown function DUF3474	2	0.6493506493506493	0.0547570654046638	5715517, 5717125	252	2	9041	35.87698412698413	0.9999999999997731	1.0	1.0
INTERPRO	IPR002453:Beta tubulin	2	0.6493506493506493	0.0547570654046638	5719519, 5719644	252	2	9041	35.87698412698413	0.9999999999997731	1.0	1.0
GOTERM_MF_DIRECT	GO:0004801~sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity	2	0.6493506493506493	0.05908569238554862	5715406, 5718356	184	2	6102	33.16304347826087	0.9999700040654657	1.0	1.0
UP_KEYWORDS	Peroxidase	3	0.974025974025974	0.060925029952461573	5722095, 5722404, 5723945	308	19	14416	7.390293916609706	0.9993603667742185	0.27416263478607705	0.23667030866148533
GOTERM_CC_DIRECT	GO:0005753~mitochondrial proton-transporting ATP synthase complex	2	0.6493506493506493	0.06549343173371984	5726159, 5721547	191	2	5706	29.87434554973822	0.9982831131620351	0.7457058816882755	0.7457058816882755
UP_KEYWORDS	Transferase	21	6.8181818181818175	0.07060794451662664	5717229, 5722736, 5715406, 5715749, 5723766, 5728959, 5723548, 5720572, 5722233, 5720115, 5720432, 5727886, 5728446, 5724751, 5722298, 5728696, 5719165, 5719681, 5724070, 5719168, 5718356	308	661	14416	1.487003163251272	0.9998097705178303	0.30415423363374106	0.26256049228211836
GOTERM_CC_DIRECT	GO:0005840~ribosome	6	1.948051948051948	0.0713973716510051	5726079, 5721802, 5721788, 5722614, 5725863, 5726205	191	67	5706	2.6753145268422287	0.9990537379871036	0.7457058816882755	0.7457058816882755
UP_KEYWORDS	Respiratory chain	3	0.974025974025974	0.07278904736533974	5715766, 5720157, 5728910	308	21	14416	6.686456400742116	0.9998554923931016	0.30415423363374106	0.26256049228211836
KEGG_PATHWAY	cre00010:Glycolysis / Gluconeogenesis	6	1.948051948051948	0.07504074854349456	5727586, 5728718, 5726208, 5723630, 5728866, 5720432	95	47	1930	2.593505039193729	0.9946270321969147	0.8379550254023559	0.8254482339784401
UP_KEYWORDS	Microtubule	4	1.2987012987012987	0.07816619983585792	5719519, 5716475, 5719644, 5715753	308	47	14416	3.9834208344846647	0.999926825885062	0.3080093633546648	0.26588842477624913
UP_KEYWORDS	Hydrogen ion transport	3	0.974025974025974	0.07897675983452944	5729050, 5722100, 5725193	308	22	14416	6.3825265643447455	0.9999339825266047	0.3080093633546648	0.26588842477624913
INTERPRO	IPR002075:Nuclear transport factor 2	2	0.6493506493506493	0.08100509910180032	5726351, 5722233	252	3	9041	23.917989417989418	1.0	1.0	1.0
INTERPRO	IPR018222:Nuclear transport factor 2, Eukaryote	2	0.6493506493506493	0.08100509910180032	5726351, 5722233	252	3	9041	23.917989417989418	1.0	1.0	1.0
INTERPRO	IPR023366:ATPase, F1/A1 complex, alpha subunit, N-terminal	2	0.6493506493506493	0.08100509910180032	5725193, 5717048	252	3	9041	23.917989417989418	1.0	1.0	1.0
INTERPRO	IPR001585:Transaldolase	2	0.6493506493506493	0.08100509910180032	5715406, 5718356	252	3	9041	23.917989417989418	1.0	1.0	1.0
UP_KEYWORDS	Cilium	12	3.896103896103896	0.08243650173159336	5722181, 5729096, 5726980, 5727929, 5723766, 5718565, 5718488, 5716475, 5724104, 5721861, 5720431, 5715753	308	321	14416	1.7497269086054132	0.999957496270909	0.31113131298698143	0.26858344112551386
UP_KEYWORDS	Monooxygenase	4	1.2987012987012987	0.08616330341099118	5716061, 5728176, 5718002, 5728173	308	49	14416	3.8208322289954944	0.9999735986896461	0.31503457809643653	0.27195292639094093
GOTERM_MF_DIRECT	GO:0046933~proton-transporting ATP synthase activity, rotational mechanism	3	0.974025974025974	0.0906328087926416	5726159, 5725193, 5721547	184	17	6102	5.852301790281329	0.9999999120132829	1.0	1.0
GOTERM_MF_DIRECT	GO:0046961~proton-transporting ATPase activity, rotational mechanism	3	0.974025974025974	0.0906328087926416	5726159, 5722100, 5725193	184	17	6102	5.852301790281329	0.9999999120132829	1.0	1.0
UP_KEYWORDS	Photosynthesis	5	1.6233766233766231	0.09108588132288341	5729040, 5721688, 5716573, 5721689, 5722300	308	80	14416	2.925324675324675	0.9999859662606776	0.32294085196295025	0.2787780004124613
GOTERM_BP_DIRECT	GO:0006098~pentose-phosphate shunt	2	0.6493506493506493	0.09595694096727689	5715406, 5722476	150	3	4507	20.031111111111112	0.9999993352392366	1.0	1.0
COG_ONTOLOGY	Inorganic ion transport and metabolism	4	1.2987012987012987	0.09604074748360392	5728788, 5725400, 5724629, 5722404	26	39	873	3.443786982248521	0.730886734140112	0.5762444849016235	0.5762444849016235
KEGG_PATHWAY	cre01130:Biosynthesis of antibiotics	16	5.194805194805195	0.09783636919755685	5722736, 5723766, 5728718, 5722404, 5726208, 5720572, 5723630, 5722476, 5720432, 5728866, 5722298, 5727586, 5717254, 5724070, 5718356, 5717475	95	217	1930	1.4979383943730293	0.998990477220682	0.9342692472149271	0.9203249300923162
