Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR009072:Histone-fold	30	9.090909090909092	2.43176310341163E-14	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	289	163	9041	5.757743010592905	1.3469891868567174E-11	4.4906558643001435E-12	4.425808848209167E-12
UP_KEYWORDS	Cytoplasm	21	6.363636363636363	1.8862694034280686E-12	5719519, 5716998, 5715835, 5721802, 5718906, 5727925, 5722217, 5726407, 5725863, 5728767, 5723451, 5727345, 5719095, 5716082, 5728641, 5718481, 5717531, 5716475, 5718721, 5719644, 5715302	330	117	14416	7.84087024087024	2.112621189098718E-10	3.01803104548491E-11	2.452150224456489E-11
GOTERM_CC_DIRECT	GO:0022627~cytosolic small ribosomal subunit	15	4.545454545454546	2.078475720833345E-10	5716018, 5721805, 5716844, 5723924, 5725519, 5720697, 5727924, 5722288, 5728549, 5727008, 5721581, 5724234, 5719095, 5727882, 5716444	240	39	5706	9.14423076923077	1.662780124700447E-8	5.5426019222222535E-9	5.265471826111141E-9
INTERPRO	IPR018316:Tubulin/FtsZ, 2-layer sandwich domain	6	1.8181818181818181	1.6404283092003069E-6	5726059, 5716998, 5719519, 5728641, 5717531, 5719644	289	8	9041	23.46280276816609	9.083851968422207E-4	1.81759456659394E-4	1.791347713646735E-4
INTERPRO	IPR017975:Tubulin, conserved site	6	1.8181818181818181	1.6404283092003069E-6	5726059, 5716998, 5719519, 5728641, 5717531, 5719644	289	8	9041	23.46280276816609	9.083851968422207E-4	1.81759456659394E-4	1.791347713646735E-4
UP_KEYWORDS	Cytoskeleton	10	3.0303030303030303	2.756068383835941E-6	5723451, 5716998, 5719519, 5728641, 5715835, 5718481, 5718906, 5717531, 5716475, 5719644	330	53	14416	8.242424242424242	3.086324475671809E-4	3.858495737370318E-5	3.1350277866133826E-5
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	8	2.4242424242424243	3.5491861524805866E-6	5726114, 5715546, 5722589, 5715022, 5720458, 5718833, 5725138, 5729217	197	17	4507	10.766198865332935	5.393317608489712E-4	1.7982543172568306E-4	1.7982543172568306E-4
SMART	SM00865:SM00865	6	1.8181818181818181	3.6129432063263423E-6	5726059, 5716998, 5719519, 5728641, 5717531, 5719644	114	8	2990	19.67105263157895	2.5648653274479294E-4	1.2825948382458514E-4	1.2825948382458514E-4
INTERPRO	IPR008280:Tubulin/FtsZ, C-terminal	6	1.8181818181818181	7.0025186823018166E-6	5726059, 5716998, 5719519, 5728641, 5717531, 5719644	289	10	9041	18.770242214532868	0.0038718937473222192	6.465658916658676E-4	6.372292000894653E-4
INTERPRO	IPR003008:Tubulin/FtsZ, GTPase domain	6	1.8181818181818181	1.2504028919632293E-5	5726059, 5716998, 5719519, 5728641, 5717531, 5719644	289	11	9041	17.06385655866625	0.006903337066769377	9.896045744966129E-4	9.753142557313188E-4
SMART	SM00864:SM00864	6	1.8181818181818181	1.5294662321975794E-5	5726059, 5716998, 5719519, 5728641, 5717531, 5719644	114	10	2990	15.736842105263158	0.0010853399214594273	3.6197367495342716E-4	3.6197367495342716E-4
INTERPRO	IPR000217:Tubulin	5	1.5151515151515151	6.380270630348977E-5	5716998, 5719519, 5728641, 5717531, 5719644	289	8	9041	19.55233564013841	0.034730388922544764	0.004418337411516667	0.004354534705213177
GOTERM_MF_DIRECT	GO:0003677~DNA binding	31	9.393939393939393	7.467811179086658E-5	5721959, 5716449, 5721835, 5721930, 5721776, 5723810, 5725955, 5728507, 5721954, 5721892, 5728603, 5721972, 5719074, 5726025, 5726000, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5721766, 5721781, 5726011, 5717168, 5716454	231	379	6102	2.1606414693485934	0.0118040423063982	0.005936909887373893	0.0058622317755830265
UP_KEYWORDS	GTP-binding	8	2.4242424242424243	9.966303497285985E-5	5716623, 5726059, 5716998, 5719519, 5728641, 5717073, 5717531, 5719644	330	48	14416	7.2808080808080815	0.011100743138373281	0.0012402511018844782	0.0010077040202811384
GOTERM_CC_DIRECT	GO:0005634~nucleus	48	14.545454545454545	1.8235027358518675E-4	5721959, 5716449, 5716209, 5728909, 5721835, 5721930, 5721776, 5723810, 5725955, 5726407, 5721217, 5728507, 5721954, 5721892, 5728603, 5722422, 5721972, 5721692, 5727015, 5719074, 5726025, 5727255, 5726000, 5719232, 5716482, 5717133, 5717177, 5716484, 5716266, 5716466, 5723807, 5716318, 5721901, 5721749, 5721962, 5727925, 5721766, 5722455, 5725863, 5727204, 5725487, 5723486, 5721781, 5726011, 5717168, 5716454, 5719647, 5716930	240	667	5706	1.710944527736132	0.014483443188977096	0.003647005471703735	0.003464655198118548
GOTERM_MF_DIRECT	GO:0005525~GTP binding	15	4.545454545454546	2.1330017409915537E-4	5716623, 5719519, 5716998, 5722711, 5721993, 5727887, 5725996, 5726059, 5728754, 5727345, 5728641, 5717073, 5717531, 5717046, 5719644	231	124	6102	3.195433598659405	0.03334956694188229	0.011304909227255236	0.011162709111189132
UP_KEYWORDS	Cell projection	20	6.0606060606060606	2.1346327192448377E-4	5715835, 5729096, 5728909, 5727929, 5718906, 5721368, 5723766, 5727738, 5720513, 5724104, 5721234, 5720431, 5723451, 5718481, 5719752, 5718565, 5718069, 5716475, 5718179, 5717453	330	330	14416	2.6475665748393022	0.023626848759327412	0.002390788645554218	0.0019425157745128023
GOTERM_BP_DIRECT	GO:0000027~ribosomal large subunit assembly	7	2.1212121212121215	5.545834909379982E-4	5720945, 5728341, 5715904, 5720023, 5715022, 5722438, 5715302	197	25	4507	6.405888324873097	0.08086298289430571	0.021074172655643934	0.021074172655643934
INTERPRO	IPR023123:Tubulin, C-terminal	4	1.2121212121212122	5.957030403878059E-4	5719519, 5728641, 5717531, 5719644	289	6	9041	20.8558246828143	0.2811609653412549	0.036668831597204944	0.036139317783526886
UP_KEYWORDS	Microtubule	7	2.1212121212121215	6.58708556528095E-4	5716998, 5719519, 5728641, 5718481, 5717531, 5716475, 5719644	330	47	14416	6.506254029658286	0.07114224415547221	0.006706850757376967	0.0054493162403687866
INTERPRO	IPR001451:Bacterial transferase hexapeptide repeat	4	1.2121212121212122	0.001017939145215259	5724199, 5722372, 5727109, 5728758	289	7	9041	17.876421156697972	0.43119949281101777	0.05639382864492534	0.05557947732875314
GOTERM_BP_DIRECT	GO:0007017~microtubule-based process	5	1.5151515151515151	0.0013039650385396552	5726059, 5719519, 5728641, 5717531, 5719644	197	12	4507	9.532571912013536	0.17990248330086966	0.03964053717160552	0.03964053717160552
UP_KEYWORDS	Flagellum	17	5.151515151515151	0.0020097644002964495	5729096, 5727929, 5721368, 5723766, 5727738, 5720513, 5724104, 5721234, 5720431, 5723451, 5718481, 5719752, 5718565, 5718069, 5716475, 5718179, 5717453	330	309	14416	2.403373541237619	0.20173935249604358	0.01875780106943353	0.01524071336891474
UP_KEYWORDS	Cilium	17	5.151515151515151	0.002953437806527167	5729096, 5727929, 5721368, 5723766, 5727738, 5720513, 5724104, 5721234, 5720431, 5723451, 5718481, 5719752, 5718565, 5718069, 5716475, 5718179, 5717453	330	321	14416	2.3135278013782687	0.28199193310673487	0.025445002640849437	0.020674064645690167
INTERPRO	IPR011004:Trimeric LpxA-like	4	1.2121212121212122	0.003250090010189894	5724199, 5722372, 5727109, 5728758	289	10	9041	12.51349480968858	0.8352757138028859	0.16368635142229102	0.16132264959669834
UP_KEYWORDS	WD repeat	6	1.8181818181818181	0.005032369857623888	5721692, 5718481, 5715193, 5723548, 5716475, 5718721	330	49	14416	5.349165120593692	0.4316673531215597	0.0402589588609911	0.03271040407455527
GOTERM_MF_DIRECT	GO:0005200~structural constituent of cytoskeleton	4	1.2121212121212122	0.00521051865389799	5719519, 5728641, 5717531, 5719644	231	10	6102	10.566233766233767	0.5642289893575777	0.20227895718341043	0.19973456778487697
GOTERM_CC_DIRECT	GO:0005874~microtubule	8	2.4242424242424243	0.005533284868641213	5726059, 5716998, 5719519, 5728641, 5718481, 5717531, 5716475, 5719644	240	52	5706	3.6576923076923076	0.3584653072285331	0.08641929714744102	0.08209833229006896
UP_KEYWORDS	rRNA-binding	4	1.2121212121212122	0.006315605277574458	5716844, 5721802, 5728094, 5715302	330	17	14416	10.27878787878788	0.5081546323145545	0.04420923694302121	0.03592000501620473
UP_KEYWORDS	Elongation factor	4	1.2121212121212122	0.006315605277574458	5728754, 5717777, 5721993, 5727887	330	17	14416	10.27878787878788	0.5081546323145545	0.04420923694302121	0.03592000501620473
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	9	2.727272727272727	0.0063609734963336615	5726059, 5716998, 5728754, 5719519, 5728641, 5717531, 5719644, 5721993, 5727887	231	74	6102	3.2127062127062125	0.6374617235499072	0.20227895718341043	0.19973456778487697
GOTERM_CC_DIRECT	GO:0005840~ribosome	9	2.727272727272727	0.006481447286058077	5726079, 5721802, 5721788, 5722438, 5715771, 5725863, 5715302, 5725138, 5726205	240	67	5706	3.1936567164179106	0.40560039227195366	0.08641929714744102	0.08209833229006896
UP_KEYWORDS	Protein biosynthesis	7	2.1212121212121215	0.006806921848862165	5728754, 5727925, 5718721, 5717777, 5721993, 5727887, 5728767	330	74	14416	4.132350532350532	0.5346575982682078	0.044845602768974265	0.03643705224979159
KEGG_PATHWAY	cre04145:Phagosome	7	2.1212121212121215	0.007125933190865797	5728930, 5719519, 5728641, 5727211, 5719720, 5717531, 5719644	120	29	1930	3.882183908045977	0.36725792901734033	0.2280298621077055	0.2280298621077055
INTERPRO	IPR014722:Ribosomal protein L2 domain 2	4	1.2121212121212122	0.00721589774582722	5717290, 5715546, 5715022, 5717299	289	13	9041	9.625765238221986	0.981904649928695	0.3331339459323566	0.3283233474351385
UP_KEYWORDS	Metal-binding	16	4.848484848484849	0.008338927181570803	5715766, 5724629, 5718949, 5729230, 5720157, 5722217, 5722285, 5716061, 5719098, 5728069, 5727122, 5722193, 5718002, 5725094, 5728094, 5719625	330	327	14416	2.137484941154666	0.6085414878477413	0.051886658018662775	0.0421579096401635
UP_KEYWORDS	Nucleotide-binding	21	6.363636363636363	0.009230843303028268	5716623, 5719519, 5716998, 5729050, 5716209, 5722943, 5722217, 5722233, 5728659, 5726059, 5727345, 5716082, 5727222, 5728641, 5717073, 5725193, 5717531, 5717357, 5719647, 5717777, 5719644	330	492	14416	1.8645971914264596	0.6460698470414985	0.054413392102061364	0.04421088108292486
UP_KEYWORDS	Oxidoreductase	13	3.939393939393939	0.011753213041279256	5715766, 5724629, 5718949, 5720157, 5728718, 5722476, 5728900, 5722372, 5726125, 5722285, 5716061, 5718002, 5716231	330	248	14416	2.289931573802541	0.7339728059219691	0.06581799303116383	0.053477119337820615
UP_KEYWORDS	Hydrogen ion transport	4	1.2121212121212122	0.013150796624813771	5729050, 5725193, 5722943, 5717357	330	22	14416	7.942699724517906	0.7729669802226532	0.07013758199900677	0.05698678537419301
INTERPRO	IPR008991:Translation protein SH3-like domain	4	1.2121212121212122	0.013166641435594442	5717290, 5715546, 5715022, 5717299	289	16	9041	7.820934256055364	0.9993527422213005	0.5146484730047926	0.5072167261021963
INTERPRO	IPR004100:ATPase, alpha/beta subunit, N-terminal	3	0.9090909090909091	0.01393452544236803	5727211, 5725193, 5717357	289	6	9041	15.641868512110726	0.9995794795266362	0.5146484730047926	0.5072167261021963
INTERPRO	IPR020003:ATPase, alpha/beta subunit, nucleotide-binding domain, active site	3	0.9090909090909091	0.01393452544236803	5727211, 5725193, 5717357	289	6	9041	15.641868512110726	0.9995794795266362	0.5146484730047926	0.5072167261021963
UP_KEYWORDS	Transit peptide	6	1.8181818181818181	0.014339409703890565	5719098, 5726208, 5722943, 5716179, 5717357, 5722796	330	63	14416	4.16046176046176	0.8016336698483499	0.07300063121980652	0.05931301286609279
INTERPRO	IPR016040:NAD(P)-binding domain	13	3.939393939393939	0.01634480012032476	5715997, 5715602, 5728718, 5725548, 5722476, 5728966, 5720883, 5728920, 5725773, 5726058, 5728069, 5722193, 5715687	289	187	9041	2.174805247673149	0.9998916167368093	0.5659387041662448	0.5577663041060824
GOTERM_MF_DIRECT	GO:0019843~rRNA binding	6	1.8181818181818181	0.018057089777952427	5726114, 5716844, 5721802, 5722438, 5728094, 5715302	231	41	6102	3.865695280329427	0.9448288583770648	0.4785128791157393	0.4724938491897552
INTERPRO	IPR000194:ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain	3	0.9090909090909091	0.01910115996135263	5727211, 5725193, 5717357	289	7	9041	13.407315867523478	0.9999771009001072	0.6224730952111386	0.613484314052855
GOTERM_CC_DIRECT	GO:0042995~cell projection	3	0.9090909090909091	0.023438827366081303	5715835, 5728909, 5718906	240	6	5706	11.887500000000001	0.8500466251125629	0.2678723127552149	0.25447869711745413
UP_KEYWORDS	Mitochondrion	5	1.5151515151515151	0.02357993956849825	5715766, 5719098, 5727022, 5726837, 5717357	330	48	14416	4.550505050505051	0.9309267872021265	0.114824053550948	0.09329454351014524
UP_KEYWORDS	Iron	7	2.1212121212121215	0.025768520114526218	5715766, 5722285, 5718949, 5716061, 5719098, 5718002, 5720157	330	99	14416	3.0888276706458524	0.946276813393529	0.12025309386778903	0.09770563876757857
UP_KEYWORDS	Transferase	24	7.2727272727272725	0.029035391552721182	5718408, 5716209, 5715406, 5715407, 5728909, 5723766, 5728959, 5722217, 5723548, 5727616, 5720572, 5722233, 5722422, 5722796, 5721289, 5720432, 5721272, 5724199, 5727204, 5728446, 5722298, 5727222, 5718069, 5719647	330	661	14416	1.5861367074680235	0.9631208567237253	0.1300785541561909	0.10568882525190511
GOTERM_MF_DIRECT	GO:0070180~large ribosomal subunit rRNA binding	3	0.9090909090909091	0.034088685968671165	5722589, 5720458, 5725138	231	8	6102	9.905844155844157	0.9959726140793669	0.7359855108684233	0.7267278314864305
GOTERM_MF_DIRECT	GO:0003746~translation elongation factor activity	4	1.2121212121212122	0.03752449399393883	5728754, 5717777, 5721993, 5727887	231	20	6102	5.283116883116883	0.9977146113245936	0.7359855108684233	0.7267278314864305
INTERPRO	IPR019956:Ubiquitin subgroup	3	0.9090909090909091	0.038434506514231546	5721788, 5726407, 5725863	289	10	9041	9.385121107266434	0.9999999996282132	1.0	0.9873417721518988
INTERPRO	IPR004161:Translation elongation factor EFTu/EF1A, domain 2	3	0.9090909090909091	0.038434506514231546	5728754, 5721993, 5727887	289	10	9041	9.385121107266434	0.9999999996282132	1.0	0.9873417721518988
GOTERM_CC_DIRECT	GO:0016282~eukaryotic 43S preinitiation complex	3	0.9090909090909091	0.04139898063400853	5727925, 5718721, 5728767	240	8	5706	8.915625	0.9660350547857278	0.4139898063400853	0.393290316023081
GOTERM_MF_DIRECT	GO:0003723~RNA binding	12	3.6363636363636362	0.04165955721896736	5726114, 5721581, 5726079, 5723486, 5721802, 5716607, 5718254, 5728959, 5728094, 5721178, 5728280, 5725358	231	162	6102	1.9567099567099568	0.998847473911444	0.7359855108684233	0.7267278314864305
UP_KEYWORDS	RNA-binding	4	1.2121212121212122	0.04185944433723657	5716844, 5721802, 5728094, 5715302	330	34	14416	5.13939393939394	0.9916809642291847	0.18031760637578828	0.146508055180328
UP_KEYWORDS	Pentose shunt	2	0.6060606060606061	0.04512443875661323	5715406, 5722476	330	2	14416	43.68484848484849	0.9943240420477276	0.1871828570644697	0.15208607136488164
INTERPRO	IPR013785:Aldolase-type TIM barrel	6	1.8181818181818181	0.046944366979806716	5722452, 5715406, 5722804, 5722618, 5726208, 5717046	289	62	9041	3.0274584216988503	0.999999999997299	1.0	0.9873417721518988
GOTERM_BP_DIRECT	GO:0000028~ribosomal small subunit assembly	4	1.2121212121212122	0.0469599625073158	5721581, 5725519, 5727924, 5722288	197	19	4507	4.816457387122628	0.9993318189250944	1.0	1.0
UP_KEYWORDS	Methyltransferase	6	1.8181818181818181	0.04875278624205238	5721272, 5728446, 5718408, 5722298, 5728909, 5728959	330	87	14416	3.0127481713688606	0.9962943828814984	0.1950111449682095	0.15844655528667023
GOTERM_CC_DIRECT	GO:0033290~eukaryotic 48S preinitiation complex	3	0.9090909090909091	0.051783704669309365	5727925, 5718721, 5728767	240	9	5706	7.925000000000001	0.9857900300218574	0.4602995970605277	0.43728461720750134
UP_SEQ_FEATURE	nucleotide phosphate-binding region:GTP	5	1.5151515151515151	0.05949864001997939	5716998, 5719519, 5728641, 5717531, 5719644	49	9	265	3.0045351473922906	0.928475406374287	1.0	1.0
INTERPRO	IPR005225:Small GTP-binding protein domain	5	1.5151515151515151	0.06173927785367467	5716623, 5728754, 5717073, 5722711, 5717046	289	47	9041	3.328057130236325	0.9999999999999996	1.0	0.9873417721518988
INTERPRO	IPR020904:Short-chain dehydrogenase/reductase, conserved site	3	0.9090909090909091	0.06258909973190431	5728920, 5725548, 5715687	289	13	9041	7.219323928666489	0.9999999999999997	1.0	0.9873417721518988
INTERPRO	IPR013838:Beta tubulin, autoregulation binding site	2	0.6060606060606061	0.06269844454916454	5719519, 5719644	289	2	9041	31.283737024221455	0.9999999999999998	1.0	0.9873417721518988
INTERPRO	IPR002452:Alpha tubulin	2	0.6060606060606061	0.06269844454916454	5728641, 5717531	289	2	9041	31.283737024221455	0.9999999999999998	1.0	0.9873417721518988
INTERPRO	IPR027534:Ribosomal protein L12 family	2	0.6060606060606061	0.06269844454916454	5720458, 5725138	289	2	9041	31.283737024221455	0.9999999999999998	1.0	0.9873417721518988
INTERPRO	IPR002453:Beta tubulin	2	0.6060606060606061	0.06269844454916454	5719519, 5719644	289	2	9041	31.283737024221455	0.9999999999999998	1.0	0.9873417721518988
GOTERM_BP_DIRECT	GO:0001731~formation of translation preinitiation complex	3	0.9090909090909091	0.06728303620752138	5727925, 5718721, 5728767	197	10	4507	6.863451776649747	0.9999747662912456	1.0	1.0
GOTERM_BP_DIRECT	GO:0006446~regulation of translational initiation	3	0.9090909090909091	0.06728303620752138	5727925, 5718721, 5728767	197	10	4507	6.863451776649747	0.9999747662912456	1.0	1.0
INTERPRO	IPR009000:Translation elongation/initiation factor/Ribosomal, beta-barrel	4	1.2121212121212122	0.06901308579092846	5728754, 5728341, 5721993, 5727887	289	30	9041	4.171164936562861	1.0	1.0	0.9873417721518988
INTERPRO	IPR019775:WD40 repeat, conserved site	7	2.1212121212121215	0.07284726620129946	5728678, 5721692, 5715193, 5719232, 5721368, 5723548, 5718721	289	92	9041	2.3802843387994583	1.0	1.0	0.9873417721518988
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	5	1.5151515151515151	0.07285844215105806	5725773, 5715766, 5727022, 5717357, 5728659	240	38	5706	3.12828947368421	0.9976466644609479	0.5447545486009525	0.5175168211709049
